	Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Type
31	39	Spectrogram 1	1	202.709256065	203.861086126	369.8	1050.9	POS
32	40	Spectrogram 1	1	204.112394503	204.751136627	0.0	467.1	POS
33	41	Spectrogram 1	1	208.128111693	208.348006523	77.8	389.2	POS
34	42	Spectrogram 1	1	205.971048124	206.410837784	583.8	1342.9	POS
35	43	Spectrogram 1	1	220.536480432	220.787788809	41.1	355.8	POS
36	44	Spectrogram 1	1	222.719740707	222.991991449	41.1	342.1	POS
37	45	Spectrogram 1	1	224.625495899	224.908217823	27.4	301.1	POS
38	46	Spectrogram 1	1	229.604561867	230.651680105	13.7	410.6	POS
39	47	Spectrogram 1	1	232.368954014	232.578377661	54.7	438.0	POS
40	48	Spectrogram 1	1	235.437010449	235.667376462	90.9	424.3	POS
41	49	Spectrogram 1	1	260.934397862	261.238062151	90.9	484.9	POS
42	50	Spectrogram 1	1	262.002458464	262.295651571	60.6	424.3	POS
43	51	Spectrogram 1	1	263.17523089	263.384654538	30.3	333.4	POS
44	52	Spectrogram 1	1	259.887279625	260.190943914	30.3	484.9	POS
45	53	Spectrogram 1	1	264.180464398	264.902975982	363.7	757.6	POS
46	54	Spectrogram 1	1	271.285180388	271.609787042	30.3	409.1	POS
47	55	Spectrogram 1	1	271.882037784	272.133346161	484.9	1045.5	POS
48	56	Spectrogram 1	1	272.21711562	273.348003316	348.5	1151.6	POS
49	57	Spectrogram 1	1	273.955331894	274.206640271	0.0	424.3	POS
50	58	Spectrogram 1	1	276.693564834	276.913459664	15.2	348.5	POS
51	59	Spectrogram 1	1	277.395134053	277.615028883	30.3	424.3	POS
52	60	Spectrogram 1	1	278.26424219	278.452723473	0.0	394.0	POS
53	61	Spectrogram 1	1	279.384658704	279.89774664	60.6	484.9	POS
54	62	Spectrogram 1	1	277.457961147	278.756387762	197.0	1000.1	POS
55	63	Spectrogram 1	1	307.965807243	309.756379428	333.4	1545.5	POS
56	64	Spectrogram 1	1	179.973803294	180.92668089	339.623	933.962	POS
57	65	Spectrogram 1	1	310.913468543	311.154305737	169.811	806.604	POS
58	66	Spectrogram 1	1	313.918697884	315.353249869	198.113	778.302	POS
59	67	Spectrogram 1	1	316.348012195	319.887271837	0.0	424.528	POS
60	68	Spectrogram 1	1	326.185706784	326.604554079	14.151	297.17	POS
61	69	Spectrogram 1	1	321.704040729	325.107175	0.0	537.736	POS
62	70	Spectrogram 1	1	337.777343172	338.248546379	28.302	424.528	POS
63	71	Spectrogram 1	1	341.69356538	344.248533879	21.226	226.415	POS
64	74	Spectrogram 1	1	343.180473277	343.515551113	148.585	537.736	POS
65	75	Spectrogram 1	1	344.635967627	344.887276003	176.887	608.491	POS
66	76	Spectrogram 1	1	344.185706784	344.38465925	28.302	311.321	POS
67	77	Spectrogram 1	1	352.484137565	352.777330672	410.377	707.547	POS
68	78	Spectrogram 1	1	359.379429908	359.82969075	0.0	396.226	POS
69	79	Spectrogram 1	1	360.217124498	364.259000894	56.604	877.358	POS
70	80	Spectrogram 1	1	359.044352072	359.295660449	735.849	1358.491	POS
71	81	Spectrogram 1	1	368.023409708	369.31136514	169.811	962.264	POS
72	82	Spectrogram 1	1	371.437015161	371.677852356	268.868	877.358	POS
73	83	Spectrogram 1	1	375.243308704	376.206657483	240.566	962.264	POS
74	84	Spectrogram 1	1	383.285202007	383.578395113	28.302	339.623	POS
75	85	Spectrogram 1	1	386.154305977	386.363729625	99.057	382.075	POS
76	86	Spectrogram 1	1	391.908239442	392.096720724	14.151	254.717	POS
77	87	Spectrogram 1	1	389.793060602	390.012955432	14.151	622.642	POS
78	89	Spectrogram 1	1	398.688348778	399.861121204	212.264	750.0	POS
79	90	Spectrogram 1	1	399.944890663	400.740700524	240.566	849.057	POS
80	91	Spectrogram 1	1	414.410847862	415.929169306	325.472	990.566	POS
81	92	Spectrogram 1	1	416.515557352	417.69880096	283.019	976.415	POS
82	93	Spectrogram 1	1	422.594097469	423.285195506	268.868	778.302	POS
83	94	Spectrogram 1	1	428.609810493	429.028657788	382.075	1018.868	POS
84	95	Spectrogram 1	1	432.578388613	432.777341078	155.66	424.528	POS
85	96	Spectrogram 1	1	434.609797993	434.840164005	183.962	1047.17	POS
86	97	Spectrogram 1	1	434.829692823	435.060058835	42.453	1132.075	POS
87	98	Spectrogram 1	1	436.410841361	436.808746291	75.047	330.206	POS
88	99	Spectrogram 1	1	437.070525851	439.913470615	0.0	367.925	POS
89	100	Spectrogram 1	1	454.09670589	455.175237675	80.05	1040.648	POS
90	101	Spectrogram 1	1	462.2590113	462.583617954	0.0	400.249	POS
91	102	Spectrogram 1	1	465.552216907	467.018182439	80.05	1020.635	POS
92	103	Spectrogram 1	1	468.997235908	469.573150938	40.025	940.585	POS
93	104	Spectrogram 1	1	469.468439114	469.824459315	0.0	480.299	POS
94	105	Spectrogram 1	1	469.991998233	471.363723124	20.012	740.461	POS
95	106	Spectrogram 1	1	471.562675589	471.751156872	0.0	400.249	POS
96	107	Spectrogram 1	1	472.023407613	473.028641121	120.075	820.511	POS
97	108	Spectrogram 1	1	476.133365445	479.232835428	0.0	220.137	POS
98	109	Spectrogram 1	1	481.107177072	481.515553185	0.0	480.299	POS
99	110	Spectrogram 1	1	483.279966165	492.086230541	14.151	283.019	POS
100	111	Spectrogram 1	1	508.693563285	509.321834228	20.012	360.224	POS
101	112	Spectrogram 1	1	510.552216907	510.813996466	180.112	920.573	POS
102	113	Spectrogram 1	1	511.13860312	511.306142038	380.237	1040.648	POS
103	114	Spectrogram 1	1	511.620277509	511.808758791	600.374	1300.81	POS
104	115	Spectrogram 1	1	521.604568652	521.824463482	40.025	520.324	POS
105	116	Spectrogram 1	1	525.583617954	525.834926331	20.012	360.224	POS
106	117	Spectrogram 1	1	532.918699956	533.149065969	360.224	960.598	POS
107	118	Spectrogram 1	1	527.316617387	527.526041034	60.037	340.212	POS
108	119	Spectrogram 1	1	538.641219873	538.798287609	480.299	860.536	POS
109	120	Spectrogram 1	1	545.217122404	545.793037435	240.149	1020.635	POS
110	121	Spectrogram 1	1	557.478914463	557.73022284	280.174	1000.623	POS
111	122	Spectrogram 1	1	568.923928861	569.080996597	35.652	392.177	POS
112	123	Spectrogram 1	1	574.321842125	576.562675153	142.61	980.442	POS
113	124	Spectrogram 1	1	577.892515314	578.070525414	71.305	784.354	POS
114	125	Spectrogram 1	1	579.232826658	579.452721488	142.61	891.311	POS
115	126	Spectrogram 1	1	579.672616318	580.049578883	142.61	891.311	POS
116	127	Spectrogram 1	1	581.813991863	582.02341551	142.61	659.57	POS
117	128	Spectrogram 1	1	586.348013831	586.536495113	189.076	781.513	POS
118	129	Spectrogram 1	1	594.562675153	594.834925894	214.286	907.563	POS
119	130	Spectrogram 1	1	607.730205737	607.950100567	0.0	252.101	POS
120	131	Spectrogram 1	1	609.190954428	609.389906894	340.336	1071.429	POS
121	132	Spectrogram 1	1	615.693558682	615.871568783	100.84	655.462	POS
122	133	Spectrogram 1	1	613.892515314	614.04958305	0.0	226.891	POS
123	134	Spectrogram 1	1	617.772107134	617.981530781	214.286	630.252	POS
124	135	Spectrogram 1	1	625.813975196	626.033870026	12.605	277.311	POS
125	136	Spectrogram 1	1	628.416082766	631.892515314	0.0	226.891	POS
126	137	Spectrogram 1	1	627.787811824	628.332313307	12.605	403.361	POS
127	139	Spectrogram 1	1	627.90299483	628.939641885	340.336	894.958	POS
128	140	Spectrogram 1	1	642.107172469	642.913453512	390.756	1021.008	POS
129	141	Spectrogram 1	1	643.730205737	644.31659195	239.496	907.563	POS
130	142	Spectrogram 1	1	646.803516514	649.714505214	277.311	1247.899	POS
131	143	Spectrogram 1	1	650.457959162	655.719747055	0.0	252.101	POS
132	144	Spectrogram 1	1	675.416078599	675.615031065	542.017	806.723	POS
133	145	Spectrogram 1	1	677.332304974	678.46319267	226.891	957.983	POS
134	146	Spectrogram 1	1	686.133352509	687.452721488	0.0	352.941	POS
135	147	Spectrogram 1	1	688.719734555	688.96057175	0.0	529.412	POS
136	148	Spectrogram 1	1	721.400369743	722.520786257	277.311	932.773	POS
137	149	Spectrogram 1	1	732.400365576	732.756385777	378.151	781.513	POS
138	150	Spectrogram 1	1	726.211896793	726.473676353	50.42	327.731	POS
139	151	Spectrogram 1	1	729.395136235	729.615031065	25.21	390.756	POS
140	152	Spectrogram 1	1	732.421307941	732.777328141	0.0	264.706	POS
141	153	Spectrogram 1	1	739.808745855	740.039111867	403.361	882.353	POS
142	154	Spectrogram 1	1	741.850626418	742.091463613	466.387	945.378	POS
143	155	Spectrogram 1	1	742.824446379	743.086225938	403.361	907.563	POS
144	156	Spectrogram 1	1	735.6831	735.913466012	0.0	226.891	POS
145	157	Spectrogram 1	1	751.583609184	751.793032832	315.126	957.983	POS
146	158	Spectrogram 1	1	752.075754756	758.080996597	252.101	1197.479	POS
147	159	Spectrogram 1	1	759.379423211	759.536490947	441.176	945.378	POS
148	160	Spectrogram 1	1	765.070529581	765.719742888	415.966	1109.244	POS
149	161	Spectrogram 1	1	766.672620484	766.861101767	542.017	1260.504	POS
150	162	Spectrogram 1	1	767.635969263	767.782565816	680.672	1336.134	POS
151	163	Spectrogram 1	1	768.840155236	769.353243172	352.941	1084.034	POS
152	164	Spectrogram 1	1	770.143836191	774.122885493	252.101	1184.874	POS
153	165	Spectrogram 1	1	774.971051265	775.295657919	239.496	920.168	POS
154	166	Spectrogram 1	1	777.567904494	777.829684053	327.731	907.563	POS
155	167	Spectrogram 1	1	778.185704254	778.374185537	289.916	1147.059	POS
156	168	Spectrogram 1	1	779.573154668	779.772107134	25.21	302.521	POS
157	169	Spectrogram 1	1	781.761631784	782.243306174	12.605	327.731	POS
158	170	Spectrogram 1	1	788.023398844	793.714505214	12.605	239.496	POS
159	171	Spectrogram 1	1	796.185704254	796.426541449	0.0	441.176	POS
160	172	Spectrogram 1	1	798.693571182	799.028649018	0.0	1210.084	POS
161	173	Spectrogram 1	1	810.99199363	811.17000373	126.05	768.908	POS
162	174	Spectrogram 1	1	814.766873626	817.583621684	302.521	819.328	POS
163	175	Spectrogram 1	1	824.730222404	824.960588416	605.042	1159.664	POS
164	176	Spectrogram 1	1	825.201425611	825.358493346	579.832	1210.084	POS
165	177	Spectrogram 1	1	830.929162369	831.190941928	365.546	857.143	POS
166	178	Spectrogram 1	1	831.536490947	831.724972229	453.782	1071.429	POS
167	179	Spectrogram 1	1	825.431791623	825.651686453	0.0	390.756	POS
168	180	Spectrogram 1	1	826.656919961	826.91869952	50.42	453.782	POS
169	181	Spectrogram 1	1	833.520798757	833.761635951	0.0	264.706	POS
170	182	Spectrogram 1	1	846.478905694	846.740685253	25.21	403.361	POS
171	183	Spectrogram 1	1	850.96057175	851.379419045	25.21	428.571	POS
172	184	Spectrogram 1	1	866.028640685	866.26947788	151.261	655.462	POS
173	185	Spectrogram 1	1	884.206650785	884.520786257	239.496	756.303	POS
174	186	Spectrogram 1	1	886.489368543	886.646436278	75.63	768.908	POS
175	187	Spectrogram 1	1	887.012927661	887.190937762	37.815	819.328	POS
176	188	Spectrogram 1	1	899.641211104	903.327067299	12.605	226.891	POS
177	189	Spectrogram 1	1	909.437020964	909.667386976	25.21	378.151	POS
178	190	Spectrogram 1	1	914.033870026	914.295649586	113.445	453.782	POS
179	191	Spectrogram 1	1	920.363718521	920.709267539	63.025	478.992	POS
180	192	Spectrogram 1	1	921.976280606	922.395127901	75.63	680.672	POS
181	193	Spectrogram 1	1	932.26949038	932.761635951	189.076	1046.218	POS
182	194	Spectrogram 1	1	946.17000373	946.337542648	352.941	1008.403	POS
183	195	Spectrogram 1	1	953.065296073	953.494614551	491.597	1033.613	POS
184	196	Spectrogram 1	1	960.128127334	960.295666252	75.63	327.731	POS
185	197	Spectrogram 1	1	961.049591383	963.227597317	0.0	277.311	POS
186	198	Spectrogram 1	1	963.531261606	963.740685253	37.815	579.832	POS
187	199	Spectrogram 1	1	971.086238438	971.327075633	491.597	1210.084	POS
188	200	Spectrogram 1	1	977.332317474	977.499856392	315.126	1197.479	POS
189	201	Spectrogram 1	1	977.992001963	978.211896793	0.0	340.336	POS
190	202	Spectrogram 1	1	982.756389943	982.986755955	226.891	1008.403	POS
191	203	Spectrogram 1	1	985.913470179	986.133365009	75.63	378.151	POS
192	204	Spectrogram 1	1	986.353259839	986.939646051	63.025	315.126	POS
193	205	Spectrogram 1	1	987.536503447	987.8611101	50.42	327.731	POS
194	206	Spectrogram 1	1	988.070533748	988.405611584	63.025	327.731	POS
195	207	Spectrogram 1	1	989.253777356	989.473672186	25.21	277.311	POS
196	208	Spectrogram 1	1	990.541732788	990.667386976	113.445	731.092	POS
197	209	Spectrogram 1	1	994.101934795	994.290416078	37.815	277.311	POS
198	210	Spectrogram 1	1	999.793041165	999.929166536	63.025	478.992	POS
199	211	Spectrogram 1	1	1009.463196837	1009.662149302	113.445	504.202	POS
200	212	Spectrogram 1	1	1011.138586017	1011.253769023	453.782	1159.664	POS
201	213	Spectrogram 1	1	1006.34278449	1006.562679319	37.815	731.092	POS
202	214	Spectrogram 1	1	1018.808745855	1020.358480846	201.681	844.538	POS
203	215	Spectrogram 1	1	1022.62551058	1022.855876592	88.235	554.622	POS
204	216	Spectrogram 1	1	1035.395136235	1036.714505214	315.126	932.773	POS
205	217	Spectrogram 1	1	1038.327067299	1038.567904494	12.605	302.521	POS
206	218	Spectrogram 1	1	1038.724972229	1038.8610976	50.42	252.101	POS
207	219	Spectrogram 1	1	1044.834925894	1044.99199363	214.286	491.597	POS
208	220	Spectrogram 1	1	1053.238068499	1053.426549782	453.782	1109.244	POS
209	221	Spectrogram 1	1	1054.379427378	1054.567908661	75.63	831.933	POS
210	222	Spectrogram 1	1	1058.751164769	1058.918703687	289.916	794.118	POS
211	223	Spectrogram 1	1	1059.735455912	1059.965821924	63.025	579.832	POS
212	224	Spectrogram 1	1	1061.871577116	1062.060058399	529.412	995.798	POS
213	225	Spectrogram 1	1	1068.096713787	1068.28519507	504.202	831.933	POS
214	226	Spectrogram 1	1	1068.944879559	1069.154303207	12.605	302.521	POS
215	227	Spectrogram 1	1	1078.635977596	1078.793045332	88.235	378.151	POS
216	228	Spectrogram 1	1	1083.787799324	1083.965809424	315.126	894.958	POS
217	229	Spectrogram 1	1	1088.93440421	1092.138586017	25.21	264.706	POS
218	230	Spectrogram 1	1	1105.175245572	1105.405611584	75.63	277.311	POS
219	231	Spectrogram 1	1	1125.918695353	1126.03387836	63.025	302.521	POS
220	232	Spectrogram 1	1	1132.039120201	1134.929166536	0.0	478.992	POS
221	233	Spectrogram 1	1	1135.107176636	1135.337542648	63.025	378.151	POS
222	234	Spectrogram 1	1	1136.971047099	1137.955338242	554.622	1058.824	POS
223	235	Spectrogram 1	1	1140.515561082	1140.808754188	226.891	907.563	POS
224	236	Spectrogram 1	1	1144.997227138	1145.185708421	50.42	428.571	POS
225	237	Spectrogram 1	1	1157.604568216	1157.866347775	12.605	302.521	POS
226	238	Spectrogram 1	1	1164.515548582	1164.693558682	0.0	1197.479	POS
227	239	Spectrogram 1	1	1169.452729821	1171.78780349	126.05	1071.429	POS
228	240	Spectrogram 1	1	1168.761631784	1168.971055432	214.286	932.773	POS
229	241	Spectrogram 1	1	1172.950104734	1173.159528381	378.151	957.983	POS
230	242	Spectrogram 1	1	1175.101951462	1177.154303207	151.261	1121.849	POS
231	243	Spectrogram 1	1	1177.897757155	1179.363722688	302.521	1084.034	POS
232	244	Spectrogram 1	1	1179.929166536	1180.222359642	0.0	302.521	POS
233	245	Spectrogram 1	1	1181.573142168	1181.761623451	25.21	277.311	POS
234	246	Spectrogram 1	1	1182.515548582	1182.819212871	0.0	302.521	POS
235	247	Spectrogram 1	1	1181.531257439	1183.091463613	340.336	1046.218	POS
236	248	Spectrogram 1	1	1187.442258639	1189.578379843	0.0	277.311	POS
237	249	Spectrogram 1	1	1193.70679856	1193.999991667	37.815	302.521	POS
238	250	Spectrogram 1	1	1197.706790227	1199.298409948	189.076	932.773	POS
239	251	Spectrogram 1	1	1196.952865096	1197.141346379	201.681	756.303	POS
240	252	Spectrogram 1	1	2.270725489	5.983031891	0.0	583.893	POS
