	Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Type
35	36	Spectrogram 1	1	253.35555733	253.615237784	0.0	487.2	POS
36	37	Spectrogram 1	1	257.48026623	257.689685951	359.0	705.1	POS
37	38	Spectrogram 1	1	260.244606545	260.428895899	0.0	320.5	POS
38	39	Spectrogram 1	1	266.98287356	267.12527897	679.5	987.2	POS
39	40	Spectrogram 1	1	270.559762391	270.702167801	0.0	282.1	POS
40	41	Spectrogram 1	1	270.718921379	271.229905497	0.0	282.1	POS
41	42	Spectrogram 1	1	274.860383857	275.002789267	38.5	282.1	POS
42	43	Spectrogram 1	1	278.84773534	278.956633595	192.3	692.3	POS
43	44	Spectrogram 1	1	283.098096073	283.232124695	89.7	948.7	POS
44	45	Spectrogram 1	1	285.301191536	285.518988045	0.0	294.9	POS
45	46	Spectrogram 1	1	286.674984904	286.842520681	282.1	897.4	POS
46	47	Spectrogram 1	1	289.389064485	289.548223473	0.0	320.5	POS
47	48	Spectrogram 1	1	296.42051911	296.588054887	487.2	923.1	POS
48	49	Spectrogram 1	1	303.636263089	303.778668499	0.0	346.2	POS
49	50	Spectrogram 1	1	316.238282286	316.707382461	0.0	897.4	POS
50	51	Spectrogram 1	1	320.781830628	320.91585925	0.0	179.5	POS
51	52	Spectrogram 1	1	324.63515349	325.020485777	0.0	820.5	POS
52	53	Spectrogram 1	1	331.63310096	331.825767103	448.7	1025.6	POS
53	54	Spectrogram 1	1	339.016380716	339.368205846	0.0	717.9	POS
54	55	Spectrogram 1	1	338.228962565	338.597541274	0.0	487.2	POS
55	56	Spectrogram 1	1	339.636263089	340.239391885	0.0	230.8	POS
56	57	Spectrogram 1	1	345.913806719	346.081342496	0.0	282.1	POS
57	58	Spectrogram 1	1	358.214261518	358.390174084	0.0	307.7	POS
58	59	Spectrogram 1	1	367.867651047	368.236229756	0.0	500.0	POS
59	60	Spectrogram 1	1	377.34512801	377.521040576	141.0	820.5	POS
60	61	Spectrogram 1	1	377.973387173	378.099039005	89.7	576.9	POS
61	62	Spectrogram 1	1	379.389064485	379.606860995	0.0	282.1	POS
62	63	Spectrogram 1	1	383.949366405	384.150409337	141.0	1153.8	POS
63	64	Spectrogram 1	1	394.507449127	394.725245637	51.3	333.3	POS
64	65	Spectrogram 1	1	399.913806719	400.131603229	38.5	307.7	POS
65	66	Spectrogram 1	1	400.391283682	400.650964136	0.0	320.5	POS
66	67	Spectrogram 1	1	401.55565733	401.773453839	0.0	346.2	POS
67	68	Spectrogram 1	1	405.115792583	405.291705148	0.0	269.2	POS
68	69	Spectrogram 1	1	406.087500087	406.263412653	448.7	1000.0	POS
69	70	Spectrogram 1	1	413.99014075	414.132546161	0.0	448.7	POS
70	71	Spectrogram 1	1	432.015271117	433.447702007	0.0	346.2	POS
71	72	Spectrogram 1	1	442.21315192	443.109468325	0.0	551.3	POS
72	73	Spectrogram 1	1	444.737894154	444.938937086	0.0	410.3	POS
73	74	Spectrogram 1	1	447.77029171	447.929450698	25.6	359.0	POS
74	75	Spectrogram 1	1	449.428895899	449.56292452	38.5	256.4	POS
75	76	Spectrogram 1	1	451.053992932	451.255035864	51.3	230.8	POS
76	77	Spectrogram 1	1	460.204781566	460.338810188	0.0	333.3	POS
77	78	Spectrogram 1	1	497.452923102	497.670719612	25.6	397.4	POS
78	79	Spectrogram 1	1	506.092721182	506.293764114	12.8	192.3	POS
79	80	Spectrogram 1	1	510.934505127	511.512503556	0.0	307.7	POS
80	81	Spectrogram 1	1	521.439098146	521.723908966	38.5	307.7	POS
81	82	Spectrogram 1	1	540.343791339	540.494573538	474.4	974.4	POS
82	83	Spectrogram 1	1	543.128214027	543.379517692	0.0	359.0	POS
83	84	Spectrogram 1	1	544.166935842	544.351225196	269.2	666.7	POS
84	85	Spectrogram 1	1	545.892554341	546.060090118	0.0	307.7	POS
85	86	Spectrogram 1	1	560.516708442	560.659113853	153.8	576.9	POS
86	87	Spectrogram 1	1	572.666381043	572.817163242	153.8	769.2	POS
87	88	Spectrogram 1	1	572.356439856	572.632873887	0.0	230.8	POS
88	89	Spectrogram 1	1	574.199333399	574.350115598	0.0	256.4	POS
89	90	Spectrogram 1	1	578.223520833	578.516708442	0.0	423.1	POS
90	93	Spectrogram 1	1	607.167883442	607.310288853	31.7	411.6	POS
91	94	Spectrogram 1	1	608.952139463	609.11967524	23.7	332.4	POS
92	95	Spectrogram 1	1	627.580398626	627.781441558	221.6	736.1	POS
93	96	Spectrogram 1	1	633.497740336	633.698783268	577.8	870.7	POS
94	97	Spectrogram 1	1	643.251651331	643.427563896	0.0	221.6	POS
95	98	Spectrogram 1	1	647.607581523	647.909145921	23.7	261.2	POS
96	99	Spectrogram 1	1	651.303697051	652.6585528	0.0	1013.2	POS
97	100	Spectrogram 1	1	674.892392343	675.05992812	0.0	237.5	POS
98	101	Spectrogram 1	1	675.26934784	675.428506828	0.0	459.1	POS
99	102	Spectrogram 1	1	671.843241209	672.069414507	31.7	197.9	POS
100	103	Spectrogram 1	1	682.501845397	682.602366863	585.7	934.0	POS
101	104	Spectrogram 1	1	689.742719743	689.952139463	15.8	300.8	POS
102	105	Spectrogram 1	1	692.113350982	692.239002814	443.3	846.9	POS
103	106	Spectrogram 1	1	697.595099673	697.82964976	23.7	205.8	POS
104	107	Spectrogram 1	1	706.90504086	707.147967736	95.0	1211.1	POS
105	108	Spectrogram 1	1	713.375250633	713.60980072	79.2	688.6	POS
106	109	Spectrogram 1	1	718.593990074	718.786656217	39.6	316.6	POS
107	110	Spectrogram 1	1	738.193956741	738.353115729	229.5	664.9	POS
108	111	Spectrogram 1	1	746.155234926	746.306017125	435.3	728.2	POS
109	112	Spectrogram 1	1	759.330204559	759.497740336	15.8	292.9	POS
110	113	Spectrogram 1	1	764.582451156	764.741610144	15.8	316.6	POS
111	114	Spectrogram 1	1	786.799304734	786.983594088	110.8	459.1	POS
112	115	Spectrogram 1	1	790.962568783	791.163611715	0.0	300.8	POS
113	116	Spectrogram 1	1	792.84734627	793.232678556	7.9	633.2	POS
114	117	Spectrogram 1	1	801.91436058	802.073519568	7.9	269.1	POS
115	118	Spectrogram 1	1	805.477824629	805.653737195	0.0	285.0	POS
116	119	Spectrogram 1	1	843.379355694	843.505007526	15.8	340.4	POS
117	120	Spectrogram 1	1	845.574074367	845.716479777	0.0	269.1	POS
118	121	Spectrogram 1	1	850.352172797	854.088220615	23.7	815.3	POS
119	122	Spectrogram 1	1	860.122837369	861.144805606	15.8	514.5	POS
120	123	Spectrogram 1	1	862.434831086	862.97932236	55.4	514.5	POS
121	124	Spectrogram 1	1	863.289263547	863.48192969	7.9	443.3	POS
122	125	Spectrogram 1	1	864.830592692	864.972998102	245.4	530.3	POS
123	126	Spectrogram 1	1	869.566807177	869.717589376	7.9	332.4	POS
124	127	Spectrogram 1	1	887.61706791	887.918632308	7.9	435.3	POS
125	128	Spectrogram 1	1	885.053770528	885.589885013	63.3	538.2	POS
126	129	Spectrogram 1	1	888.580398626	888.731180825	182.1	775.7	POS
127	130	Spectrogram 1	1	918.570912238	918.696564071	23.7	474.9	POS
128	131	Spectrogram 1	1	923.717589376	923.868371575	292.9	791.5	POS
129	132	Spectrogram 1	1	927.043174542	927.160449586	0.0	229.5	POS
130	133	Spectrogram 1	1	933.362602116	933.538514682	47.5	261.2	POS
131	134	Spectrogram 1	1	942.161559184	942.287211017	554.1	918.2	POS
132	135	Spectrogram 1	1	948.187799149	948.363711715	593.7	831.1	POS
133	136	Spectrogram 1	1	953.641088678	953.84213161	664.9	1583.1	POS
134	137	Spectrogram 1	1	958.821272971	959.005562325	0.0	300.8	POS
135	138	Spectrogram 1	1	967.410810318	967.578346095	506.6	1519.8	POS
136	139	Spectrogram 1	1	985.40243353	985.586722884	0.0	269.1	POS
137	140	Spectrogram 1	1	993.732290423	993.983594088	7.9	221.6	POS
138	141	Spectrogram 1	1	994.553215729	994.737505083	15.8	285.0	POS
139	142	Spectrogram 1	1	999.227463896	999.369869306	87.1	348.3	POS
140	143	Spectrogram 1	1	1008.043174542	1008.260971051	0.0	482.8	POS
141	144	Spectrogram 1	1	1010.676815031	1010.869481174	102.9	1203.1	POS
142	145	Spectrogram 1	1	1013.75947332	1014.186689551	0.0	308.7	POS
143	146	Spectrogram 1	1	1034.607581523	1034.817001243	0.0	261.2	POS
144	147	Spectrogram 1	1	1038.020263373	1038.204552727	506.6	799.5	POS
145	148	Spectrogram 1	1	1040.298749935	1040.4746625	269.1	601.6	POS
146	149	Spectrogram 1	1	1046.685191819	1046.877857962	0.0	680.7	POS
147	150	Spectrogram 1	1	1070.272509969	1070.490306479	23.7	324.5	POS
148	151	Spectrogram 1	1	1084.628606828	1085.022315903	23.7	704.5	POS
149	152	Spectrogram 1	1	1085.818110842	1086.04428414	7.9	364.1	POS
150	153	Spectrogram 1	1	1120.921794437	1123.19190421	0.0	657.0	POS
151	154	Spectrogram 1	1	1124.909145921	1125.110188853	0.0	411.6	POS
152	155	Spectrogram 1	1	1137.623392168	1137.807681523	767.8	1131.9	POS
153	156	Spectrogram 1	1	1149.865209446	1150.0494988	31.7	205.8	POS
154	157	Spectrogram 1	1	1146.96684051	1147.092492343	886.5	1234.8	POS
155	158	Spectrogram 1	1	1154.861104385	1155.053770528	0.0	530.3	POS
156	159	Spectrogram 1	1	1185.312341383	1185.421239638	15.8	253.3	POS
157	160	Spectrogram 1	1	128.452448626	128.653491558	0.0	912.2	POS
158	161	Spectrogram 1	1	130.102676025	130.228327858	0.0	912.2	POS
