Audiofilename,Starttime,Endtime,Q
SanctSound_GR03_06_671666216_210420024227part1.wav,440.343604523,442.941125278,B
SanctSound_GR03_06_671666216_210420024227part1.wav,474.42162946,475.982044858,B
SanctSound_GR03_06_671666216_210420024227part1.wav,477.161871135,479.959201177,B
SanctSound_GR03_06_671666216_210420024227part1.wav,488.835509713,491.033411889,B
SanctSound_GR03_06_671666216_210420024227part1.wav,504.732754817,505.969669462,B
SanctSound_GR03_06_671666216_210420024227part1.wav,520.068630967,521.419722348,B
SanctSound_GR03_06_671666216_210420024227part1.wav,531.656636993,532.551021428,B
SanctSound_GR03_06_671666216_210420024227part1.wav,542.959201177,544.985838249,B
SanctSound_GR03_06_671666216_210420024227part1.wav,570.520570132,572.061956074,B
SanctSound_GR03_06_671666216_210420024227part1.wav,587.540553144,589.20563055,B
SanctSound_GR03_06_671666216_210420024227part1.wav,600.402600004,601.373102264,B
SanctSound_GR03_06_671666216_210420024227part1.wav,604.798404357,606.834556157,B
SanctSound_GR03_06_671666216_210420024227part1.wav,602.36263398,603.42828352,B
SanctSound_GR03_06_671666216_210420024227part1.wav,633.482511219,635.70895758,B
SanctSound_GR03_06_671666216_210420024227part1.wav,628.92495649,630.399739336,B
SanctSound_GR03_06_671666216_210420024227part1.wav,650.131419838,652.472042935,B
SanctSound_GR03_06_671666216_210420024227part1.wav,678.016289546,679.64330804,B
SanctSound_GR03_06_671666216_210420024227part1.wav,688.719425864,689.880222685,B
SanctSound_GR03_06_671666216_210420024227part1.wav,703.741315989,705.273187203,B
SanctSound_GR03_06_671666216_210420024227part1.wav,730.874522181,732.853585613,B
SanctSound_GR03_06_671666216_210420024227part1.wav,729.485371888,733.576704944,B
SanctSound_GR03_06_671666216_210420024227part1.wav,748.551021428,749.65472988,B
SanctSound_GR03_06_671666216_210420024227part1.wav,772.753691385,774.114297494,B
SanctSound_GR03_06_671666216_210420024227part1.wav,781.135234063,783.228474231,B
SanctSound_GR03_06_671666216_210420024227part1.wav,797.727987036,798.868821678,B
SanctSound_GR03_06_671666216_210420024227part1.wav,806.632839756,808.116204607,B
SanctSound_GR03_06_671666216_210420024227part1.wav,838.912581093,840.311246115,B
SanctSound_GR03_06_671666216_210420024227part1.wav,847.950640006,848.854539169,B
SanctSound_GR03_06_671666216_210420024227part1.wav,852.183761259,854.077192138,B
SanctSound_GR03_06_671666216_210420024227part1.wav,867.758438333,871.412083789,B
SanctSound_GR03_06_671666216_210420024227part1.wav,872.43874439,873.875468324,B
SanctSound_GR03_06_671666216_210420024227part1.wav,900.770806315,902.435883722,B
SanctSound_GR03_06_671666216_210420024227part1.wav,913.833595187,915.146627656,B
SanctSound_GR03_06_671666216_210420024227part1.wav,923.433023053,930.434930166,B
SanctSound_GR03_06_671666216_210420024227part1.wav,937.179939621,938.778413931,B
SanctSound_GR03_06_671666216_210420024227part1.wav,947.217044977,949.57669753,B
SanctSound_GR03_06_671666216_210420024227part1.wav,976.167564225,977.347390501,B
SanctSound_GR03_06_671666216_210420024227part1.wav,993.634739454,995.708950167,B
SanctSound_GR03_06_671666216_210420024227part1.wav,1000.056248157,1001.188500793,B
SanctSound_GR03_06_671666216_210420024227part1.wav,1023.879261715,1025.078117448,B
SanctSound_GR03_06_671666216_210420024227part1.wav,1043.077184725,1044.257011001,B
SanctSound_GR03_06_671666216_210420024227part1.wav,1061.29602347,1062.761291587,B
SanctSound_GR03_06_671666216_210420024227part1.wav,1063.37974891,1065.453959622,B
SanctSound_GR03_06_671666216_210420024227part1.wav,1071.494879202,1072.531984558,B
SanctSound_GR03_06_671666216_210420024227part1.wav,1078.610963051,1080.904012508,B
SanctSound_GR03_06_671666216_210420024227part1.wav,1082.39782481,1083.796489831,B
SanctSound_GR03_06_671666216_210420024227part1.wav,1085.68992071,1087.09810046,B
SanctSound_GR03_06_671666216_210420024227part1.wav,1143.40924665,1145.550060458,B
