Audiofilename,Starttime,Endtime,Q
SanctSound_GR03_06_671666216_210420144227part1.wav,334.493812302,334.627018494,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,349.431002597,349.735473894,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,350.087518831,350.430049041,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,350.82015289,350.972388539,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,356.642233726,356.803984102,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,362.17887272,362.331108369,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,388.179826277,388.313032469,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,389.321593641,389.578491298,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,389.911506779,390.292095901,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,390.434816821,390.615596654,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,390.786861759,391.062788872,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,391.681246194,391.938143851,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,392.651748454,392.918160839,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,393.964780923,394.212163852,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,399.406272637,399.53947883,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,419.851557743,420.479529793,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,422.82015289,423.019962179,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,425.264505273,425.454799833,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,435.273066445,435.444331549,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,438.841089458,439.031384019,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,443.017122344,443.159843264,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,452.787815315,452.968595147,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,457.307311132,457.497605693,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,459.999046444,460.11322318,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,461.825874227,462.510934646,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,481.985717491,482.309218245,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,487.55090067,487.722165775,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,494.658402513,496.398665021,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,498.19694862,498.349184269,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,499.376774897,499.595613642,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,499.966688035,500.147467868,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,507.254036989,507.387243181,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,516.330154813,516.387243181,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,518.033291131,518.176012052,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,534.349184269,534.482390461,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,534.644140838,534.796376487,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,538.526149877,538.697414982,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,539.353931216,539.563255233,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,539.097033559,539.220725024,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,540.514728037,540.733566782,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,540.818266611,540.999046444,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,545.556601173,545.727866278,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,557.744035066,558.172197827,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,559.351091381,559.636533222,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,577.313032469,577.436723934,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,582.726912722,582.983810379,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,587.873447867,588.035198244,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,594.913413892,595.132252636,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,604.627018494,604.788768871,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,612.475736402,613.0180759,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,622.265458829,622.398665021,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,638.753549794,639.219771468,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,637.069442931,637.193134396,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,644.109408956,645.603221258,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,656.353931216,656.639373057,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,659.302564185,659.511888202,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,661.367260169,661.538525274,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,662.727866278,662.918160839,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,666.342530209,666.542339498,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,672.584191801,674.86772653,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,678.235007533,678.368213725,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,682.554694061,682.783047534,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,686.055181256,687.777347031,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,688.890570211,691.26925222,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,691.897224271,693.267345108,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,697.833481843,698.442424437,D
SanctSound_GR03_06_671666216_210420144227part1.wav,701.353931216,703.493812302,D
SanctSound_GR03_06_671666216_210420144227part1.wav,703.864886695,704.074210712,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,714.653655566,715.329201257,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,716.708836822,716.851557743,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,721.55090067,721.703136319,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,727.678385526,727.868680086,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,739.446238662,739.731680503,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,743.385336069,743.746895734,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,744.241661592,744.498559249,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,745.668870798,746.001886279,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,747.115109459,747.429095484,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,753.622250714,753.755456906,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,756.115109459,756.25783038,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,757.103708452,757.274973557,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,770.318732973,772.450032053,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,774.429095484,774.514728037,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,774.932443348,775.236914645,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,775.902945607,776.08372544,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,777.415787365,779.033291131,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,788.784954646,788.927675567,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,799.145560756,799.944797911,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,801.951472804,802.11322318,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,810.989531716,811.246429373,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,822.996185775,823.272112889,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,845.449078497,845.77257925,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,846.123691464,846.39010385,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,854.953359083,855.200742012,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,857.169357992,857.426255649,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,862.821106446,862.973342095,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,876.044712972,876.168404436,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,895.55755473,895.719305106,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,896.385336069,896.537571717,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,897.78400109,897.898177827,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,898.497605693,901.760224687,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,904.947658579,907.155075484,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,908.344416488,908.515681593,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,910.921975063,912.606081926,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,930.016168788,931.005700503,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,933.584191801,933.698368538,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,946.826827783,947.007607616,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,947.492858746,948.701229206,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,954.029476907,954.419580756,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,955.627018494,957.510934646,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,959.528056989,961.65935607,D
SanctSound_GR03_06_671666216_210420144227part1.wav,977.118923684,977.261644604,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,983.321593641,983.492858746,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,992.435770377,992.588006026,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,996.964780923,997.107501843,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1000.16079682,1000.313032469,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1004.784954646,1004.861072471,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1009.389150293,1009.560415398,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1010.140813808,1010.274020001,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1019.264505273,1019.445285105,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1022.499512805,1022.661263182,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1024.440517325,1024.630811886,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1036.179826277,1036.303517741,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1042.526149877,1042.744988622,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1043.249269208,1043.401504856,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1049.76592519,1049.899131383,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1072.484297574,1072.712651047,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1083.330154813,1083.482390461,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1094.57563063,1094.737381006,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1107.514728037,1107.628904773,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1108.712651047,1109.112269624,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1113.222632136,1113.365353057,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1118.730726947,1119.187433892,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1120.186480336,1120.509981089,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1123.288281676,1123.668870798,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1119.425302093,1119.739288118,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1118.492858746,1118.607035482,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1140.850604186,1140.955266195,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1145.835388955,1146.00665406,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1147.928629123,1148.71835155,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1167.546132889,1167.669824354,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1169.791608706,1169.934329627,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,1170.171265105,1170.399618578,UNK
SanctSound_GR03_06_671666216_210420144227part1.wav,0.0,1199.486182842,UNK
