	Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Type
147	159	Spectrogram 1	1	759.379423211	759.536490947	441.176	945.378	C
149	161	Spectrogram 1	1	766.672620484	766.861101767	542.017	1260.504	C
150	162	Spectrogram 1	1	767.635969263	767.782565816	680.672	1336.134	C
153	165	Spectrogram 1	1	774.971051265	775.295657919	239.496	920.168	C
154	166	Spectrogram 1	1	777.567904494	777.829684053	327.731	907.563	C
155	167	Spectrogram 1	1	778.185704254	778.374185537	289.916	1147.059	C
160	172	Spectrogram 1	1	798.693571182	799.028649018	0.0	1210.084	C
161	173	Spectrogram 1	1	810.99199363	811.17000373	126.05	768.908	C
163	175	Spectrogram 1	1	824.730222404	824.960588416	605.042	1159.664	C
164	176	Spectrogram 1	1	825.201425611	825.358493346	579.832	1210.084	C
165	177	Spectrogram 1	1	830.929162369	831.190941928	365.546	857.143	C
166	178	Spectrogram 1	1	831.536490947	831.724972229	453.782	1071.429	C
172	184	Spectrogram 1	1	866.028640685	866.26947788	151.261	655.462	C
173	185	Spectrogram 1	1	884.206650785	884.520786257	239.496	756.303	C
174	186	Spectrogram 1	1	886.489368543	886.646436278	75.63	768.908	C
175	187	Spectrogram 1	1	887.012927661	887.190937762	37.815	819.328	C
182	194	Spectrogram 1	1	946.17000373	946.337542648	352.941	1008.403	C
186	198	Spectrogram 1	1	963.531261606	963.740685253	37.815	579.832	C
187	199	Spectrogram 1	1	971.086238438	971.327075633	491.597	1210.084	C
188	200	Spectrogram 1	1	977.332317474	977.499856392	315.126	1197.479	C
190	202	Spectrogram 1	1	982.756389943	982.986755955	226.891	1008.403	C
196	208	Spectrogram 1	1	990.541732788	990.667386976	113.445	731.092	C
198	210	Spectrogram 1	1	999.793041165	999.929166536	63.025	478.992	C
199	211	Spectrogram 1	1	1009.463196837	1009.662149302	113.445	504.202	C
200	212	Spectrogram 1	1	1011.138586017	1011.253769023	453.782	1159.664	C
201	213	Spectrogram 1	1	1006.34278449	1006.562679319	37.815	731.092	C
203	215	Spectrogram 1	1	1022.62551058	1022.855876592	88.235	554.622	C
207	219	Spectrogram 1	1	1044.834925894	1044.99199363	214.286	491.597	C
208	220	Spectrogram 1	1	1053.238068499	1053.426549782	453.782	1109.244	C
209	221	Spectrogram 1	1	1054.379427378	1054.567908661	75.63	831.933	C
210	222	Spectrogram 1	1	1058.751164769	1058.918703687	289.916	794.118	C
211	223	Spectrogram 1	1	1059.735455912	1059.965821924	63.025	579.832	C
212	224	Spectrogram 1	1	1061.871577116	1062.060058399	529.412	995.798	C
213	225	Spectrogram 1	1	1068.096713787	1068.28519507	504.202	831.933	C
216	228	Spectrogram 1	1	1083.787799324	1083.965809424	315.126	894.958	C
223	235	Spectrogram 1	1	1140.515561082	1140.808754188	226.891	907.563	C
226	238	Spectrogram 1	1	1164.515548582	1164.693558682	0.0	1197.479	C
228	240	Spectrogram 1	1	1168.761631784	1168.971055432	214.286	932.773	C
229	241	Spectrogram 1	1	1172.950104734	1173.159528381	378.151	957.983	C
239	251	Spectrogram 1	1	1196.952865096	1197.141346379	201.681	756.303	C
