	Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Type
81	85	Spectrogram 1	1	159.011302364	159.215827562	81.1	729.7	C
82	86	Spectrogram 1	1	160.293167259	160.476163489	81.1	851.4	C
84	88	Spectrogram 1	1	166.805680144	167.010205342	20.3	810.8	C
87	91	Spectrogram 1	1	196.433105553	196.626866266	141.9	851.4	C
90	94	Spectrogram 1	1	204.463410697	204.614113474	101.4	1033.8	C
91	95	Spectrogram 1	1	205.271638291	205.411576584	81.1	1033.8	C
92	96	Spectrogram 1	1	205.971329758	206.18661944	60.8	973.0	C
93	97	Spectrogram 1	1	207.176951978	207.316890271	40.5	871.6	C
94	98	Spectrogram 1	1	208.317987293	208.565570428	60.8	973.0	C
95	99	Spectrogram 1	1	209.060736697	209.20067499	121.6	973.0	C
96	100	Spectrogram 1	1	209.674312291	209.846544036	60.8	1013.5	C
97	101	Spectrogram 1	1	210.417061694	210.610822408	202.7	1135.1	C
98	102	Spectrogram 1	1	222.335128174	222.528888888	162.2	1094.6	C
102	106	Spectrogram 1	1	223.992858726	224.240441861	121.6	810.8	C
104	109	Spectrogram 1	1	225.81205654	226.048875191	81.1	973.0	C
106	111	Spectrogram 1	1	233.444186692	233.605653954	141.9	729.7	C
107	112	Spectrogram 1	1	234.090055739	234.283816452	81.1	1135.1	C
108	113	Spectrogram 1	1	235.327971411	235.478674188	141.9	709.5	C
109	114	Spectrogram 1	1	236.028554164	236.20078591	101.4	689.2	C
110	115	Spectrogram 1	1	236.954299797	237.201882932	121.6	1418.9	C
111	116	Spectrogram 1	1	239.053374198	239.257899396	121.6	810.8	C
112	117	Spectrogram 1	1	244.188033117	244.467909704	101.4	1743.2	C
115	120	Spectrogram 1	1	249.076000189	249.291289871	0.0	810.8	C
117	122	Spectrogram 1	1	250.690672805	250.873669034	81.1	770.3	C
118	123	Spectrogram 1	1	252.412990262	252.595986492	81.1	770.3	C
119	124	Spectrogram 1	1	253.608739284	253.813264482	141.9	1013.5	C
120	125	Spectrogram 1	1	259.270857924	259.421560702	101.4	1013.5	C
122	127	Spectrogram 1	1	265.859613484	266.117961103	0.0	1094.6	C
124	129	Spectrogram 1	1	269.067429748	269.293483915	40.5	1418.9	C
125	130	Spectrogram 1	1	269.928588477	270.122349191	182.4	871.6	C
126	131	Spectrogram 1	1	274.934964873	275.161019039	40.5	912.2	C
127	132	Spectrogram 1	1	275.839181538	276.043706736	20.3	952.7	C
128	133	Spectrogram 1	1	276.624988878	276.829514076	20.3	891.9	C
129	134	Spectrogram 1	1	277.238564472	277.432325186	121.6	912.2	C
130	135	Spectrogram 1	1	278.153545621	278.347306335	182.4	851.4	C
131	136	Spectrogram 1	1	282.191118448	282.374114678	81.1	790.5	C
133	138	Spectrogram 1	1	288.951214467	289.069623792	0.0	1094.6	C
134	139	Spectrogram 1	1	284.925297411	285.05447122	0.0	871.6	C
135	140	Spectrogram 1	1	289.5979748	289.78097103	0.0	1378.4	C
136	141	Spectrogram 1	1	290.351488687	290.556013885	0.0	1804.1	C
138	144	Spectrogram 1	1	294.818749592	295.02327479	243.2	1013.5	C
139	145	Spectrogram 1	1	297.757453753	297.940449983	121.6	770.3	C
140	146	Spectrogram 1	1	298.554916863	298.759442061	121.6	851.4	C
141	147	Spectrogram 1	1	306.929685499	307.048094824	162.2	932.4	C
142	148	Spectrogram 1	1	307.544152379	307.705619641	121.6	1337.8	C
143	149	Spectrogram 1	1	308.20078591	308.38378214	223.0	1783.8	C
145	151	Spectrogram 1	1	309.072709123	309.244940868	40.5	1337.8	C
149	155	Spectrogram 1	1	312.549637489	312.646517846	101.4	912.2	C
150	156	Spectrogram 1	1	312.0006488	312.129822609	121.6	790.5	C
151	157	Spectrogram 1	1	316.350391665	316.533387895	121.6	831.1	C
152	158	Spectrogram 1	1	317.060847617	317.157727973	81.1	851.4	C
153	159	Spectrogram 1	1	317.868183925	318.04041567	101.4	912.2	C
154	160	Spectrogram 1	1	319.095335113	319.224508922	20.3	810.8	C
155	161	Spectrogram 1	1	320.656185308	320.828417054	81.1	952.7	C
156	162	Spectrogram 1	1	322.421560702	322.507676575	121.6	912.2	C
157	163	Spectrogram 1	1	328.472092057	328.698146223	150.0	780.0	C
158	164	Spectrogram 1	1	329.322486301	329.483953563	90.0	810.0	C
159	165	Spectrogram 1	1	330.043706736	330.269760902	210.0	840.0	C
160	166	Spectrogram 1	1	330.937158917	331.120155147	120.0	840.0	C
161	167	Spectrogram 1	1	332.422657724	332.59488947	120.0	990.0	C
163	169	Spectrogram 1	1	336.266469837	336.449466066	60.0	930.0	C
164	170	Spectrogram 1	1	335.674423211	335.792832536	210.0	540.0	C
165	171	Spectrogram 1	1	336.729342653	336.858516462	195.0	540.0	C
166	172	Spectrogram 1	1	337.687381739	337.881142453	120.0	930.0	C
167	173	Spectrogram 1	1	338.720772213	338.893003959	270.0	930.0	C
168	174	Spectrogram 1	1	340.755259709	340.938255939	120.0	660.0	C
170	176	Spectrogram 1	1	347.430131142	347.623891856	180.0	825.0	C
171	177	Spectrogram 1	1	348.398934712	348.571166457	90.0	780.0	C
172	178	Spectrogram 1	1	349.421560702	349.647614868	90.0	690.0	C
174	180	Spectrogram 1	1	352.404214086	352.619503768	375.0	705.0	C
176	182	Spectrogram 1	1	357.248231934	357.42046368	195.0	810.0	C
179	185	Spectrogram 1	1	371.20078591	371.329959719	150.0	885.0	C
180	186	Spectrogram 1	1	371.652894242	371.85741944	105.0	855.0	C
181	187	Spectrogram 1	1	372.546346423	372.729342653	225.0	960.0	C
183	189	Spectrogram 1	1	374.710007729	374.839181538	165.0	750.0	C
185	191	Spectrogram 1	1	375.883336497	376.034039274	195.0	870.0	C
186	192	Spectrogram 1	1	376.755259709	376.916726971	195.0	870.0	C
187	193	Spectrogram 1	1	377.508773597	377.64871189	120.0	900.0	C
188	194	Spectrogram 1	1	378.143878159	378.305345421	120.0	990.0	C
189	195	Spectrogram 1	1	378.994272404	379.166504149	180.0	825.0	C
190	196	Spectrogram 1	1	379.673326189	379.856322418	105.0	870.0	C
191	197	Spectrogram 1	1	380.340724203	380.556013885	180.0	900.0	C
192	198	Spectrogram 1	1	381.191118448	381.341821225	165.0	1050.0	C
193	199	Spectrogram 1	1	381.998454756	382.116864081	180.0	960.0	C
194	200	Spectrogram 1	1	388.167395436	388.339627181	180.0	705.0	C
196	202	Spectrogram 1	1	390.061944638	390.201882932	165.0	780.0	C
197	203	Spectrogram 1	1	390.557110907	390.707813685	195.0	765.0	C
198	204	Spectrogram 1	1	391.891906937	392.021080746	195.0	930.0	C
199	205	Spectrogram 1	1	394.884433519	395.035136296	45.0	915.0	C
201	207	Spectrogram 1	1	403.227799988	403.356973797	165.0	1065.0	C
204	211	Spectrogram 1	1	409.91354761	410.09654384	270.7	834.6	C
205	212	Spectrogram 1	1	413.885642245	414.047109507	135.3	834.6	C
206	213	Spectrogram 1	1	414.467815674	414.596989483	45.1	766.9	C
207	214	Spectrogram 1	1	415.178271625	415.339738886	112.8	812.0	C
209	216	Spectrogram 1	1	417.632574001	417.76174781	248.1	902.3	C
210	217	Spectrogram 1	1	420.000760505	420.183756735	101.5	530.1	C
211	218	Spectrogram 1	1	421.249440661	421.410907923	214.3	812.0	C
212	219	Spectrogram 1	1	426.815570231	426.998566461	180.5	1477.4	C
213	220	Spectrogram 1	1	427.838196221	427.999663483	112.8	1556.4	C
214	221	Spectrogram 1	1	428.742412886	428.903880148	203.0	1669.2	C
215	222	Spectrogram 1	1	429.991093043	430.14179582	78.9	1725.6	C
218	225	Spectrogram 1	1	442.145978172	442.318209918	180.5	744.4	C
219	226	Spectrogram 1	1	445.902783126	446.118072808	90.2	834.6	C
220	227	Spectrogram 1	1	451.081391268	451.242858529	191.7	1714.3	C
222	229	Spectrogram 1	1	455.850057727	456.076111893	169.2	1657.9	C
223	230	Spectrogram 1	1	454.805902769	455.021192451	146.6	1657.9	C
224	231	Spectrogram 1	1	456.754274392	456.90497717	146.6	1985.0	C
225	232	Spectrogram 1	1	457.529317248	457.755371414	135.3	1827.1	C
226	233	Spectrogram 1	1	458.659588079	458.810290857	135.3	1939.8	C
227	234	Spectrogram 1	1	459.855337101	460.038333331	191.7	969.9	C
228	235	Spectrogram 1	1	460.931785512	461.060959321	169.2	1150.4	C
229	236	Spectrogram 1	1	477.887630554	478.070626784	135.3	834.6	C
230	237	Spectrogram 1	1	478.791847219	478.985607933	146.6	710.5	C
231	238	Spectrogram 1	1	479.545361106	479.717592852	214.3	924.8	C
232	239	Spectrogram 1	1	481.881254158	482.010427967	78.9	812.0	C
233	240	Spectrogram 1	1	482.451771815	482.602474593	180.5	766.9	C
234	241	Spectrogram 1	1	483.678923003	483.840390265	270.7	766.9	C
235	242	Spectrogram 1	1	495.155645634	495.263290476	191.7	924.8	C
236	243	Spectrogram 1	1	498.977037493	499.213856143	112.8	981.2	C
237	244	Spectrogram 1	1	497.362364876	497.426951781	372.2	969.9	C
238	245	Spectrogram 1	1	498.546458128	498.654102969	327.1	879.7	C
239	246	Spectrogram 1	1	499.719786896	499.848960705	778.2	1229.3	C
243	250	Spectrogram 1	1	511.163324788	511.410907923	56.4	800.8	C
244	251	Spectrogram 1	1	513.305457126	513.488453355	169.2	879.7	C
248	255	Spectrogram 1	1	529.550846216	529.733842446	157.9	654.1	C
250	257	Spectrogram 1	1	532.135213688	532.307445434	90.2	913.5	C
251	258	Spectrogram 1	1	533.276249004	533.394658329	90.2	733.1	C
252	259	Spectrogram 1	1	533.889824598	534.018998407	56.4	823.3	C
253	260	Spectrogram 1	1	539.541178754	539.724174984	135.3	789.5	C
254	261	Spectrogram 1	1	540.563804744	540.671449585	101.5	924.8	C
256	263	Spectrogram 1	1	541.11368472	541.275151982	78.9	823.3	C
257	264	Spectrogram 1	1	544.170798206	544.343029952	225.6	789.5	C
258	265	Spectrogram 1	1	544.91354761	545.021192451	78.9	812.0	C
259	266	Spectrogram 1	1	545.688590466	545.839293243	169.2	699.2	C
260	267	Spectrogram 1	1	546.625100583	546.829625781	180.5	744.4	C
261	268	Spectrogram 1	1	547.314027566	547.486259312	112.8	721.8	C
262	269	Spectrogram 1	1	548.412004945	548.648823595	112.8	744.4	C
263	270	Spectrogram 1	1	549.100931928	549.208576769	101.5	755.6	C
264	271	Spectrogram 1	1	549.660685101	549.800623395	112.8	812.0	C
266	273	Spectrogram 1	1	554.430242847	554.591710109	112.8	789.5	C
267	274	Spectrogram 1	1	555.183756735	555.345223996	135.3	879.7	C
268	275	Spectrogram 1	1	556.303263082	556.421672407	146.6	834.6	C
269	276	Spectrogram 1	1	556.98142558	557.218244231	78.9	778.2	C
270	277	Spectrogram 1	1	557.627294627	557.745703952	157.9	733.1	C
271	278	Spectrogram 1	1	558.100931928	558.208576769	214.3	665.4	C
272	279	Spectrogram 1	1	562.752080348	562.902783126	191.7	766.9	C
274	281	Spectrogram 1	1	567.639156133	567.800623395	135.3	823.3	C
276	283	Spectrogram 1	1	568.996372417	569.13631071	135.3	812.0	C
277	284	Spectrogram 1	1	569.706828368	569.879060114	180.5	755.6	C
283	291	Spectrogram 1	1	579.309639478	579.47110674	157.9	812.0	C
284	292	Spectrogram 1	1	580.235385111	580.418381341	183.2	732.8	C
285	293	Spectrogram 1	1	581.634768045	581.839293243	34.4	732.8	C
286	294	Spectrogram 1	1	583.098737884	583.238676177	194.7	709.9	C
287	295	Spectrogram 1	1	585.230105737	585.434630935	160.3	790.1	C
288	296	Spectrogram 1	1	589.052388881	589.375323405	229.0	893.1	C
290	299	Spectrogram 1	1	616.961012491	617.122479753	251.9	721.4	C
292	301	Spectrogram 1	1	619.619840066	619.888952168	526.7	1213.7	C
293	302	Spectrogram 1	1	620.846991254	620.997694032	217.6	755.7	C
294	303	Spectrogram 1	1	621.924330951	622.064269244	515.3	1099.2	C
295	304	Spectrogram 1	1	628.221554154	628.404550384	183.2	755.7	C
297	306	Spectrogram 1	1	630.094574388	630.234512682	171.8	652.7	C
298	307	Spectrogram 1	1	631.118091665	631.247265474	183.2	664.1	C
299	308	Spectrogram 1	1	631.925427973	632.054601782	68.7	721.4	C
300	309	Spectrogram 1	1	632.571297019	632.732764281	91.6	893.1	C
301	310	Spectrogram 1	1	633.475513684	633.658509914	240.5	893.1	C
302	311	Spectrogram 1	1	636.069754354	636.263515068	297.7	778.6	C
303	312	Spectrogram 1	1	642.206401582	642.4647492	229.0	1122.1	C
304	313	Spectrogram 1	1	645.651036496	645.801739274	217.6	1374.0	C
306	315	Spectrogram 1	1	650.086895235	650.280655949	206.1	1030.5	C
307	316	Spectrogram 1	1	650.62511944	650.840409122	217.6	1007.6	C
308	317	Spectrogram 1	1	654.597214076	654.834032726	332.1	1053.4	C
309	318	Spectrogram 1	1	655.598311098	655.759778359	229.0	847.3	C
312	321	Spectrogram 1	1	660.120285709	660.292517455	103.1	709.9	C
313	322	Spectrogram 1	1	664.598311098	664.759778359	103.1	1007.6	C
314	323	Spectrogram 1	1	669.744625787	670.002973406	183.2	1351.1	C
315	324	Spectrogram 1	1	673.21078967	673.350727963	183.2	938.9	C
317	326	Spectrogram 1	1	674.965400579	675.212983714	34.4	961.8	C
318	327	Spectrogram 1	1	675.449802364	675.643563078	57.3	1099.2	C
319	328	Spectrogram 1	1	676.18267857	676.365674799	91.6	938.9	C
320	329	Spectrogram 1	1	676.807018648	677.02230833	68.7	1099.2	C
321	330	Spectrogram 1	1	678.615451978	678.841506144	251.9	916.0	C
322	331	Spectrogram 1	1	682.017028956	682.156967249	171.8	893.1	C
323	332	Spectrogram 1	1	686.366771821	686.549768051	160.3	858.8	C
326	335	Spectrogram 1	1	692.620937088	692.793168833	229.0	870.2	C
327	336	Spectrogram 1	1	693.665092046	693.85885276	251.9	916.0	C
330	340	Spectrogram 1	1	714.680038883	714.798448208	206.1	721.4	C
331	341	Spectrogram 1	1	715.261321024	715.422788286	286.3	778.6	C
332	342	Spectrogram 1	1	719.502527763	719.642466056	240.5	801.5	C
333	343	Spectrogram 1	1	720.288335102	720.535918237	286.3	881.7	C
335	345	Spectrogram 1	1	729.437940858	729.631701572	297.7	1019.1	C
345	355	Spectrogram 1	1	749.150385117	749.290323411	194.7	881.7	C
346	356	Spectrogram 1	1	749.936192457	750.151482139	206.1	904.6	C
347	357	Spectrogram 1	1	750.689706345	750.872702574	194.7	893.1	C
348	358	Spectrogram 1	1	757.449802364	757.654327562	183.2	893.1	C
354	364	Spectrogram 1	1	764.156967249	764.350727963	206.1	721.4	C
355	365	Spectrogram 1	1	765.308767049	765.502527763	240.5	801.5	C
356	366	Spectrogram 1	1	766.25604165	766.417508912	286.3	938.9	C
358	368	Spectrogram 1	1	776.118091665	776.258029958	160.3	755.7	C
359	369	Spectrogram 1	1	776.78548968	776.990014878	68.7	767.2	C
360	370	Spectrogram 1	1	777.539003567	777.657412892	206.1	858.8	C
361	371	Spectrogram 1	1	778.109521225	778.270988486	148.9	801.5	C
362	372	Spectrogram 1	1	779.046031342	779.207498604	160.3	687.0	C
365	375	Spectrogram 1	1	789.660703958	789.768348799	160.3	870.2	C
366	376	Spectrogram 1	1	790.930913083	791.103144829	194.7	801.5	C
367	377	Spectrogram 1	1	791.641369034	791.802836296	229.0	858.8	C
369	379	Spectrogram 1	1	794.096562697	794.258029958	217.6	824.4	C
371	381	Spectrogram 1	1	799.42498233	799.60797856	171.8	767.2	C
373	383	Spectrogram 1	1	803.096562697	803.301087895	183.2	572.5	C
377	387	Spectrogram 1	1	809.985832525	810.201122208	183.2	835.9	C
378	388	Spectrogram 1	1	810.728581929	810.83622677	240.5	847.3	C
379	389	Spectrogram 1	1	811.729678951	811.848088276	206.1	904.6	C
380	390	Spectrogram 1	1	815.455081738	815.627313484	183.2	755.7	C
381	391	Spectrogram 1	1	817.285044036	817.47880475	103.1	778.6	C
383	393	Spectrogram 1	1	819.793168833	819.943871611	183.2	675.6	C
384	394	Spectrogram 1	1	820.352922007	820.482095816	183.2	778.6	C
386	396	Spectrogram 1	1	829.665092046	829.826559308	171.8	801.5	C
387	397	Spectrogram 1	1	830.354910315	830.559435513	160.3	847.3	C
388	398	Spectrogram 1	1	831.011543846	831.183775592	194.7	801.5	C
389	399	Spectrogram 1	1	831.646648408	831.743528765	114.5	870.2	C
390	400	Spectrogram 1	1	832.367868843	832.529336105	183.2	824.4	C
391	401	Spectrogram 1	1	833.304378961	833.498139675	274.8	938.9	C
392	402	Spectrogram 1	1	834.262418046	834.359298403	91.6	801.5	C
393	403	Spectrogram 1	1	843.682232926	843.929816061	194.7	824.4	C
394	404	Spectrogram 1	1	849.25912698	849.409829758	148.9	893.1	C
395	405	Spectrogram 1	1	852.40235634	852.628410506	217.6	835.9	C
396	406	Spectrogram 1	1	856.083809904	856.352922007	297.7	938.9	C
401	411	Spectrogram 1	1	872.26461209	872.404550384	103.1	801.5	C
402	412	Spectrogram 1	1	873.007361494	873.168828755	91.6	1190.8	C
403	413	Spectrogram 1	1	874.148396809	874.309864071	183.2	778.6	C
404	414	Spectrogram 1	1	874.395979943	874.557447205	114.5	1110.7	C
406	416	Spectrogram 1	1	876.02230833	876.162246623	80.2	893.1	C
407	417	Spectrogram 1	1	876.560532535	876.754293249	171.8	824.4	C
414	424	Spectrogram 1	1	901.751207919	901.848088276	286.3	916.0	C
417	427	Spectrogram 1	1	922.927622017	923.099853763	194.7	835.9	C
418	428	Spectrogram 1	1	924.370062887	924.574588085	91.6	881.7	C
419	429	Spectrogram 1	1	924.908287093	925.037460902	377.9	858.8	C
420	430	Spectrogram 1	1	925.812503758	925.984735503	240.5	732.8	C
424	434	Spectrogram 1	1	938.052613474	938.171022799	160.3	778.6	C
425	435	Spectrogram 1	1	938.699373807	938.78548968	183.2	858.8	C
427	437	Spectrogram 1	1	945.696288477	945.879284706	160.3	732.8	C
431	441	Spectrogram 1	1	951.531530149	951.63917499	217.6	675.6	C
432	442	Spectrogram 1	1	952.220457132	952.457275782	286.3	824.4	C
433	443	Spectrogram 1	1	953.060086892	953.221554154	320.6	744.3	C
434	444	Spectrogram 1	1	961.47880475	961.640272012	274.8	744.3	C
437	447	Spectrogram 1	1	974.505613093	974.65631587	206.1	916.0	C
441	451	Spectrogram 1	1	982.083809904	982.374450975	217.6	858.8	C
442	452	Spectrogram 1	1	982.794265855	982.966497601	137.4	858.8	C
443	453	Spectrogram 1	1	983.23650099	983.441026188	137.4	755.7	C
444	454	Spectrogram 1	1	984.183775592	984.366771821	137.4	778.6	C
445	455	Spectrogram 1	1	984.840409122	985.055698804	114.5	755.7	C
446	456	Spectrogram 1	1	985.59392301	985.733861303	194.7	801.5	C
447	457	Spectrogram 1	1	986.261321024	986.508904159	80.2	778.6	C
449	459	Spectrogram 1	1	1001.516377577	1001.688609323	160.3	1122.1	C
450	460	Spectrogram 1	1	1002.269891464	1002.409829758	126.0	1145.0	C
452	462	Spectrogram 1	1	1005.649939474	1005.746819831	206.1	984.7	C
453	463	Spectrogram 1	1	1017.018125978	1017.201122208	400.8	813.0	C
455	465	Spectrogram 1	1	1023.327004951	1023.510001181	171.8	732.8	C
456	466	Spectrogram 1	1	1031.519668643	1031.691900389	206.1	732.8	C
457	467	Spectrogram 1	1	1033.554156139	1033.726387885	148.9	732.8	C
458	468	Spectrogram 1	1	1034.167731733	1034.383021415	91.6	790.1	C
459	469	Spectrogram 1	1	1035.179593239	1035.384118437	91.6	687.0	C
466	476	Spectrogram 1	1	1045.880381728	1046.074142442	126.0	1042.0	C
467	477	Spectrogram 1	1	1049.358201381	1049.465846222	251.9	687.0	C
468	478	Spectrogram 1	1	1052.641369034	1052.888952168	251.9	709.9	C
469	479	Spectrogram 1	1	1053.384118437	1053.480998794	137.4	847.3	C
471	481	Spectrogram 1	1	1058.046031342	1058.19673412	137.4	675.6	C
473	483	Spectrogram 1	1	1060.392688878	1060.554156139	160.3	687.0	C
474	484	Spectrogram 1	1	1066.400162296	1066.59392301	171.8	893.1	C
475	485	Spectrogram 1	1	1067.325907929	1067.498139675	206.1	1007.6	C
479	489	Spectrogram 1	1	1077.768348799	1077.994402966	148.9	709.9	C
485	495	Spectrogram 1	1	1089.276473596	1089.41641189	114.5	984.7	C
487	497	Spectrogram 1	1	1090.740443435	1090.837323792	126.0	870.2	C
491	501	Spectrogram 1	1	1100.979250394	1101.183775592	229.0	847.3	C
492	502	Spectrogram 1	1	1102.636980946	1102.906093049	206.1	755.7	C
495	505	Spectrogram 1	1	1119.431358726	1119.539003567	217.6	927.5	C
496	506	Spectrogram 1	1	1122.154773205	1122.305475983	206.1	893.1	C
502	512	Spectrogram 1	1	1136.397968252	1136.613257934	137.4	778.6	C
503	513	Spectrogram 1	1	1137.151482139	1137.366771821	137.4	698.5	C
506	516	Spectrogram 1	1	1140.63917499	1140.87599364	137.4	618.3	C
515	525	Spectrogram 1	1	1150.317337489	1150.468040266	206.1	755.7	C
516	526	Spectrogram 1	1	1151.458372804	1151.673662486	251.9	687.0	C
518	528	Spectrogram 1	1	1154.484084125	1154.667080354	217.6	893.1	C
519	529	Spectrogram 1	1	1155.366771821	1155.495945631	206.1	801.5	C
521	531	Spectrogram 1	1	1161.556350183	1161.663995024	137.4	801.5	C
522	532	Spectrogram 1	1	1162.665092046	1162.955733117	183.2	778.6	C
523	533	Spectrogram 1	1	1163.505613093	1163.720902775	148.9	755.7	C
524	534	Spectrogram 1	1	1164.38830079	1164.560532535	229.0	813.0	C
525	535	Spectrogram 1	1	1169.727484907	1169.942774589	114.5	870.2	C
526	536	Spectrogram 1	1	1170.330296017	1170.524056731	68.7	938.9	C
527	537	Spectrogram 1	1	1171.212983714	1171.557447205	114.5	1099.2	C
528	538	Spectrogram 1	1	1172.301087895	1172.462555156	103.1	961.8	C
529	539	Spectrogram 1	1	1173.463652178	1173.646648408	137.4	893.1	C
530	540	Spectrogram 1	1	1174.174108129	1174.432455748	148.9	1030.5	C
531	541	Spectrogram 1	1	1175.132147215	1175.325907929	137.4	1053.4	C
532	542	Spectrogram 1	1	1177.952442051	1178.103144829	80.2	1190.8	C
533	543	Spectrogram 1	1	1179.502527763	1179.739346413	126.0	1145.0	C
534	544	Spectrogram 1	1	1180.428273396	1180.643563078	80.2	1236.6	C
535	545	Spectrogram 1	1	1181.204207538	1181.441026188	80.2	1167.9	C
536	546	Spectrogram 1	1	1182.689706345	1182.948053963	114.5	1145.0	C
537	547	Spectrogram 1	1	1183.615451978	1183.766154755	206.1	1099.2	C
538	548	Spectrogram 1	1	1184.756487293	1184.885661103	217.6	1190.8	C
539	549	Spectrogram 1	1	1186.274279552	1186.42498233	217.6	664.1	C
540	550	Spectrogram 1	1	1189.944968633	1190.106435895	183.2	687.0	C
541	551	Spectrogram 1	1	1188.513292247	1188.642466056	229.0	664.1	C
542	552	Spectrogram 1	1	1187.253847606	1187.512195225	114.5	664.1	C
543	553	Spectrogram 1	1	1192.550865073	1192.755390271	148.9	755.7	C
544	554	Spectrogram 1	1	1193.336672413	1193.465846222	171.8	801.5	C
545	555	Spectrogram 1	1	1193.993305944	1194.176302173	183.2	778.6	C
546	556	Spectrogram 1	1	1194.553059117	1194.692997411	137.4	847.3	C
547	557	Spectrogram 1	1	1195.995499988	1196.200025186	229.0	824.4	C
