	Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Type
47	48	Spectrogram 1	1	388.179826277	388.313032469	110.8	554.1	C
50	51	Spectrogram 1	1	390.434816821	390.615596654	174.1	680.7	C
54	55	Spectrogram 1	1	393.964780923	394.212163852	71.2	657.0	C
55	56	Spectrogram 1	1	399.406272637	399.53947883	213.7	554.1	C
57	58	Spectrogram 1	1	422.82015289	423.019962179	142.5	775.7	C
58	59	Spectrogram 1	1	425.264505273	425.454799833	110.8	569.9	C
59	60	Spectrogram 1	1	435.273066445	435.444331549	142.5	854.9	C
60	61	Spectrogram 1	1	438.841089458	439.031384019	506.6	1899.7	C
61	62	Spectrogram 1	1	443.017122344	443.159843264	269.1	593.7	C
64	65	Spectrogram 1	1	459.999046444	460.11322318	158.3	791.5	C
67	68	Spectrogram 1	1	487.55090067	487.722165775	245.4	688.6	C
69	70	Spectrogram 1	1	498.19694862	498.349184269	182.1	712.4	C
70	71	Spectrogram 1	1	499.376774897	499.595613642	324.5	775.7	C
72	73	Spectrogram 1	1	507.254036989	507.387243181	569.9	949.8	C
73	74	Spectrogram 1	1	516.330154813	516.387243181	221.6	886.5	C
76	77	Spectrogram 1	1	534.644140838	534.796376487	379.9	815.3	C
77	78	Spectrogram 1	1	538.526149877	538.697414982	403.7	1005.3	C
78	79	Spectrogram 1	1	539.353931216	539.563255233	316.6	1029.0	C
79	80	Spectrogram 1	1	539.097033559	539.220725024	427.4	934.0	C
80	81	Spectrogram 1	1	540.514728037	540.733566782	379.9	1060.7	C
81	82	Spectrogram 1	1	540.818266611	540.999046444	617.4	981.5	C
82	83	Spectrogram 1	1	545.556601173	545.727866278	506.6	941.9	C
85	86	Spectrogram 1	1	577.313032469	577.436723934	79.2	585.7	C
86	87	Spectrogram 1	1	582.726912722	582.983810379	197.9	973.6	C
87	88	Spectrogram 1	1	587.873447867	588.035198244	55.4	791.5	C
89	90	Spectrogram 1	1	604.627018494	604.788768871	102.9	728.2	C
91	92	Spectrogram 1	1	622.265458829	622.398665021	292.9	997.3	C
93	94	Spectrogram 1	1	637.069442931	637.193134396	213.7	775.7	C
96	97	Spectrogram 1	1	659.302564185	659.511888202	300.8	949.8	C
97	98	Spectrogram 1	1	661.367260169	661.538525274	459.1	926.1	C
98	99	Spectrogram 1	1	662.727866278	662.918160839	348.3	1100.2	C
101	102	Spectrogram 1	1	678.235007533	678.368213725	174.1	649.1	C
108	109	Spectrogram 1	1	703.864886695	704.074210712	197.9	1092.3	C
110	111	Spectrogram 1	1	716.708836822	716.851557743	387.9	1052.7	C
111	112	Spectrogram 1	1	721.55090067	721.703136319	300.8	1029.0	C
112	113	Spectrogram 1	1	727.678385526	727.868680086	190.0	807.4	C
113	114	Spectrogram 1	1	739.446238662	739.731680503	324.5	1258.5	C
118	119	Spectrogram 1	1	753.622250714	753.755456906	190.0	1345.6	C
119	120	Spectrogram 1	1	756.115109459	756.25783038	364.1	1139.8	C
120	121	Spectrogram 1	1	757.103708452	757.274973557	87.1	886.5	C
122	123	Spectrogram 1	1	774.429095484	774.514728037	332.4	1068.6	C
124	125	Spectrogram 1	1	775.902945607	776.08372544	277.0	1068.6	C
126	127	Spectrogram 1	1	788.784954646	788.927675567	356.2	870.7	C
129	130	Spectrogram 1	1	810.989531716	811.246429373	158.3	1662.2	C
132	133	Spectrogram 1	1	846.123691464	846.39010385	229.5	949.8	C
136	137	Spectrogram 1	1	876.044712972	876.168404436	142.5	839.0	C
137	138	Spectrogram 1	1	895.55755473	895.719305106	237.5	926.1	C
138	139	Spectrogram 1	1	896.385336069	896.537571717	245.4	965.7	C
139	140	Spectrogram 1	1	897.78400109	897.898177827	158.3	862.8	C
142	143	Spectrogram 1	1	908.344416488	908.515681593	126.6	791.5	C
145	146	Spectrogram 1	1	933.584191801	933.698368538	459.1	1013.2	C
146	147	Spectrogram 1	1	946.826827783	947.007607616	205.8	839.0	C
151	152	Spectrogram 1	1	977.118923684	977.261644604	522.4	1092.3	C
152	153	Spectrogram 1	1	983.321593641	983.492858746	110.8	902.4	C
153	154	Spectrogram 1	1	992.435770377	992.588006026	372.0	1108.2	C
154	155	Spectrogram 1	1	996.964780923	997.107501843	332.4	981.5	C
155	156	Spectrogram 1	1	1000.16079682	1000.313032469	277.0	767.8	C
156	157	Spectrogram 1	1	1004.784954646	1004.861072471	419.5	926.1	C
157	158	Spectrogram 1	1	1009.389150293	1009.560415398	285.0	941.9	C
158	159	Spectrogram 1	1	1010.140813808	1010.274020001	364.1	1013.2	C
159	160	Spectrogram 1	1	1019.264505273	1019.445285105	300.8	696.6	C
160	161	Spectrogram 1	1	1022.499512805	1022.661263182	261.2	957.8	C
161	162	Spectrogram 1	1	1024.440517325	1024.630811886	205.8	744.0	C
162	163	Spectrogram 1	1	1036.179826277	1036.303517741	593.7	1076.5	C
163	164	Spectrogram 1	1	1042.526149877	1042.744988622	261.2	941.9	C
164	165	Spectrogram 1	1	1043.249269208	1043.401504856	498.7	831.1	C
165	166	Spectrogram 1	1	1049.76592519	1049.899131383	158.3	664.9	C
166	167	Spectrogram 1	1	1072.484297574	1072.712651047	197.9	997.3	C
167	168	Spectrogram 1	1	1083.330154813	1083.482390461	324.5	1076.5	C
168	169	Spectrogram 1	1	1094.57563063	1094.737381006	229.5	1226.9	C
169	170	Spectrogram 1	1	1107.514728037	1107.628904773	126.6	791.5	C
171	172	Spectrogram 1	1	1113.222632136	1113.365353057	197.9	664.9	C
177	178	Spectrogram 1	1	1140.850604186	1140.955266195	102.9	649.1	C
178	179	Spectrogram 1	1	1145.835388955	1146.00665406	680.7	1503.9	C
180	181	Spectrogram 1	1	1167.546132889	1167.669824354	261.2	839.0	C
