	Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Type
75	76	Spectrogram 1	1	534.349184269	534.482390461	7.9	562.0	UNK
76	77	Spectrogram 1	1	534.644140838	534.796376487	379.9	815.3	UNK
77	78	Spectrogram 1	1	538.526149877	538.697414982	403.7	1005.3	UNK
78	79	Spectrogram 1	1	539.353931216	539.563255233	316.6	1029.0	UNK
79	80	Spectrogram 1	1	539.097033559	539.220725024	427.4	934.0	UNK
80	81	Spectrogram 1	1	540.514728037	540.733566782	379.9	1060.7	UNK
81	82	Spectrogram 1	1	540.818266611	540.999046444	617.4	981.5	UNK
82	83	Spectrogram 1	1	545.556601173	545.727866278	506.6	941.9	UNK
83	84	Spectrogram 1	1	557.744035066	558.172197827	0.0	815.3	UNK
84	85	Spectrogram 1	1	559.351091381	559.636533222	47.5	372.0	UNK
85	86	Spectrogram 1	1	577.313032469	577.436723934	79.2	585.7	UNK
86	87	Spectrogram 1	1	582.726912722	582.983810379	197.9	973.6	UNK
87	88	Spectrogram 1	1	587.873447867	588.035198244	55.4	791.5	UNK
88	89	Spectrogram 1	1	594.913413892	595.132252636	0.0	379.9	UNK
89	90	Spectrogram 1	1	604.627018494	604.788768871	102.9	728.2	UNK
90	91	Spectrogram 1	1	612.475736402	613.0180759	0.0	379.9	E
91	92	Spectrogram 1	1	622.265458829	622.398665021	292.9	997.3	UNK
92	93	Spectrogram 1	1	638.753549794	639.219771468	0.0	1100.2	UNK
93	94	Spectrogram 1	1	637.069442931	637.193134396	213.7	775.7	UNK
94	95	Spectrogram 1	1	644.109408956	645.603221258	387.9	1250.6	UNK
95	96	Spectrogram 1	1	656.353931216	656.639373057	182.1	759.9	UNK
96	97	Spectrogram 1	1	659.302564185	659.511888202	300.8	949.8	UNK
97	98	Spectrogram 1	1	661.367260169	661.538525274	459.1	926.1	UNK
98	99	Spectrogram 1	1	662.727866278	662.918160839	348.3	1100.2	UNK
99	100	Spectrogram 1	1	666.342530209	666.542339498	15.8	538.2	UNK
100	101	Spectrogram 1	1	672.584191801	674.86772653	435.3	1187.3	UNK
101	102	Spectrogram 1	1	678.235007533	678.368213725	174.1	649.1	UNK
102	103	Spectrogram 1	1	682.554694061	682.783047534	0.0	435.3	UNK
103	104	Spectrogram 1	1	686.055181256	687.777347031	142.5	1139.8	UNK
104	105	Spectrogram 1	1	688.890570211	691.26925222	197.9	577.8	UNK
105	106	Spectrogram 1	1	691.897224271	693.267345108	245.4	1013.2	UNK
106	107	Spectrogram 1	1	697.833481843	698.442424437	403.7	1068.6	UNK
107	108	Spectrogram 1	1	701.353931216	703.493812302	205.8	1076.5	UNK
108	109	Spectrogram 1	1	703.864886695	704.074210712	197.9	1092.3	UNK
109	110	Spectrogram 1	1	714.653655566	715.329201257	221.6	554.1	UNK
110	111	Spectrogram 1	1	716.708836822	716.851557743	387.9	1052.7	UNK
111	112	Spectrogram 1	1	721.55090067	721.703136319	300.8	1029.0	UNK
112	113	Spectrogram 1	1	727.678385526	727.868680086	190.0	807.4	UNK
113	114	Spectrogram 1	1	739.446238662	739.731680503	324.5	1258.5	UNK
114	115	Spectrogram 1	1	743.385336069	743.746895734	0.0	752.0	UNK
115	116	Spectrogram 1	1	744.241661592	744.498559249	0.0	704.5	UNK
116	117	Spectrogram 1	1	745.668870798	746.001886279	0.0	688.6	UNK
117	118	Spectrogram 1	1	747.115109459	747.429095484	0.0	482.8	UNK
118	119	Spectrogram 1	1	753.622250714	753.755456906	190.0	1345.6	UNK
119	120	Spectrogram 1	1	756.115109459	756.25783038	364.1	1139.8	UNK
120	121	Spectrogram 1	1	757.103708452	757.274973557	87.1	886.5	UNK
121	122	Spectrogram 1	1	770.318732973	772.450032053	229.5	1250.6	UNK
122	123	Spectrogram 1	1	774.429095484	774.514728037	332.4	1068.6	UNK
123	124	Spectrogram 1	1	774.932443348	775.236914645	324.5	1060.7	UNK
124	125	Spectrogram 1	1	775.902945607	776.08372544	277.0	1068.6	UNK
125	126	Spectrogram 1	1	777.415787365	779.033291131	269.1	1329.8	UNK
126	127	Spectrogram 1	1	788.784954646	788.927675567	356.2	870.7	UNK
127	128	Spectrogram 1	1	799.145560756	799.944797911	221.6	1266.5	UNK
128	129	Spectrogram 1	1	801.951472804	802.11322318	0.0	435.3	UNK
129	130	Spectrogram 1	1	810.989531716	811.246429373	158.3	1662.2	UNK
130	131	Spectrogram 1	1	822.996185775	823.272112889	633.2	1274.4	UNK
131	132	Spectrogram 1	1	845.449078497	845.77257925	158.3	997.3	UNK
132	133	Spectrogram 1	1	846.123691464	846.39010385	229.5	949.8	UNK
133	134	Spectrogram 1	1	854.953359083	855.200742012	134.6	522.4	UNK
134	135	Spectrogram 1	1	857.169357992	857.426255649	0.0	364.1	UNK
135	136	Spectrogram 1	1	862.821106446	862.973342095	0.0	277.0	UNK
136	137	Spectrogram 1	1	876.044712972	876.168404436	142.5	839.0	UNK
137	138	Spectrogram 1	1	895.55755473	895.719305106	237.5	926.1	UNK
138	139	Spectrogram 1	1	896.385336069	896.537571717	245.4	965.7	UNK
139	140	Spectrogram 1	1	897.78400109	897.898177827	158.3	862.8	UNK
140	141	Spectrogram 1	1	898.497605693	901.760224687	158.3	1013.2	UNK
141	142	Spectrogram 1	1	904.947658579	907.155075484	102.9	997.3	UNK
142	143	Spectrogram 1	1	908.344416488	908.515681593	126.6	791.5	UNK
143	144	Spectrogram 1	1	910.921975063	912.606081926	174.1	926.1	UNK
144	145	Spectrogram 1	1	930.016168788	931.005700503	300.8	1060.7	UNK
145	146	Spectrogram 1	1	933.584191801	933.698368538	459.1	1013.2	UNK
146	147	Spectrogram 1	1	946.826827783	947.007607616	205.8	839.0	UNK
147	148	Spectrogram 1	1	947.492858746	948.701229206	190.0	815.3	UNK
148	149	Spectrogram 1	1	954.029476907	954.419580756	95.0	815.3	UNK
149	150	Spectrogram 1	1	955.627018494	957.510934646	150.4	1124.0	UNK
150	151	Spectrogram 1	1	959.528056989	961.65935607	166.2	1044.8	UNK
151	152	Spectrogram 1	1	977.118923684	977.261644604	522.4	1092.3	UNK
152	153	Spectrogram 1	1	983.321593641	983.492858746	110.8	902.4	UNK
153	154	Spectrogram 1	1	992.435770377	992.588006026	372.0	1108.2	UNK
154	155	Spectrogram 1	1	996.964780923	997.107501843	332.4	981.5	UNK
155	156	Spectrogram 1	1	1000.16079682	1000.313032469	277.0	767.8	UNK
156	157	Spectrogram 1	1	1004.784954646	1004.861072471	419.5	926.1	UNK
157	158	Spectrogram 1	1	1009.389150293	1009.560415398	285.0	941.9	UNK
158	159	Spectrogram 1	1	1010.140813808	1010.274020001	364.1	1013.2	UNK
159	160	Spectrogram 1	1	1019.264505273	1019.445285105	300.8	696.6	UNK
160	161	Spectrogram 1	1	1022.499512805	1022.661263182	261.2	957.8	UNK
161	162	Spectrogram 1	1	1024.440517325	1024.630811886	205.8	744.0	UNK
162	163	Spectrogram 1	1	1036.179826277	1036.303517741	593.7	1076.5	UNK
163	164	Spectrogram 1	1	1042.526149877	1042.744988622	261.2	941.9	UNK
164	165	Spectrogram 1	1	1043.249269208	1043.401504856	498.7	831.1	UNK
165	166	Spectrogram 1	1	1049.76592519	1049.899131383	158.3	664.9	UNK
166	167	Spectrogram 1	1	1072.484297574	1072.712651047	197.9	997.3	UNK
167	168	Spectrogram 1	1	1083.330154813	1083.482390461	324.5	1076.5	UNK
168	169	Spectrogram 1	1	1094.57563063	1094.737381006	229.5	1226.9	UNK
169	170	Spectrogram 1	1	1107.514728037	1107.628904773	126.6	791.5	UNK
170	171	Spectrogram 1	1	1108.712651047	1109.112269624	0.0	783.6	UNK
171	172	Spectrogram 1	1	1113.222632136	1113.365353057	197.9	664.9	UNK
172	173	Spectrogram 1	1	1118.730726947	1119.187433892	0.0	759.9	UNK
173	174	Spectrogram 1	1	1120.186480336	1120.509981089	0.0	759.9	UNK
174	175	Spectrogram 1	1	1123.288281676	1123.668870798	0.0	728.2	UNK
175	176	Spectrogram 1	1	1119.425302093	1119.739288118	0.0	744.0	UNK
176	177	Spectrogram 1	1	1118.492858746	1118.607035482	0.0	759.9	UNK
177	178	Spectrogram 1	1	1140.850604186	1140.955266195	102.9	649.1	UNK
178	179	Spectrogram 1	1	1145.835388955	1146.00665406	680.7	1503.9	UNK
179	180	Spectrogram 1	1	1147.928629123	1148.71835155	205.8	1076.5	UNK
180	181	Spectrogram 1	1	1167.546132889	1167.669824354	261.2	839.0	UNK
181	182	Spectrogram 1	1	1169.791608706	1169.934329627	0.0	324.5	UNK
182	183	Spectrogram 1	1	1170.171265105	1170.399618578	0.0	577.8	UNK
183	184	Spectrogram 1	1	0.0	1199.486182842	0.0	482.8	UNK
