	Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Type
50	51	Spectrogram 1	1	249.013308119	249.127484856	142.5	474.9	UNK
51	52	Spectrogram 1	1	251.734520338	251.962873811	23.7	1187.3	UNK
52	53	Spectrogram 1	1	254.188387448	254.407226193	316.6	744.0	UNK
53	54	Spectrogram 1	1	255.672685022	255.882009039	348.3	744.0	UNK
54	55	Spectrogram 1	1	270.97050226	271.16079682	71.2	538.2	UNK
55	56	Spectrogram 1	1	271.807798327	271.998092888	253.3	744.0	UNK
56	57	Spectrogram 1	1	273.672685022	274.281627617	186.1	585.7	UNK
57	58	Spectrogram 1	1	290.226446361	290.47382929	0.0	213.7	UNK
58	59	Spectrogram 1	1	292.919114395	295.954312639	0.0	245.4	E
59	60	Spectrogram 1	1	298.351091381	298.665077406	538.2	1036.9	UNK
60	61	Spectrogram 1	1	297.323500753	297.447192218	609.5	1139.8	UNK
61	62	Spectrogram 1	1	300.558508286	300.68219975	530.3	918.2	UNK
62	63	Spectrogram 1	1	311.385336069	311.489998077	577.8	997.3	UNK
63	64	Spectrogram 1	1	322.811591718	322.963827367	63.3	554.1	UNK
64	65	Spectrogram 1	1	327.263551717	327.548993558	229.5	862.8	UNK
65	66	Spectrogram 1	1	332.515681593	333.115109459	205.8	395.8	UNK
66	67	Spectrogram 1	1	334.274973557	334.465268118	316.6	680.7	UNK
67	68	Spectrogram 1	1	345.463361005	345.672685022	427.4	712.4	UNK
68	69	Spectrogram 1	1	347.404365525	347.547086445	672.8	1551.4	UNK
69	70	Spectrogram 1	1	348.232146864	348.346323601	641.1	1804.7	UNK
70	71	Spectrogram 1	1	348.717397994	348.803030546	414.2	1701.5	UNK
71	72	Spectrogram 1	1	349.383428957	349.488090965	761.2	1589.6	UNK
72	73	Spectrogram 1	1	351.647001507	352.008561172	436.6	839.6	UNK
73	74	Spectrogram 1	1	352.617503766	352.750709959	470.1	1007.5	UNK
74	75	Spectrogram 1	1	356.004746947	356.166497324	514.9	1164.2	UNK
75	76	Spectrogram 1	1	356.746895734	356.908646111	492.5	917.9	UNK
76	77	Spectrogram 1	1	362.588006026	362.949565691	302.2	996.3	UNK
77	78	Spectrogram 1	1	363.10180134	363.311125357	324.6	761.2	UNK
78	79	Spectrogram 1	1	363.49190519	363.672685022	324.6	873.1	UNK
79	80	Spectrogram 1	1	360.228353473	360.694575147	246.3	884.3	UNK
80	81	Spectrogram 1	1	367.84965063	368.144607199	0.0	313.4	UNK
81	82	Spectrogram 1	1	361.484297574	361.760224687	22.4	235.1	UNK
82	83	Spectrogram 1	1	361.0180759	361.255944101	0.0	279.9	UNK
83	84	Spectrogram 1	1	360.380589121	360.513795314	0.0	391.8	UNK
84	85	Spectrogram 1	1	378.770692971	379.056134812	633.2	1234.8	UNK
85	86	Spectrogram 1	1	384.717397994	384.83157473	467.0	823.2	UNK
86	87	Spectrogram 1	1	385.488090965	385.640326614	379.9	886.5	UNK
87	88	Spectrogram 1	1	387.267345108	387.533757493	364.1	1266.5	UNK
88	89	Spectrogram 1	1	378.114176736	378.266412385	657.0	1076.5	UNK
89	90	Spectrogram 1	1	379.684106863	379.750709959	704.5	965.7	UNK
90	91	Spectrogram 1	1	382.928629123	383.080864772	0.0	205.8	UNK
91	92	Spectrogram 1	1	387.723119331	387.894384435	704.5	1187.3	UNK
92	93	Spectrogram 1	1	388.094193724	388.255944101	277.0	957.8	UNK
93	94	Spectrogram 1	1	389.673638578	389.854418411	593.7	1076.5	UNK
94	95	Spectrogram 1	1	390.843950127	390.977156319	0.0	316.6	UNK
95	96	Spectrogram 1	1	392.223585692	392.470968621	0.0	839.0	UNK
96	97	Spectrogram 1	1	393.146514312	393.327294144	427.4	973.6	UNK
97	99	Spectrogram 1	1	399.168406458	399.510936667	0.0	609.5	UNK
98	100	Spectrogram 1	1	401.861074493	402.241663614	0.0	577.8	UNK
99	101	Spectrogram 1	1	409.376776919	409.80493968	324.5	1266.5	UNK
100	102	Spectrogram 1	1	410.166499346	411.822062024	2548.8	4131.8	UNK
101	103	Spectrogram 1	1	415.921977085	416.074212734	0.0	775.7	UNK
102	104	Spectrogram 1	1	422.449080519	422.686948719	411.6	1076.5	UNK
103	105	Spectrogram 1	1	422.962875833	423.191229305	617.4	1203.1	UNK
104	106	Spectrogram 1	1	425.245477839	425.426257671	158.3	791.5	UNK
105	107	Spectrogram 1	1	427.719307128	427.957175329	364.1	1424.8	UNK
106	108	Spectrogram 1	1	444.882011061	445.234055998	0.0	443.3	UNK
107	109	Spectrogram 1	1	448.954314661	449.058976669	0.0	569.9	UNK
108	110	Spectrogram 1	1	450.838230812	450.990466461	538.2	1693.9	UNK
109	111	Spectrogram 1	1	457.640328635	457.783049556	696.6	1361.4	UNK
110	112	Spectrogram 1	1	479.18838947	479.759273153	269.1	1266.5	UNK
111	113	Spectrogram 1	1	493.526151899	493.649843363	0.0	443.3	UNK
112	114	Spectrogram 1	1	499.80493968	501.470017087	443.3	1250.6	UNK
113	115	Spectrogram 1	1	501.850606208	502.002841857	0.0	569.9	UNK
114	116	Spectrogram 1	1	502.830623196	502.963829389	807.4	1329.8	UNK
115	117	Spectrogram 1	1	503.411021606	503.763066544	0.0	459.1	UNK
116	118	Spectrogram 1	1	507.805893237	507.967643613	395.8	1282.3	UNK
117	119	Spectrogram 1	1	509.927677589	510.079913237	0.0	395.8	UNK
118	120	Spectrogram 1	1	529.630813907	530.572771983	158.3	902.4	UNK
119	121	Spectrogram 1	1	535.500468383	535.700277672	316.6	1551.4	UNK
120	123	Spectrogram 1	1	554.765927212	554.908648133	649.1	2121.3	UNK
121	124	Spectrogram 1	1	556.421489891	556.687902276	807.4	1836.4	UNK
122	125	Spectrogram 1	1	557.125579765	557.277815414	285.0	1725.6	UNK
123	126	Spectrogram 1	1	557.725007632	557.953361105	680.7	2121.3	UNK
124	127	Spectrogram 1	1	558.705024619	558.84774554	728.2	2422.1	UNK
125	128	Spectrogram 1	1	559.902947629	560.026639094	680.7	2327.1	UNK
126	129	Spectrogram 1	1	560.740243696	560.968597169	775.7	2343.0	UNK
127	130	Spectrogram 1	1	573.79351784	573.926724033	664.9	1693.9	UNK
128	131	Spectrogram 1	1	575.049461941	575.192182862	538.2	1266.5	UNK
129	132	Spectrogram 1	1	579.615598676	579.891525789	237.5	918.2	UNK
130	133	Spectrogram 1	1	584.582286711	584.991420017	0.0	490.8	UNK
131	134	Spectrogram 1	1	587.740243696	588.215980098	142.5	712.4	UNK
132	135	Spectrogram 1	1	587.121786374	587.540434408	285.0	791.5	UNK
133	136	Spectrogram 1	1	588.615598676	589.205511814	237.5	854.9	UNK
134	137	Spectrogram 1	1	590.537573739	590.689809388	538.2	1963.0	UNK
135	138	Spectrogram 1	1	592.021871313	592.259739514	712.4	1915.5	UNK
136	139	Spectrogram 1	1	599.63272102	599.756412484	1044.8	1678.1	UNK
137	140	Spectrogram 1	1	607.376776919	607.681248216	0.0	332.4	UNK
138	141	Spectrogram 1	1	610.887711564	611.258785958	63.3	680.7	E
139	142	Spectrogram 1	1	615.824922693	615.996187797	854.9	1868.0	UNK
140	143	Spectrogram 1	1	636.108457422	636.279722526	997.3	2406.3	UNK
141	144	Spectrogram 1	1	639.543274243	639.695509891	490.8	1108.2	UNK
142	145	Spectrogram 1	1	641.321595663	641.445287127	205.8	1044.8	UNK
143	146	Spectrogram 1	1	647.658404535	647.744037088	285.0	807.4	UNK
144	147	Spectrogram 1	1	648.191229305	648.333950226	332.4	949.8	UNK
145	148	Spectrogram 1	1	651.01617081	651.168406458	126.6	934.0	UNK
146	149	Spectrogram 1	1	662.176014074	662.794471396	696.6	1060.7	UNK
147	150	Spectrogram 1	1	664.507122443	664.640328635	174.1	1013.2	UNK
148	151	Spectrogram 1	1	669.615598676	669.834437421	253.3	1108.2	UNK
149	152	Spectrogram 1	1	671.661265204	671.737383028	158.3	1013.2	UNK
150	153	Spectrogram 1	1	694.598476332	694.769741437	174.1	696.6	UNK
151	154	Spectrogram 1	1	700.81159374	700.878196836	411.6	1234.8	UNK
152	155	Spectrogram 1	1	701.239756502	701.315874326	474.9	1108.2	UNK
153	156	Spectrogram 1	1	703.722167797	703.902947629	0.0	411.6	UNK
154	157	Spectrogram 1	1	717.869635664	718.117018593	0.0	1013.2	UNK
155	158	Spectrogram 1	1	720.058023113	720.866774996	0.0	3007.8	UNK
156	159	Spectrogram 1	1	721.617505788	721.864888717	0.0	285.0	UNK
157	160	Spectrogram 1	1	726.831576752	728.154123949	0.0	23962.8	UNK
158	162	Spectrogram 1	1	734.44242967	736.221683813	0.0	3740.2	UNK
159	164	Spectrogram 1	1	742.624159848	743.09989625	0.0	261.2	UNK
160	165	Spectrogram 1	1	743.784956668	744.022824869	0.0	269.1	UNK
161	166	Spectrogram 1	1	747.229288218	747.36249441	0.0	308.7	UNK
162	167	Spectrogram 1	1	740.992381522	741.867736501	0.0	2661.0	UNK
163	168	Spectrogram 1	1	750.039955162	752.080866794	0.0	3554.1	UNK
164	169	Spectrogram 1	1	753.022824869	753.26069307	0.0	292.9	UNK
165	170	Spectrogram 1	1	753.555649639	753.755458928	0.0	300.8	UNK
166	171	Spectrogram 1	1	756.21977349	756.448126962	0.0	379.9	UNK
167	172	Spectrogram 1	1	762.888665121	763.012356585	0.0	490.8	UNK
168	173	Spectrogram 1	1	772.440519347	772.878196836	0.0	3033.1	UNK
169	174	Spectrogram 1	1	776.844905705	777.082773906	0.0	253.3	UNK
170	175	Spectrogram 1	1	780.69837056	781.164592234	0.0	7350.2	UNK
171	176	Spectrogram 1	1	782.116065037	782.306359598	0.0	253.3	UNK
172	177	Spectrogram 1	1	787.957174695	788.699324116	0.0	2698.2	UNK
173	178	Spectrogram 1	1	792.743083532	792.838230812	332.4	981.5	UNK
174	179	Spectrogram 1	1	794.369169303	794.464316583	332.4	949.8	UNK
175	180	Spectrogram 1	1	795.977158341	796.12939399	285.0	1329.8	UNK
176	181	Spectrogram 1	1	793.408181771	793.522358508	269.1	823.2	UNK
177	182	Spectrogram 1	1	798.812547296	798.974297673	0.0	411.6	UNK
178	183	Spectrogram 1	1	799.81159374	800.144609221	427.4	1171.5	UNK
179	184	Spectrogram 1	1	800.506168887	800.639375079	0.0	1298.1	UNK
180	185	Spectrogram 1	1	801.153170393	801.248317674	285.0	807.4	UNK
181	186	Spectrogram 1	1	801.476671147	801.552788971	791.5	2121.3	UNK
182	187	Spectrogram 1	1	802.275908302	802.38057031	205.8	1155.6	UNK
183	188	Spectrogram 1	1	804.653657588	804.834437421	981.5	1931.4	UNK
184	189	Spectrogram 1	1	807.79351784	808.174106962	0.0	474.9	E
185	190	Spectrogram 1	1	808.649843363	808.744990644	0.0	285.0	UNK
186	191	Spectrogram 1	1	820.389152315	820.493814324	680.7	1503.9	UNK
187	192	Spectrogram 1	1	823.338718007	823.643189304	205.8	886.5	UNK
188	193	Spectrogram 1	1	821.987626625	822.235009554	0.0	269.1	UNK
189	194	Spectrogram 1	1	825.374869807	825.536620183	0.0	664.9	UNK
190	195	Spectrogram 1	1	829.123672653	829.323481942	0.0	664.9	UNK
191	196	Spectrogram 1	1	831.882011061	832.576586208	63.3	633.2	UNK
192	197	Spectrogram 1	1	837.115111481	837.305406042	0.0	664.9	UNK
193	198	Spectrogram 1	1	837.438612234	837.695509891	0.0	3261.1	UNK
194	199	Spectrogram 1	1	838.46527014	838.617505788	31.7	2089.7	UNK
195	200	Spectrogram 1	1	862.040900769	862.354886794	0.0	411.6	UNK
196	201	Spectrogram 1	1	865.236916667	865.398667043	0.0	395.8	UNK
197	202	Spectrogram 1	1	877.690762944	877.833483865	633.2	1266.5	UNK
198	203	Spectrogram 1	1	882.276861858	882.838230812	633.2	1662.2	UNK
199	204	Spectrogram 1	1	887.63272102	888.317781438	142.5	680.7	UNK
200	205	Spectrogram 1	1	892.371055582	892.808733072	427.4	2216.3	UNK
201	206	Spectrogram 1	1	893.940052985	894.20646537	0.0	601.6	UNK
202	207	Spectrogram 1	1	895.243570726	895.728821856	554.1	1203.1	UNK
203	208	Spectrogram 1	1	905.24261717	905.413882275	649.1	1282.3	UNK
204	209	Spectrogram 1	1	909.096082025	909.476671147	0.0	554.1	UNK
205	210	Spectrogram 1	1	910.86582144	911.113204369	0.0	474.9	UNK
206	211	Spectrogram 1	1	910.42814395	910.627953239	0.0	474.9	UNK
207	212	Spectrogram 1	1	911.226448382	912.196950642	0.0	522.4	E
208	213	Spectrogram 1	1	919.70313834	920.312080935	664.9	1345.6	UNK
209	214	Spectrogram 1	1	922.338718007	922.652704032	601.6	1646.4	UNK
210	216	Spectrogram 1	1	928.160806573	928.712660799	544.1	906.9	UNK
211	217	Spectrogram 1	1	929.740251427	930.425311846	165.6	559.9	UNK
212	218	Spectrogram 1	1	932.994288416	934.431012349	0.0	323.3	E
213	219	Spectrogram 1	1	936.818276364	937.141777117	0.0	323.3	UNK
214	220	Spectrogram 1	1	937.588969335	937.883925904	0.0	268.1	UNK
215	221	Spectrogram 1	1	941.737390759	941.946714776	134.1	354.9	UNK
216	222	Spectrogram 1	1	943.583247998	943.887719295	0.0	441.6	UNK
217	223	Spectrogram 1	1	945.846820548	946.065659293	0.0	1056.7	UNK
218	224	Spectrogram 1	1	944.847774104	944.9143772	678.2	1230.2	UNK
219	225	Spectrogram 1	1	957.606091679	957.758327327	410.1	812.3	UNK
220	226	Spectrogram 1	1	962.638450087	963.589922891	717.6	1143.5	UNK
221	227	Spectrogram 1	1	964.075174021	964.179836029	544.1	1111.9	UNK
222	228	Spectrogram 1	1	970.012364316	970.62130691	173.5	544.1	UNK
223	229	Spectrogram 1	1	976.433873018	977.242624901	94.6	1277.5	UNK
224	230	Spectrogram 1	1	975.092296365	975.434826574	646.6	1175.0	UNK
225	231	Spectrogram 1	1	999.732643811	1000.046629837	536.2	1332.7	UNK
226	232	Spectrogram 1	1	1009.046629837	1009.217894941	0.0	212.9	UNK
227	233	Spectrogram 1	1	1010.045676281	1010.226456113	347.0	757.1	UNK
228	234	Spectrogram 1	1	1012.100857536	1012.205519545	165.6	828.0	UNK
229	235	Spectrogram 1	1	1014.536627914	1014.936246491	0.0	418.0	UNK
230	236	Spectrogram 1	1	1016.629868082	1016.715500634	0.0	386.4	UNK
231	237	Spectrogram 1	1	1019.597530507	1019.787825067	804.4	1616.6	UNK
232	238	Spectrogram 1	1	1028.711707243	1029.01617854	323.3	741.3	UNK
233	239	Spectrogram 1	1	1032.079920968	1032.327303897	0.0	228.7	UNK
234	240	Spectrogram 1	1	1036.455763142	1036.579454607	678.2	1230.2	UNK
235	241	Spectrogram 1	1	1043.344426241	1043.572779714	433.7	780.7	UNK
236	242	Spectrogram 1	1	1043.839192099	1044.381531597	591.4	883.2	UNK
237	243	Spectrogram 1	1	1051.297806157	1051.469071261	638.8	1080.4	UNK
238	244	Spectrogram 1	1	1053.713614355	1054.874411176	0.0	228.7	UNK
239	245	Spectrogram 1	1	1059.431965905	1061.0589844	0.0	205.0	UNK
240	246	Spectrogram 1	1	1058.204565989	1058.356801637	118.3	559.9	UNK
241	247	Spectrogram 1	1	1062.162692852	1062.580408163	181.4	1040.9	UNK
242	248	Spectrogram 1	1	1061.571846991	1061.628935359	197.1	891.1	UNK
243	249	Spectrogram 1	1	1075.576593938	1075.728829587	47.3	465.3	UNK
244	250	Spectrogram 1	1	1081.303527494	1081.550910423	0.0	252.4	UNK
245	251	Spectrogram 1	1	1090.32255695	1090.712660799	0.0	212.9	UNK
246	252	Spectrogram 1	1	1099.27498331	1099.484307326	694.0	1167.1	UNK
247	253	Spectrogram 1	1	1100.083735193	1100.159853017	694.0	1372.2	UNK
248	256	Spectrogram 1	1	1102.819212853	1103.180772518	0.0	289.6	UNK
249	257	Spectrogram 1	1	1106.606074611	1106.75831026	634.0	1620.3	UNK
250	258	Spectrogram 1	1	1110.354877458	1110.526142563	0.0	383.6	UNK
251	259	Spectrogram 1	1	1111.990477958	1112.180772518	0.0	227.0	UNK
252	260	Spectrogram 1	1	1132.825866912	1133.187426578	0.0	375.7	UNK
253	261	Spectrogram 1	1	1134.024722645	1134.300649758	493.1	1041.1	UNK
254	262	Spectrogram 1	1	1141.626057624	1141.873440553	0.0	195.7	UNK
255	263	Spectrogram 1	1	1141.968587833	1142.092279297	0.0	250.5	UNK
256	265	Spectrogram 1	1	1155.097047078	1155.306371095	0.0	367.9	UNK
257	266	Spectrogram 1	1	1158.731673188	1159.25498323	0.0	555.8	UNK
258	267	Spectrogram 1	1	1162.927668252	1163.089418629	367.9	1221.1	UNK
259	268	Spectrogram 1	1	1163.527096119	1163.774479048	305.3	915.8	UNK
260	269	Spectrogram 1	1	1167.427201891	1167.617496452	446.2	806.3	UNK
261	270	Spectrogram 1	1	1179.015207917	1179.671724152	626.2	962.8	UNK
262	271	Spectrogram 1	1	1189.470961307	1190.003786077	0.0	242.7	E
263	272	Spectrogram 1	1	1198.924814899	1199.038991635	602.7	1213.3	UNK
264	276	Spectrogram 1	1	748.022832818	749.231203279	0.0	2828.4	UNK
265	277	Spectrogram 1	1	1062.676494098	1063.458528188	147.651	604.027	UNK
266	278	Spectrogram 1	1	1055.506277926	1057.108034495	20.134	302.013	UNK
