	Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Type
34	36	Spectrogram 1	1	35.67617419	35.880699388	123.1	1735.1	UNK
35	37	Spectrogram 1	1	36.655742244	36.838738474	145.5	917.9	UNK
36	38	Spectrogram 1	1	37.668495037	37.916078171	111.9	962.7	UNK
37	39	Spectrogram 1	1	38.22824821	38.744943447	190.3	985.1	UNK
38	40	Spectrogram 1	1	38.992526582	39.240109716	111.9	716.4	UNK
39	41	Spectrogram 1	1	40.015152572	40.63949265	223.9	917.9	UNK
40	42	Spectrogram 1	1	46.367089482	47.303599599	67.2	929.1	UNK
41	43	Spectrogram 1	1	53.181007922	53.320946215	212.7	794.8	UNK
42	44	Spectrogram 1	1	68.931230743	69.124991457	145.5	1186.6	UNK
43	45	Spectrogram 1	1	89.396297604	89.590058318	134.3	806.0	UNK
44	46	Spectrogram 1	1	90.290641071	90.505930753	145.5	761.2	UNK
45	47	Spectrogram 1	1	94.736373007	94.887075785	212.7	828.4	UNK
46	48	Spectrogram 1	1	96.168049393	96.404868044	201.5	985.1	UNK
47	49	Spectrogram 1	1	91.351066071	92.728920037	58.0	1000.0	UNK
48	50	Spectrogram 1	1	93.127205949	93.407082536	130.4	826.1	UNK
49	51	Spectrogram 1	1	93.8376619	94.44047301	130.4	826.1	UNK
50	52	Spectrogram 1	1	96.690250189	97.831285504	144.9	1405.8	UNK
51	53	Spectrogram 1	1	98.412567646	98.617092844	202.9	1087.0	UNK
52	54	Spectrogram 1	1	99.833479548	99.994946809	144.9	1188.4	UNK
53	55	Spectrogram 1	1	100.371703753	100.554699983	144.9	884.1	UNK
54	56	Spectrogram 1	1	101.298340673	101.481336903	159.4	1101.4	UNK
55	57	Spectrogram 1	1	102.923777773	103.085245035	260.9	855.1	UNK
56	58	Spectrogram 1	1	103.946403763	104.086342057	188.4	724.6	UNK
57	59	Spectrogram 1	1	105.044381142	105.227377372	144.9	840.6	UNK
58	60	Spectrogram 1	1	105.894775387	106.120829553	130.4	855.1	UNK
59	61	Spectrogram 1	1	108.381371215	108.542838477	29.0	652.2	UNK
60	62	Spectrogram 1	1	109.070298198	109.23176546	72.5	710.1	UNK
61	63	Spectrogram 1	1	110.126108927	110.384456546	115.9	1029.0	UNK
62	64	Spectrogram 1	1	111.148734917	111.256379758	217.4	913.0	UNK
63	65	Spectrogram 1	1	121.505059915	121.709585113	0.0	405.8	UNK
64	66	Spectrogram 1	1	134.692444232	135.015378756	130.4	942.0	UNK
65	67	Spectrogram 1	1	137.492101387	137.782742458	130.4	797.1	UNK
66	68	Spectrogram 1	1	139.548117851	139.720349597	87.0	1144.9	UNK
67	69	Spectrogram 1	1	143.100397607	143.304922805	115.9	768.1	UNK
68	70	Spectrogram 1	1	143.670915264	143.853911494	144.9	739.1	UNK
69	71	Spectrogram 1	1	144.44595812	144.779657127	144.9	797.1	UNK
70	72	Spectrogram 1	1	145.608522404	145.813047602	87.0	782.6	UNK
71	73	Spectrogram 1	1	146.470572418	146.707391069	202.9	768.1	UNK
72	74	Spectrogram 1	1	151.852814472	152.014281734	376.8	768.1	UNK
73	75	Spectrogram 1	1	154.156414071	154.328645817	115.9	724.6	UNK
74	76	Spectrogram 1	1	154.726931729	154.823812086	58.0	855.1	UNK
75	77	Spectrogram 1	1	0.452108333	0.667398015	425.7	1216.2	UNK
76	80	Spectrogram 1	1	27.161467262	27.495166269	445.9	1114.9	UNK
77	81	Spectrogram 1	1	155.43749364	155.598960902	81.1	831.1	UNK
78	82	Spectrogram 1	1	155.975717846	156.147949591	182.4	932.4	UNK
79	83	Spectrogram 1	1	157.708799787	157.891796017	344.6	1094.6	UNK
80	84	Spectrogram 1	1	158.247023992	158.494607127	141.9	810.8	UNK
81	85	Spectrogram 1	1	159.011302364	159.215827562	81.1	729.7	UNK
82	86	Spectrogram 1	1	160.293167259	160.476163489	81.1	851.4	UNK
83	87	Spectrogram 1	1	163.511748007	165.847641058	162.2	1317.6	UNK
84	88	Spectrogram 1	1	166.805680144	167.010205342	20.3	810.8	UNK
85	89	Spectrogram 1	1	184.665741851	184.924089469	304.1	1013.5	UNK
86	90	Spectrogram 1	1	194.903657523	195.700229347	1175.7	2473.0	UNK
87	91	Spectrogram 1	1	196.433105553	196.626866266	141.9	851.4	UNK
88	92	Spectrogram 1	1	198.39224166	200.082265665	81.1	1216.2	UNK
89	93	Spectrogram 1	1	200.706605743	203.76371923	121.6	1175.7	UNK
90	94	Spectrogram 1	1	204.463410697	204.614113474	101.4	1033.8	UNK
91	95	Spectrogram 1	1	205.271638291	205.411576584	81.1	1033.8	UNK
92	96	Spectrogram 1	1	205.971329758	206.18661944	60.8	973.0	UNK
93	97	Spectrogram 1	1	207.176951978	207.316890271	40.5	871.6	UNK
94	98	Spectrogram 1	1	208.317987293	208.565570428	60.8	973.0	UNK
95	99	Spectrogram 1	1	209.060736697	209.20067499	121.6	973.0	UNK
96	100	Spectrogram 1	1	209.674312291	209.846544036	60.8	1013.5	UNK
97	101	Spectrogram 1	1	210.417061694	210.610822408	202.7	1135.1	UNK
98	102	Spectrogram 1	1	222.335128174	222.528888888	162.2	1094.6	UNK
99	103	Spectrogram 1	1	229.665741851	231.947923401	40.5	1074.3	UNK
100	104	Spectrogram 1	1	228.675409313	229.149046613	60.8	1297.3	UNK
101	105	Spectrogram 1	1	227.706605743	228.115656139	0.0	1500.0	UNK
102	106	Spectrogram 1	1	223.992858726	224.240441861	121.6	810.8	UNK
103	108	Spectrogram 1	1	226.54404146	227.103794633	0.0	1682.4	UNK
104	109	Spectrogram 1	1	225.81205654	226.048875191	81.1	973.0	UNK
105	110	Spectrogram 1	1	232.066332726	232.324680345	141.9	770.3	UNK
106	111	Spectrogram 1	1	233.444186692	233.605653954	141.9	729.7	UNK
107	112	Spectrogram 1	1	234.090055739	234.283816452	81.1	1135.1	UNK
108	113	Spectrogram 1	1	235.327971411	235.478674188	141.9	709.5	UNK
109	114	Spectrogram 1	1	236.028554164	236.20078591	101.4	689.2	UNK
110	115	Spectrogram 1	1	236.954299797	237.201882932	121.6	1418.9	UNK
111	116	Spectrogram 1	1	239.053374198	239.257899396	121.6	810.8	UNK
112	117	Spectrogram 1	1	244.188033117	244.467909704	101.4	1743.2	UNK
113	118	Spectrogram 1	1	245.480662497	245.685187695	0.0	1094.6	UNK
114	119	Spectrogram 1	1	248.161019039	248.494718047	81.1	790.5	UNK
115	120	Spectrogram 1	1	249.076000189	249.291289871	0.0	810.8	UNK
116	121	Spectrogram 1	1	249.65728233	250.02327479	0.0	932.4	UNK
117	122	Spectrogram 1	1	250.690672805	250.873669034	81.1	770.3	UNK
118	123	Spectrogram 1	1	252.412990262	252.595986492	81.1	770.3	UNK
119	124	Spectrogram 1	1	253.608739284	253.813264482	141.9	1013.5	UNK
120	125	Spectrogram 1	1	259.270857924	259.421560702	101.4	1013.5	UNK
121	126	Spectrogram 1	1	264.492524003	265.536678961	121.6	1135.1	UNK
122	127	Spectrogram 1	1	265.859613484	266.117961103	0.0	1094.6	UNK
123	128	Spectrogram 1	1	267.894100981	268.615321416	0.0	932.4	UNK
124	129	Spectrogram 1	1	269.067429748	269.293483915	40.5	1418.9	UNK
125	130	Spectrogram 1	1	269.928588477	270.122349191	182.4	871.6	UNK
126	131	Spectrogram 1	1	274.934964873	275.161019039	40.5	912.2	UNK
127	132	Spectrogram 1	1	275.839181538	276.043706736	20.3	952.7	UNK
128	133	Spectrogram 1	1	276.624988878	276.829514076	20.3	891.9	UNK
129	134	Spectrogram 1	1	277.238564472	277.432325186	121.6	912.2	UNK
130	135	Spectrogram 1	1	278.153545621	278.347306335	182.4	851.4	UNK
131	136	Spectrogram 1	1	282.191118448	282.374114678	81.1	790.5	UNK
132	137	Spectrogram 1	1	286.99207836	288.499106135	60.8	1013.5	UNK
133	138	Spectrogram 1	1	288.951214467	289.069623792	0.0	1094.6	UNK
134	139	Spectrogram 1	1	284.925297411	285.05447122	0.0	871.6	UNK
135	140	Spectrogram 1	1	289.5979748	289.78097103	0.0	1378.4	UNK
136	141	Spectrogram 1	1	290.351488687	290.556013885	0.0	1804.1	UNK
137	142	Spectrogram 1	1	293.085667651	294.226702966	101.4	993.2	UNK
138	144	Spectrogram 1	1	294.818749592	295.02327479	243.2	1013.5	UNK
139	145	Spectrogram 1	1	297.757453753	297.940449983	121.6	770.3	UNK
140	146	Spectrogram 1	1	298.554916863	298.759442061	121.6	851.4	UNK
141	147	Spectrogram 1	1	306.929685499	307.048094824	162.2	932.4	UNK
142	148	Spectrogram 1	1	307.544152379	307.705619641	121.6	1337.8	UNK
143	149	Spectrogram 1	1	308.20078591	308.38378214	223.0	1783.8	UNK
144	150	Spectrogram 1	1	308.792832536	309.008122218	0.0	628.4	UNK
145	151	Spectrogram 1	1	309.072709123	309.244940868	40.5	1337.8	UNK
146	152	Spectrogram 1	1	315.477577166	315.768218237	121.6	891.9	UNK
147	153	Spectrogram 1	1	313.690672805	314.024371812	0.0	1155.4	UNK
148	154	Spectrogram 1	1	313.012510306	313.303151377	101.4	912.2	UNK
149	155	Spectrogram 1	1	312.549637489	312.646517846	101.4	912.2	UNK
150	156	Spectrogram 1	1	312.0006488	312.129822609	121.6	790.5	UNK
151	157	Spectrogram 1	1	316.350391665	316.533387895	121.6	831.1	UNK
152	158	Spectrogram 1	1	317.060847617	317.157727973	81.1	851.4	UNK
153	159	Spectrogram 1	1	317.868183925	318.04041567	101.4	912.2	UNK
154	160	Spectrogram 1	1	319.095335113	319.224508922	20.3	810.8	UNK
155	161	Spectrogram 1	1	320.656185308	320.828417054	81.1	952.7	UNK
156	162	Spectrogram 1	1	322.421560702	322.507676575	121.6	912.2	UNK
157	163	Spectrogram 1	1	328.472092057	328.698146223	150.0	780.0	UNK
158	164	Spectrogram 1	1	329.322486301	329.483953563	90.0	810.0	UNK
159	165	Spectrogram 1	1	330.043706736	330.269760902	210.0	840.0	UNK
160	166	Spectrogram 1	1	330.937158917	331.120155147	120.0	840.0	UNK
161	167	Spectrogram 1	1	332.422657724	332.59488947	120.0	990.0	UNK
162	168	Spectrogram 1	1	334.404214086	335.394546624	90.0	990.0	UNK
163	169	Spectrogram 1	1	336.266469837	336.449466066	60.0	930.0	UNK
164	170	Spectrogram 1	1	335.674423211	335.792832536	210.0	540.0	UNK
165	171	Spectrogram 1	1	336.729342653	336.858516462	195.0	540.0	UNK
166	172	Spectrogram 1	1	337.687381739	337.881142453	120.0	930.0	UNK
167	173	Spectrogram 1	1	338.720772213	338.893003959	270.0	930.0	UNK
168	174	Spectrogram 1	1	340.755259709	340.938255939	120.0	660.0	UNK
169	175	Spectrogram 1	1	346.24603789	346.848849	120.0	960.0	UNK
170	176	Spectrogram 1	1	347.430131142	347.623891856	180.0	825.0	UNK
171	177	Spectrogram 1	1	348.398934712	348.571166457	90.0	780.0	UNK
172	178	Spectrogram 1	1	349.421560702	349.647614868	90.0	690.0	UNK
173	179	Spectrogram 1	1	350.907059509	351.391461294	90.0	1080.0	UNK
174	180	Spectrogram 1	1	352.404214086	352.619503768	375.0	705.0	UNK
175	181	Spectrogram 1	1	355.267566858	356.21484146	150.0	915.0	UNK
176	182	Spectrogram 1	1	357.248231934	357.42046368	195.0	810.0	UNK
177	183	Spectrogram 1	1	360.412990262	361.252620022	120.0	840.0	UNK
178	184	Spectrogram 1	1	370.295677959	370.543261093	225.0	840.0	UNK
179	185	Spectrogram 1	1	371.20078591	371.329959719	150.0	885.0	UNK
180	186	Spectrogram 1	1	371.652894242	371.85741944	105.0	855.0	UNK
181	187	Spectrogram 1	1	372.546346423	372.729342653	225.0	960.0	UNK
182	188	Spectrogram 1	1	373.579736898	374.333250785	150.0	930.0	UNK
183	189	Spectrogram 1	1	374.710007729	374.839181538	165.0	750.0	UNK
184	190	Spectrogram 1	1	375.312818839	375.560401973	90.0	855.0	UNK
185	191	Spectrogram 1	1	375.883336497	376.034039274	195.0	870.0	UNK
186	192	Spectrogram 1	1	376.755259709	376.916726971	195.0	870.0	UNK
187	193	Spectrogram 1	1	377.508773597	377.64871189	120.0	900.0	UNK
188	194	Spectrogram 1	1	378.143878159	378.305345421	120.0	990.0	UNK
189	195	Spectrogram 1	1	378.994272404	379.166504149	180.0	825.0	UNK
190	196	Spectrogram 1	1	379.673326189	379.856322418	105.0	870.0	UNK
191	197	Spectrogram 1	1	380.340724203	380.556013885	180.0	900.0	UNK
192	198	Spectrogram 1	1	381.191118448	381.341821225	165.0	1050.0	UNK
193	199	Spectrogram 1	1	381.998454756	382.116864081	180.0	960.0	UNK
194	200	Spectrogram 1	1	388.167395436	388.339627181	180.0	705.0	UNK
195	201	Spectrogram 1	1	389.426840076	389.642129758	150.0	945.0	UNK
196	202	Spectrogram 1	1	390.061944638	390.201882932	165.0	780.0	UNK
197	203	Spectrogram 1	1	390.557110907	390.707813685	195.0	765.0	UNK
198	204	Spectrogram 1	1	391.891906937	392.021080746	195.0	930.0	UNK
199	205	Spectrogram 1	1	394.884433519	395.035136296	45.0	915.0	UNK
200	206	Spectrogram 1	1	393.915629949	394.249328956	0.0	285.0	UNK
201	207	Spectrogram 1	1	403.227799988	403.356973797	165.0	1065.0	UNK
202	208	Spectrogram 1	1	399.320292257	402.495815069	45.0	1140.0	UNK
203	210	Spectrogram 1	1	409.160033722	409.429145825	225.6	755.6	UNK
204	211	Spectrogram 1	1	409.91354761	410.09654384	270.7	834.6	UNK
205	212	Spectrogram 1	1	413.885642245	414.047109507	135.3	834.6	UNK
206	213	Spectrogram 1	1	414.467815674	414.596989483	45.1	766.9	UNK
207	214	Spectrogram 1	1	415.178271625	415.339738886	112.8	812.0	UNK
208	215	Spectrogram 1	1	416.534596622	416.975940471	112.8	789.5	UNK
209	216	Spectrogram 1	1	417.632574001	417.76174781	248.1	902.3	UNK
210	217	Spectrogram 1	1	420.000760505	420.183756735	101.5	530.1	UNK
211	218	Spectrogram 1	1	421.249440661	421.410907923	214.3	812.0	UNK
212	219	Spectrogram 1	1	426.815570231	426.998566461	180.5	1477.4	UNK
213	220	Spectrogram 1	1	427.838196221	427.999663483	112.8	1556.4	UNK
214	221	Spectrogram 1	1	428.742412886	428.903880148	203.0	1669.2	UNK
215	222	Spectrogram 1	1	429.991093043	430.14179582	78.9	1725.6	UNK
216	223	Spectrogram 1	1	430.938367644	431.874877761	214.3	733.1	UNK
217	224	Spectrogram 1	1	435.277346026	438.818861297	0.0	338.3	E
218	225	Spectrogram 1	1	442.145978172	442.318209918	180.5	744.4	UNK
219	226	Spectrogram 1	1	445.902783126	446.118072808	90.2	834.6	UNK
220	227	Spectrogram 1	1	451.081391268	451.242858529	191.7	1714.3	UNK
221	228	Spectrogram 1	1	451.856434123	454.138504754	112.8	1590.2	UNK
222	229	Spectrogram 1	1	455.850057727	456.076111893	169.2	1657.9	UNK
223	230	Spectrogram 1	1	454.805902769	455.021192451	146.6	1657.9	UNK
224	231	Spectrogram 1	1	456.754274392	456.90497717	146.6	1985.0	UNK
225	232	Spectrogram 1	1	457.529317248	457.755371414	135.3	1827.1	UNK
226	233	Spectrogram 1	1	458.659588079	458.810290857	135.3	1939.8	UNK
227	234	Spectrogram 1	1	459.855337101	460.038333331	191.7	969.9	UNK
228	235	Spectrogram 1	1	460.931785512	461.060959321	169.2	1150.4	UNK
229	236	Spectrogram 1	1	477.887630554	478.070626784	135.3	834.6	UNK
230	237	Spectrogram 1	1	478.791847219	478.985607933	146.6	710.5	UNK
231	238	Spectrogram 1	1	479.545361106	479.717592852	214.3	924.8	UNK
232	239	Spectrogram 1	1	481.881254158	482.010427967	78.9	812.0	UNK
233	240	Spectrogram 1	1	482.451771815	482.602474593	180.5	766.9	UNK
234	241	Spectrogram 1	1	483.678923003	483.840390265	270.7	766.9	UNK
235	242	Spectrogram 1	1	495.155645634	495.263290476	191.7	924.8	UNK
236	243	Spectrogram 1	1	498.977037493	499.213856143	112.8	981.2	UNK
237	244	Spectrogram 1	1	497.362364876	497.426951781	372.2	969.9	UNK
238	245	Spectrogram 1	1	498.546458128	498.654102969	327.1	879.7	UNK
239	246	Spectrogram 1	1	499.719786896	499.848960705	778.2	1229.3	UNK
240	247	Spectrogram 1	1	507.352697414	508.116975786	67.7	1330.8	UNK
241	248	Spectrogram 1	1	508.321500984	510.30216606	124.1	1500.0	UNK
242	249	Spectrogram 1	1	506.92211805	507.212759121	78.9	1060.2	UNK
243	250	Spectrogram 1	1	511.163324788	511.410907923	56.4	800.8	UNK
244	251	Spectrogram 1	1	513.305457126	513.488453355	169.2	879.7	UNK
245	252	Spectrogram 1	1	516.654102969	517.235385111	90.2	1037.6	UNK
246	253	Spectrogram 1	1	520.120266852	521.239773199	11.3	879.7	UNK
247	254	Spectrogram 1	1	521.358182524	529.174089272	56.4	1037.6	UNK
248	255	Spectrogram 1	1	529.550846216	529.733842446	157.9	654.1	UNK
249	256	Spectrogram 1	1	530.455062881	530.777997404	90.2	744.4	UNK
250	257	Spectrogram 1	1	532.135213688	532.307445434	90.2	913.5	UNK
251	258	Spectrogram 1	1	533.276249004	533.394658329	90.2	733.1	UNK
252	259	Spectrogram 1	1	533.889824598	534.018998407	56.4	823.3	UNK
253	260	Spectrogram 1	1	539.541178754	539.724174984	135.3	789.5	UNK
254	261	Spectrogram 1	1	540.563804744	540.671449585	101.5	924.8	UNK
255	262	Spectrogram 1	1	541.759553766	543.514164676	112.8	766.9	UNK
256	263	Spectrogram 1	1	541.11368472	541.275151982	78.9	823.3	UNK
257	264	Spectrogram 1	1	544.170798206	544.343029952	225.6	789.5	UNK
258	265	Spectrogram 1	1	544.91354761	545.021192451	78.9	812.0	UNK
259	266	Spectrogram 1	1	545.688590466	545.839293243	169.2	699.2	UNK
260	267	Spectrogram 1	1	546.625100583	546.829625781	180.5	744.4	UNK
261	268	Spectrogram 1	1	547.314027566	547.486259312	112.8	721.8	UNK
262	269	Spectrogram 1	1	548.412004945	548.648823595	112.8	744.4	UNK
263	270	Spectrogram 1	1	549.100931928	549.208576769	101.5	755.6	UNK
264	271	Spectrogram 1	1	549.660685101	549.800623395	112.8	812.0	UNK
265	272	Spectrogram 1	1	550.232094045	552.654102969	67.7	834.6	UNK
266	273	Spectrogram 1	1	554.430242847	554.591710109	112.8	789.5	UNK
267	274	Spectrogram 1	1	555.183756735	555.345223996	135.3	879.7	UNK
268	275	Spectrogram 1	1	556.303263082	556.421672407	146.6	834.6	UNK
269	276	Spectrogram 1	1	556.98142558	557.218244231	78.9	778.2	UNK
270	277	Spectrogram 1	1	557.627294627	557.745703952	157.9	733.1	UNK
271	278	Spectrogram 1	1	558.100931928	558.208576769	214.3	665.4	UNK
272	279	Spectrogram 1	1	562.752080348	562.902783126	191.7	766.9	UNK
273	280	Spectrogram 1	1	563.656297013	564.948035106	78.9	857.1	UNK
274	281	Spectrogram 1	1	567.639156133	567.800623395	135.3	823.3	UNK
275	282	Spectrogram 1	1	568.027568847	568.511970632	135.3	744.4	UNK
276	283	Spectrogram 1	1	568.996372417	569.13631071	135.3	812.0	UNK
277	284	Spectrogram 1	1	569.706828368	569.879060114	180.5	755.6	UNK
278	285	Spectrogram 1	1	571.020095429	571.504497214	1274.4	2165.4	UNK
279	287	Spectrogram 1	1	575.519649786	575.853348793	191.7	744.4	UNK
280	288	Spectrogram 1	1	576.208576769	576.520746808	146.6	789.5	UNK
281	289	Spectrogram 1	1	576.660685101	577.555028568	101.5	778.2	UNK
282	290	Spectrogram 1	1	577.996372417	578.92211805	112.8	812.0	UNK
283	291	Spectrogram 1	1	579.309639478	579.47110674	157.9	812.0	UNK
284	292	Spectrogram 1	1	580.235385111	580.418381341	183.2	732.8	UNK
285	293	Spectrogram 1	1	581.634768045	581.839293243	34.4	732.8	UNK
286	294	Spectrogram 1	1	583.098737884	583.238676177	194.7	709.9	UNK
287	295	Spectrogram 1	1	585.230105737	585.434630935	160.3	790.1	UNK
288	296	Spectrogram 1	1	589.052388881	589.375323405	229.0	893.1	UNK
289	298	Spectrogram 1	1	586.216069044	588.455081738	44.1	1588.2	UNK
290	299	Spectrogram 1	1	616.961012491	617.122479753	251.9	721.4	UNK
291	300	Spectrogram 1	1	617.779113283	618.102047807	194.7	721.4	UNK
292	301	Spectrogram 1	1	619.619840066	619.888952168	526.7	1213.7	UNK
293	302	Spectrogram 1	1	620.846991254	620.997694032	217.6	755.7	UNK
294	303	Spectrogram 1	1	621.924330951	622.064269244	515.3	1099.2	UNK
295	304	Spectrogram 1	1	628.221554154	628.404550384	183.2	755.7	UNK
296	305	Spectrogram 1	1	628.770542843	629.082712882	160.3	732.8	UNK
297	306	Spectrogram 1	1	630.094574388	630.234512682	171.8	652.7	UNK
298	307	Spectrogram 1	1	631.118091665	631.247265474	183.2	664.1	UNK
299	308	Spectrogram 1	1	631.925427973	632.054601782	68.7	721.4	UNK
300	309	Spectrogram 1	1	632.571297019	632.732764281	91.6	893.1	UNK
301	310	Spectrogram 1	1	633.475513684	633.658509914	240.5	893.1	UNK
302	311	Spectrogram 1	1	636.069754354	636.263515068	297.7	778.6	UNK
303	312	Spectrogram 1	1	642.206401582	642.4647492	229.0	1122.1	UNK
304	313	Spectrogram 1	1	645.651036496	645.801739274	217.6	1374.0	UNK
305	314	Spectrogram 1	1	649.279558927	649.634786902	206.1	1007.6	UNK
306	315	Spectrogram 1	1	650.086895235	650.280655949	206.1	1030.5	UNK
307	316	Spectrogram 1	1	650.62511944	650.840409122	217.6	1007.6	UNK
308	317	Spectrogram 1	1	654.597214076	654.834032726	332.1	1053.4	UNK
309	318	Spectrogram 1	1	655.598311098	655.759778359	229.0	847.3	UNK
310	319	Spectrogram 1	1	656.201122208	657.428273396	103.1	893.1	UNK
311	320	Spectrogram 1	1	657.945859919	658.18267857	217.6	1122.1	UNK
312	321	Spectrogram 1	1	660.120285709	660.292517455	103.1	709.9	UNK
313	322	Spectrogram 1	1	664.598311098	664.759778359	103.1	1007.6	UNK
314	323	Spectrogram 1	1	669.744625787	670.002973406	183.2	1351.1	UNK
315	324	Spectrogram 1	1	673.21078967	673.350727963	183.2	938.9	UNK
316	325	Spectrogram 1	1	673.964303557	674.330296017	183.2	996.2	UNK
317	326	Spectrogram 1	1	674.965400579	675.212983714	34.4	961.8	UNK
318	327	Spectrogram 1	1	675.449802364	675.643563078	57.3	1099.2	UNK
319	328	Spectrogram 1	1	676.18267857	676.365674799	91.6	938.9	UNK
320	329	Spectrogram 1	1	676.807018648	677.02230833	68.7	1099.2	UNK
321	330	Spectrogram 1	1	678.615451978	678.841506144	251.9	916.0	UNK
322	331	Spectrogram 1	1	682.017028956	682.156967249	171.8	893.1	UNK
323	332	Spectrogram 1	1	686.366771821	686.549768051	160.3	858.8	UNK
324	333	Spectrogram 1	1	687.733861303	688.43355277	286.3	1030.5	UNK
325	334	Spectrogram 1	1	688.648842452	692.071948398	183.2	835.9	UNK
326	335	Spectrogram 1	1	692.620937088	692.793168833	229.0	870.2	UNK
327	336	Spectrogram 1	1	693.665092046	693.85885276	251.9	916.0	UNK
328	337	Spectrogram 1	1	696.723096819	696.873799596	0.0	687.0	UNK
329	338	Spectrogram 1	1	713.23650099	714.4647492	229.0	813.0	UNK
330	340	Spectrogram 1	1	714.680038883	714.798448208	206.1	721.4	UNK
331	341	Spectrogram 1	1	715.261321024	715.422788286	286.3	778.6	UNK
332	342	Spectrogram 1	1	719.502527763	719.642466056	240.5	801.5	UNK
333	343	Spectrogram 1	1	720.288335102	720.535918237	286.3	881.7	UNK
334	344	Spectrogram 1	1	723.076130751	723.216069044	57.3	503.8	UNK
335	345	Spectrogram 1	1	729.437940858	729.631701572	297.7	1019.1	UNK
336	346	Spectrogram 1	1	721.795157142	722.290323411	950.4	2919.8	UNK
337	347	Spectrogram 1	1	731.161149601	731.376439284	0.0	561.1	UNK
338	348	Spectrogram 1	1	732.668177376	732.904996027	0.0	503.8	UNK
339	349	Spectrogram 1	1	734.046031342	734.19673412	0.0	572.5	UNK
340	350	Spectrogram 1	1	735.531530149	735.649939474	0.0	572.5	UNK
341	351	Spectrogram 1	1	737.08161586	737.221554154	0.0	584.0	UNK
342	352	Spectrogram 1	1	738.976165063	739.643563078	0.0	801.5	UNK
343	353	Spectrogram 1	1	747.610172604	747.933107127	217.6	767.2	UNK
344	354	Spectrogram 1	1	748.299099587	748.600505142	91.6	801.5	UNK
345	355	Spectrogram 1	1	749.150385117	749.290323411	194.7	881.7	UNK
346	356	Spectrogram 1	1	749.936192457	750.151482139	206.1	904.6	UNK
347	357	Spectrogram 1	1	750.689706345	750.872702574	194.7	893.1	UNK
348	358	Spectrogram 1	1	757.449802364	757.654327562	183.2	893.1	UNK
349	359	Spectrogram 1	1	753.983638481	754.166634711	0.0	309.2	UNK
350	360	Spectrogram 1	1	758.139620633	758.441026188	263.4	778.6	UNK
351	361	Spectrogram 1	1	758.828547616	759.194540076	114.5	835.9	UNK
352	362	Spectrogram 1	1	762.294711499	762.40235634	137.4	732.8	UNK
353	363	Spectrogram 1	1	760.077227773	760.281752971	0.0	343.5	UNK
