	Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Type
82	93	Spectrogram 1	1	422.594097469	423.285195506	268.868	778.302	A
83	94	Spectrogram 1	1	428.609810493	429.028657788	382.075	1018.868	A
84	95	Spectrogram 1	1	432.578388613	432.777341078	155.66	424.528	UNK
85	96	Spectrogram 1	1	434.609797993	434.840164005	183.962	1047.17	UNK
86	97	Spectrogram 1	1	434.829692823	435.060058835	42.453	1132.075	UNK
87	98	Spectrogram 1	1	436.410841361	436.808746291	75.047	330.206	UNK
88	99	Spectrogram 1	1	437.070525851	439.913470615	0.0	367.925	UNK
89	100	Spectrogram 1	1	454.09670589	455.175237675	80.05	1040.648	UNK
90	101	Spectrogram 1	1	462.2590113	462.583617954	0.0	400.249	UNK
91	102	Spectrogram 1	1	465.552216907	467.018182439	80.05	1020.635	UNK
92	103	Spectrogram 1	1	468.997235908	469.573150938	40.025	940.585	UNK
93	104	Spectrogram 1	1	469.468439114	469.824459315	0.0	480.299	UNK
94	105	Spectrogram 1	1	469.991998233	471.363723124	20.012	740.461	UNK
95	106	Spectrogram 1	1	471.562675589	471.751156872	0.0	400.249	UNK
96	107	Spectrogram 1	1	472.023407613	473.028641121	120.075	820.511	UNK
97	108	Spectrogram 1	1	476.133365445	479.232835428	0.0	220.137	UNK
98	109	Spectrogram 1	1	481.107177072	481.515553185	0.0	480.299	UNK
99	110	Spectrogram 1	1	483.279966165	492.086230541	14.151	283.019	UNK
100	111	Spectrogram 1	1	508.693563285	509.321834228	20.012	360.224	UNK
101	112	Spectrogram 1	1	510.552216907	510.813996466	180.112	920.573	UNK
102	113	Spectrogram 1	1	511.13860312	511.306142038	380.237	1040.648	UNK
103	114	Spectrogram 1	1	511.620277509	511.808758791	600.374	1300.81	UNK
104	115	Spectrogram 1	1	521.604568652	521.824463482	40.025	520.324	UNK
105	116	Spectrogram 1	1	525.583617954	525.834926331	20.012	360.224	UNK
106	117	Spectrogram 1	1	532.918699956	533.149065969	360.224	960.598	UNK
107	118	Spectrogram 1	1	527.316617387	527.526041034	60.037	340.212	UNK
108	119	Spectrogram 1	1	538.641219873	538.798287609	480.299	860.536	UNK
109	120	Spectrogram 1	1	545.217122404	545.793037435	240.149	1020.635	A
110	121	Spectrogram 1	1	557.478914463	557.73022284	280.174	1000.623	UNK
111	122	Spectrogram 1	1	568.923928861	569.080996597	35.652	392.177	UNK
112	123	Spectrogram 1	1	574.321842125	576.562675153	142.61	980.442	UNK
113	124	Spectrogram 1	1	577.892515314	578.070525414	71.305	784.354	UNK
114	125	Spectrogram 1	1	579.232826658	579.452721488	142.61	891.311	UNK
115	126	Spectrogram 1	1	579.672616318	580.049578883	142.61	891.311	A
116	127	Spectrogram 1	1	581.813991863	582.02341551	142.61	659.57	UNK
117	128	Spectrogram 1	1	586.348013831	586.536495113	189.076	781.513	UNK
118	129	Spectrogram 1	1	594.562675153	594.834925894	214.286	907.563	UNK
119	130	Spectrogram 1	1	607.730205737	607.950100567	0.0	252.101	UNK
120	131	Spectrogram 1	1	609.190954428	609.389906894	340.336	1071.429	UNK
121	132	Spectrogram 1	1	615.693558682	615.871568783	100.84	655.462	UNK
122	133	Spectrogram 1	1	613.892515314	614.04958305	0.0	226.891	UNK
123	134	Spectrogram 1	1	617.772107134	617.981530781	214.286	630.252	UNK
124	135	Spectrogram 1	1	625.813975196	626.033870026	12.605	277.311	UNK
125	136	Spectrogram 1	1	628.416082766	631.892515314	0.0	226.891	UNK
126	137	Spectrogram 1	1	627.787811824	628.332313307	12.605	403.361	UNK
127	139	Spectrogram 1	1	627.90299483	628.939641885	340.336	894.958	UNK
128	140	Spectrogram 1	1	642.107172469	642.913453512	390.756	1021.008	UNK
129	141	Spectrogram 1	1	643.730205737	644.31659195	239.496	907.563	A
130	142	Spectrogram 1	1	646.803516514	649.714505214	277.311	1247.899	UNK
131	143	Spectrogram 1	1	650.457959162	655.719747055	0.0	252.101	UNK
132	144	Spectrogram 1	1	675.416078599	675.615031065	542.017	806.723	UNK
133	145	Spectrogram 1	1	677.332304974	678.46319267	226.891	957.983	UNK
134	146	Spectrogram 1	1	686.133352509	687.452721488	0.0	352.941	UNK
135	147	Spectrogram 1	1	688.719734555	688.96057175	0.0	529.412	UNK
136	148	Spectrogram 1	1	721.400369743	722.520786257	277.311	932.773	UNK
137	149	Spectrogram 1	1	732.400365576	732.756385777	378.151	781.513	A
138	150	Spectrogram 1	1	726.211896793	726.473676353	50.42	327.731	UNK
139	151	Spectrogram 1	1	729.395136235	729.615031065	25.21	390.756	UNK
140	152	Spectrogram 1	1	732.421307941	732.777328141	0.0	264.706	UNK
141	153	Spectrogram 1	1	739.808745855	740.039111867	403.361	882.353	UNK
142	154	Spectrogram 1	1	741.850626418	742.091463613	466.387	945.378	UNK
143	155	Spectrogram 1	1	742.824446379	743.086225938	403.361	907.563	UNK
144	156	Spectrogram 1	1	735.6831	735.913466012	0.0	226.891	UNK
145	157	Spectrogram 1	1	751.583609184	751.793032832	315.126	957.983	UNK
146	158	Spectrogram 1	1	752.075754756	758.080996597	252.101	1197.479	UNK
147	159	Spectrogram 1	1	759.379423211	759.536490947	441.176	945.378	UNK
148	160	Spectrogram 1	1	765.070529581	765.719742888	415.966	1109.244	A
149	161	Spectrogram 1	1	766.672620484	766.861101767	542.017	1260.504	UNK
150	162	Spectrogram 1	1	767.635969263	767.782565816	680.672	1336.134	UNK
151	163	Spectrogram 1	1	768.840155236	769.353243172	352.941	1084.034	A
152	164	Spectrogram 1	1	770.143836191	774.122885493	252.101	1184.874	UNK
153	165	Spectrogram 1	1	774.971051265	775.295657919	239.496	920.168	UNK
154	166	Spectrogram 1	1	777.567904494	777.829684053	327.731	907.563	UNK
155	167	Spectrogram 1	1	778.185704254	778.374185537	289.916	1147.059	UNK
156	168	Spectrogram 1	1	779.573154668	779.772107134	25.21	302.521	UNK
157	169	Spectrogram 1	1	781.761631784	782.243306174	12.605	327.731	UNK
158	170	Spectrogram 1	1	788.023398844	793.714505214	12.605	239.496	UNK
159	171	Spectrogram 1	1	796.185704254	796.426541449	0.0	441.176	UNK
160	172	Spectrogram 1	1	798.693571182	799.028649018	0.0	1210.084	UNK
161	173	Spectrogram 1	1	810.99199363	811.17000373	126.05	768.908	UNK
162	174	Spectrogram 1	1	814.766873626	817.583621684	302.521	819.328	UNK
163	175	Spectrogram 1	1	824.730222404	824.960588416	605.042	1159.664	UNK
164	176	Spectrogram 1	1	825.201425611	825.358493346	579.832	1210.084	UNK
165	177	Spectrogram 1	1	830.929162369	831.190941928	365.546	857.143	UNK
166	178	Spectrogram 1	1	831.536490947	831.724972229	453.782	1071.429	UNK
167	179	Spectrogram 1	1	825.431791623	825.651686453	0.0	390.756	UNK
168	180	Spectrogram 1	1	826.656919961	826.91869952	50.42	453.782	UNK
169	181	Spectrogram 1	1	833.520798757	833.761635951	0.0	264.706	UNK
170	182	Spectrogram 1	1	846.478905694	846.740685253	25.21	403.361	UNK
171	183	Spectrogram 1	1	850.96057175	851.379419045	25.21	428.571	UNK
172	184	Spectrogram 1	1	866.028640685	866.26947788	151.261	655.462	UNK
173	185	Spectrogram 1	1	884.206650785	884.520786257	239.496	756.303	UNK
174	186	Spectrogram 1	1	886.489368543	886.646436278	75.63	768.908	UNK
175	187	Spectrogram 1	1	887.012927661	887.190937762	37.815	819.328	UNK
176	188	Spectrogram 1	1	899.641211104	903.327067299	12.605	226.891	UNK
177	189	Spectrogram 1	1	909.437020964	909.667386976	25.21	378.151	UNK
178	190	Spectrogram 1	1	914.033870026	914.295649586	113.445	453.782	UNK
179	191	Spectrogram 1	1	920.363718521	920.709267539	63.025	478.992	UNK
180	192	Spectrogram 1	1	921.976280606	922.395127901	75.63	680.672	A
181	193	Spectrogram 1	1	932.26949038	932.761635951	189.076	1046.218	UNK
182	194	Spectrogram 1	1	946.17000373	946.337542648	352.941	1008.403	UNK
183	195	Spectrogram 1	1	953.065296073	953.494614551	491.597	1033.613	A
184	196	Spectrogram 1	1	960.128127334	960.295666252	75.63	327.731	UNK
185	197	Spectrogram 1	1	961.049591383	963.227597317	0.0	277.311	UNK
186	198	Spectrogram 1	1	963.531261606	963.740685253	37.815	579.832	UNK
187	199	Spectrogram 1	1	971.086238438	971.327075633	491.597	1210.084	UNK
188	200	Spectrogram 1	1	977.332317474	977.499856392	315.126	1197.479	UNK
189	201	Spectrogram 1	1	977.992001963	978.211896793	0.0	340.336	UNK
190	202	Spectrogram 1	1	982.756389943	982.986755955	226.891	1008.403	UNK
191	203	Spectrogram 1	1	985.913470179	986.133365009	75.63	378.151	UNK
192	204	Spectrogram 1	1	986.353259839	986.939646051	63.025	315.126	UNK
193	205	Spectrogram 1	1	987.536503447	987.8611101	50.42	327.731	UNK
194	206	Spectrogram 1	1	988.070533748	988.405611584	63.025	327.731	UNK
195	207	Spectrogram 1	1	989.253777356	989.473672186	25.21	277.311	UNK
196	208	Spectrogram 1	1	990.541732788	990.667386976	113.445	731.092	UNK
197	209	Spectrogram 1	1	994.101934795	994.290416078	37.815	277.311	UNK
198	210	Spectrogram 1	1	999.793041165	999.929166536	63.025	478.992	UNK
199	211	Spectrogram 1	1	1009.463196837	1009.662149302	113.445	504.202	UNK
200	212	Spectrogram 1	1	1011.138586017	1011.253769023	453.782	1159.664	UNK
201	213	Spectrogram 1	1	1006.34278449	1006.562679319	37.815	731.092	UNK
202	214	Spectrogram 1	1	1018.808745855	1020.358480846	201.681	844.538	UNK
203	215	Spectrogram 1	1	1022.62551058	1022.855876592	88.235	554.622	UNK
204	216	Spectrogram 1	1	1035.395136235	1036.714505214	315.126	932.773	UNK
205	217	Spectrogram 1	1	1038.327067299	1038.567904494	12.605	302.521	UNK
206	218	Spectrogram 1	1	1038.724972229	1038.8610976	50.42	252.101	UNK
207	219	Spectrogram 1	1	1044.834925894	1044.99199363	214.286	491.597	UNK
208	220	Spectrogram 1	1	1053.238068499	1053.426549782	453.782	1109.244	UNK
209	221	Spectrogram 1	1	1054.379427378	1054.567908661	75.63	831.933	UNK
210	222	Spectrogram 1	1	1058.751164769	1058.918703687	289.916	794.118	UNK
211	223	Spectrogram 1	1	1059.735455912	1059.965821924	63.025	579.832	UNK
212	224	Spectrogram 1	1	1061.871577116	1062.060058399	529.412	995.798	UNK
213	225	Spectrogram 1	1	1068.096713787	1068.28519507	504.202	831.933	UNK
214	226	Spectrogram 1	1	1068.944879559	1069.154303207	12.605	302.521	UNK
215	227	Spectrogram 1	1	1078.635977596	1078.793045332	88.235	378.151	UNK
216	228	Spectrogram 1	1	1083.787799324	1083.965809424	315.126	894.958	UNK
217	229	Spectrogram 1	1	1088.93440421	1092.138586017	25.21	264.706	UNK
218	230	Spectrogram 1	1	1105.175245572	1105.405611584	75.63	277.311	UNK
219	231	Spectrogram 1	1	1125.918695353	1126.03387836	63.025	302.521	UNK
220	232	Spectrogram 1	1	1132.039120201	1134.929166536	0.0	478.992	UNK
221	233	Spectrogram 1	1	1135.107176636	1135.337542648	63.025	378.151	UNK
222	234	Spectrogram 1	1	1136.971047099	1137.955338242	554.622	1058.824	UNK
223	235	Spectrogram 1	1	1140.515561082	1140.808754188	226.891	907.563	UNK
224	236	Spectrogram 1	1	1144.997227138	1145.185708421	50.42	428.571	UNK
225	237	Spectrogram 1	1	1157.604568216	1157.866347775	12.605	302.521	UNK
226	238	Spectrogram 1	1	1164.515548582	1164.693558682	0.0	1197.479	UNK
227	239	Spectrogram 1	1	1169.452729821	1171.78780349	126.05	1071.429	UNK
228	240	Spectrogram 1	1	1168.761631784	1168.971055432	214.286	932.773	UNK
229	241	Spectrogram 1	1	1172.950104734	1173.159528381	378.151	957.983	UNK
230	242	Spectrogram 1	1	1175.101951462	1177.154303207	151.261	1121.849	UNK
231	243	Spectrogram 1	1	1177.897757155	1179.363722688	302.521	1084.034	UNK
232	244	Spectrogram 1	1	1179.929166536	1180.222359642	0.0	302.521	UNK
233	245	Spectrogram 1	1	1181.573142168	1181.761623451	25.21	277.311	UNK
234	246	Spectrogram 1	1	1182.515548582	1182.819212871	0.0	302.521	UNK
235	247	Spectrogram 1	1	1181.531257439	1183.091463613	340.336	1046.218	UNK
236	248	Spectrogram 1	1	1187.442258639	1189.578379843	0.0	277.311	UNK
237	249	Spectrogram 1	1	1193.70679856	1193.999991667	37.815	302.521	UNK
238	250	Spectrogram 1	1	1197.706790227	1199.298409948	189.076	932.773	UNK
239	251	Spectrogram 1	1	1196.952865096	1197.141346379	201.681	756.303	UNK
240	252	Spectrogram 1	1	2.270725489	5.983031891	0.0	583.893	UNK
