	Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Type
39	41	Spectrogram 1	1	190.39356028	190.707546305	490.8	981.5	UNK
40	42	Spectrogram 1	1	194.208966223	194.437319696	467.0	1361.4	UNK
41	43	Spectrogram 1	1	194.894026641	195.055777018	443.3	1329.8	UNK
42	44	Spectrogram 1	1	188.804600698	189.156645635	514.9	1119.4	UNK
43	45	Spectrogram 1	1	189.527720029	189.917823878	447.8	1119.4	UNK
44	46	Spectrogram 1	1	197.595276681	198.737044045	481.3	1029.9	UNK
45	47	Spectrogram 1	1	200.36406254	200.620960197	436.6	973.9	UNK
46	48	Spectrogram 1	1	201.286991159	201.448741536	291.0	1074.6	UNK
47	49	Spectrogram 1	1	209.811254757	210.030093502	335.8	1186.6	UNK
48	50	Spectrogram 1	1	210.515344632	215.17756137	391.8	1253.7	UNK
49	51	Spectrogram 1	1	215.994895258	216.204219275	470.1	1018.7	UNK
50	52	Spectrogram 1	1	216.641896765	216.765588229	414.2	1063.4	UNK
51	53	Spectrogram 1	1	222.036747562	222.18898321	447.8	1074.6	UNK
52	54	Spectrogram 1	1	225.518205301	225.613352581	369.4	962.7	UNK
53	55	Spectrogram 1	1	233.320282291	233.548635764	324.6	1041.0	UNK
54	56	Spectrogram 1	1	232.559104048	232.930178441	414.2	1186.6	UNK
55	57	Spectrogram 1	1	234.851220782	234.993941702	347.0	1052.2	UNK
56	58	Spectrogram 1	1	236.973005134	238.44778798	279.9	1298.5	B
57	59	Spectrogram 1	1	238.723715093	238.971098022	380.6	1388.1	UNK
58	60	Spectrogram 1	1	239.437319696	241.302206391	347.0	973.9	UNK
59	61	Spectrogram 1	1	241.987266809	246.077667142	67.2	2697.8	B
60	62	Spectrogram 1	1	253.969669462	254.835509713	56.0	1097.0	UNK
61	63	Spectrogram 1	1	259.135234063	259.277954983	526.1	1231.3	UNK
62	64	Spectrogram 1	1	259.649029377	259.772720841	324.6	1320.9	UNK
63	65	Spectrogram 1	1	272.521523688	273.168525194	503.7	1186.6	UNK
64	66	Spectrogram 1	1	274.805058417	274.947779337	358.2	1242.5	UNK
65	67	Spectrogram 1	1	275.375009376	275.527245025	425.4	1298.5	UNK
66	68	Spectrogram 1	1	276.735615485	276.897365862	324.6	1332.1	UNK
67	69	Spectrogram 1	1	277.306499167	277.43970536	358.2	1343.3	UNK
68	70	Spectrogram 1	1	277.801265025	278.001074314	447.8	1365.7	UNK
69	71	Spectrogram 1	1	282.225613562	283.005821261	447.8	1029.9	UNK
70	72	Spectrogram 1	1	283.852632057	291.396878667	335.8	1320.9	UNK
71	73	Spectrogram 1	1	291.663291052	291.815526701	347.0	1444.0	UNK
72	74	Spectrogram 1	1	294.136187619	294.526291468	436.6	1063.4	UNK
73	75	Spectrogram 1	1	294.764159669	297.276047871	425.4	1231.3	B
74	76	Spectrogram 1	1	301.824087873	302.22370645	459.0	1007.5	UNK
75	77	Spectrogram 1	1	307.398785779	310.167571638	335.8	2070.9	B
76	78	Spectrogram 1	1	305.648075821	307.332182683	403.0	1276.1	UNK
77	79	Spectrogram 1	1	319.034365446	319.795543689	0.0	2194.0	UNK
78	80	Spectrogram 1	1	344.340743855	347.08098553	358.2	1421.6	B
79	81	Spectrogram 1	1	348.95445423	349.154263519	335.8	1242.5	UNK
80	82	Spectrogram 1	1	350.134280507	352.265579587	358.2	1253.7	B
81	83	Spectrogram 1	1	357.393085276	357.973483686	481.3	1533.6	UNK
82	84	Spectrogram 1	1	356.765113225	356.926863602	358.2	1813.4	UNK
83	85	Spectrogram 1	1	359.99060603	360.742269545	436.6	1231.3	B
84	86	Spectrogram 1	1	371.692788792	371.835509713	369.4	1186.6	UNK
85	87	Spectrogram 1	1	371.12190511	371.331229127	503.7	1388.1	UNK
86	88	Spectrogram 1	1	370.398785779	370.579565612	459.0	1332.1	UNK
87	89	Spectrogram 1	1	375.764159669	378.114297494	436.6	1175.4	B
88	90	Spectrogram 1	1	384.821248038	384.982998414	335.8	1287.3	UNK
89	91	Spectrogram 1	1	397.379756323	400.947779337	313.4	2037.3	B
90	92	Spectrogram 1	1	412.791750297	413.36263398	481.3	1007.5	UNK
91	93	Spectrogram 1	1	416.274140759	416.407346951	470.1	1253.7	UNK
92	94	Spectrogram 1	1	417.539599588	417.62523214	514.9	1231.3	UNK
93	95	Spectrogram 1	1	423.951593562	425.778421345	235.1	1578.4	B
94	96	Spectrogram 1	1	428.508215569	429.4692031	593.3	1231.3	B
95	97	Spectrogram 1	1	436.900205697	437.004867705	459.0	1164.2	UNK
96	98	Spectrogram 1	1	437.309339003	437.442545195	324.6	1153.0	UNK
97	99	Spectrogram 1	1	440.343604523	442.941125278	372.1	2127.9	B
98	100	Spectrogram 1	1	452.569097328	452.778421345	0.0	911.1	UNK
99	101	Spectrogram 1	1	469.874522181	470.597641512	288.9	1988.9	UNK
100	102	Spectrogram 1	1	474.42162946	475.982044858	400.0	1244.4	B
101	103	Spectrogram 1	1	477.161871135	479.959201177	344.4	1311.1	B
102	104	Spectrogram 1	1	480.492025948	481.54816076	344.4	1311.1	UNK
103	105	Spectrogram 1	1	480.130466282	480.225613562	488.9	1377.8	UNK
104	106	Spectrogram 1	1	485.36263398	485.486325444	500.0	1855.6	UNK
105	107	Spectrogram 1	1	485.971576574	486.161871135	411.1	1866.7	UNK
106	108	Spectrogram 1	1	486.827902097	486.942078834	333.3	1966.7	UNK
107	109	Spectrogram 1	1	487.5415067	487.665198164	244.4	2022.2	UNK
108	110	Spectrogram 1	1	488.131419838	488.321714399	277.8	1844.4	UNK
109	111	Spectrogram 1	1	488.835509713	491.033411889	322.2	1266.7	B
110	112	Spectrogram 1	1	496.551021428	496.655683436	466.7	1322.2	UNK
111	113	Spectrogram 1	1	497.064816742	497.178993478	377.8	1322.2	UNK
112	114	Spectrogram 1	1	497.626185696	497.730847705	500.0	1366.7	UNK
113	115	Spectrogram 1	1	501.345511636	504.380709879	300.0	1366.7	UNK
114	116	Spectrogram 1	1	504.732754817	505.969669462	322.2	1166.7	B
115	117	Spectrogram 1	1	507.492025948	507.872615069	455.6	1111.1	UNK
116	118	Spectrogram 1	1	511.125719335	511.420675904	422.2	1411.1	UNK
117	119	Spectrogram 1	1	513.447312976	513.675666449	377.8	1288.9	UNK
118	120	Spectrogram 1	1	514.893551637	515.188508206	455.6	1155.6	UNK
119	121	Spectrogram 1	1	516.511055404	516.663291052	288.9	1700.0	UNK
120	122	Spectrogram 1	1	517.234174734	517.614763856	333.3	1244.4	UNK
121	123	Spectrogram 1	1	517.843117329	518.08098553	300.0	1288.9	UNK
122	124	Spectrogram 1	1	518.679480673	519.821248038	277.8	1144.4	UNK
123	125	Spectrogram 1	1	520.068630967	521.419722348	288.9	1300.0	B
124	126	Spectrogram 1	1	523.817433813	523.988698918	300.0	1188.9	UNK
125	127	Spectrogram 1	1	524.949686449	525.09240737	433.3	1133.3	UNK
126	128	Spectrogram 1	1	525.882129797	525.986791805	311.1	1211.1	UNK
127	129	Spectrogram 1	1	531.656636993	532.551021428	377.8	1344.4	B
128	130	Spectrogram 1	1	536.774627954	536.917348874	400.0	1566.7	UNK
129	131	Spectrogram 1	1	537.37405582	537.4692031	400.0	1666.7	UNK
130	132	Spectrogram 1	1	542.959201177	544.985838249	366.7	1211.1	B
131	133	Spectrogram 1	1	545.461574651	545.889737413	311.1	1133.3	UNK
132	134	Spectrogram 1	1	538.725147201	542.426376407	344.4	1200.0	UNK
133	135	Spectrogram 1	1	546.688041845	546.792703853	400.0	1133.3	UNK
134	136	Spectrogram 1	1	549.904019922	549.980137746	300.0	1100.0	UNK
135	137	Spectrogram 1	1	566.45778126	566.60050218	322.2	1600.0	UNK
136	138	Spectrogram 1	1	569.883083353	572.623325028	344.4	833.3	UNK
137	139	Spectrogram 1	1	570.520570132	572.061956074	377.8	1422.2	B
138	140	Spectrogram 1	1	572.509148291	572.642354484	288.9	1422.2	UNK
139	141	Spectrogram 1	1	587.540553144	589.20563055	322.2	1977.8	B
140	142	Spectrogram 1	1	586.807919085	587.055302014	333.3	1277.8	UNK
141	143	Spectrogram 1	1	598.081939086	599.813619588	322.2	1322.2	UNK
142	144	Spectrogram 1	1	600.402600004	601.373102264	288.9	1322.2	B
143	145	Spectrogram 1	1	604.798404357	606.834556157	266.7	1200.0	B
144	146	Spectrogram 1	1	607.900205697	608.023897161	577.8	1400.0	UNK
145	147	Spectrogram 1	1	608.433030467	608.585266116	433.3	1400.0	UNK
146	148	Spectrogram 1	1	602.36263398	603.42828352	600.0	1311.1	B
147	149	Spectrogram 1	1	615.882129797	616.73845532	277.8	1511.1	UNK
148	150	Spectrogram 1	1	617.204676994	617.299824275	322.2	1555.6	UNK
149	151	Spectrogram 1	1	617.604295572	617.75653122	366.7	1777.8	UNK
150	152	Spectrogram 1	1	617.945893058	618.183761259	355.6	1566.7	UNK
151	153	Spectrogram 1	1	618.459688372	618.535806196	255.6	1588.9	UNK
152	154	Spectrogram 1	1	619.135234063	619.268440255	300.0	1622.2	UNK
153	155	Spectrogram 1	1	619.763206113	619.953500674	344.4	1766.7	UNK
154	156	Spectrogram 1	1	633.482511219	635.70895758	266.7	1888.9	B
155	157	Spectrogram 1	1	628.92495649	630.399739336	444.4	1122.2	B
156	158	Spectrogram 1	1	644.119044442	644.204676994	633.3	1266.7	UNK
157	159	Spectrogram 1	1	648.494886616	649.141888122	200.0	1811.1	UNK
158	160	Spectrogram 1	1	650.131419838	652.472042935	288.9	1977.8	B
159	161	Spectrogram 1	1	656.657590549	658.436844692	388.9	1544.4	UNK
160	162	Spectrogram 1	1	666.513916072	670.814573145	266.7	1066.7	UNK
161	163	Spectrogram 1	1	678.016289546	679.64330804	366.7	1977.8	B
162	164	Spectrogram 1	1	688.719425864	689.880222685	533.3	1266.7	B
163	165	Spectrogram 1	1	690.031525611	693.076238582	466.7	1155.6	UNK
164	166	Spectrogram 1	1	703.741315989	705.273187203	500.0	1233.3	B
165	167	Spectrogram 1	1	724.976323521	725.061956074	344.4	1811.1	UNK
166	168	Spectrogram 1	1	719.590987452	719.752737829	444.4	1666.7	UNK
167	169	Spectrogram 1	1	720.228474231	720.333136239	522.2	1455.6	UNK
168	170	Spectrogram 1	1	730.874522181	732.853585613	333.3	1977.8	B
169	171	Spectrogram 1	1	726.840277494	726.982998414	477.8	1677.8	UNK
170	172	Spectrogram 1	1	727.373102264	727.458734816	377.8	1266.7	UNK
171	173	Spectrogram 1	1	734.27128009	734.423515739	0.0	388.9	UNK
172	174	Spectrogram 1	1	729.485371888	733.576704944	422.2	1033.3	B
173	175	Spectrogram 1	1	746.476810716	746.667105277	366.7	1088.9	UNK
174	176	Spectrogram 1	1	748.551021428	749.65472988	455.6	1177.8	B
175	177	Spectrogram 1	1	740.892598081	742.719425864	344.4	1033.3	UNK
176	178	Spectrogram 1	1	743.717539585	743.860260506	222.2	955.6	UNK
177	179	Spectrogram 1	1	759.568143772	762.507262012	288.9	1188.9	UNK
178	180	Spectrogram 1	1	763.078145695	764.629046365	444.4	888.9	UNK
179	181	Spectrogram 1	1	772.753691385	774.114297494	288.9	1933.3	B
180	182	Spectrogram 1	1	774.904019922	775.037226114	300.0	1388.9	UNK
181	183	Spectrogram 1	1	778.024850718	779.956340509	355.6	977.8	UNK
182	184	Spectrogram 1	1	781.135234063	783.228474231	288.9	2066.7	B
183	185	Spectrogram 1	1	784.474903604	785.816480257	388.9	1222.2	UNK
184	186	Spectrogram 1	1	790.982044858	791.448266532	433.3	1211.1	UNK
185	187	Spectrogram 1	1	796.728940592	796.938264609	355.6	1133.3	UNK
186	188	Spectrogram 1	1	797.727987036	798.868821678	255.6	2022.2	B
187	189	Spectrogram 1	1	799.373102264	799.373102264	433.3	433.3	UNK
188	190	Spectrogram 1	1	806.632839756	808.116204607	488.9	1466.7	B
189	191	Spectrogram 1	1	817.896412306	818.181854147	400.0	1000.0	UNK
190	192	Spectrogram 1	1	838.912581093	840.311246115	266.7	2011.1	B
191	193	Spectrogram 1	1	847.950640006	848.854539169	422.2	1044.4	B
192	194	Spectrogram 1	1	857.825994985	858.197069378	411.1	1277.8	UNK
193	195	Spectrogram 1	1	852.183761259	854.077192138	211.1	1066.7	B
194	196	Spectrogram 1	1	867.758438333	871.412083789	166.7	2066.7	B
195	197	Spectrogram 1	1	866.46443532	867.863100341	400.0	1055.6	UNK
196	199	Spectrogram 1	1	872.43874439	873.875468324	377.8	1233.3	B
197	200	Spectrogram 1	1	873.904012508	876.577651086	322.2	1166.7	UNK
198	201	Spectrogram 1	1	880.791742884	880.991552173	511.1	1177.8	UNK
199	202	Spectrogram 1	1	881.400685478	881.600494767	577.8	1222.2	UNK
200	203	Spectrogram 1	1	884.569089914	884.88307594	0.0	511.1	UNK
201	204	Spectrogram 1	1	882.694688491	882.837409412	433.3	1355.6	UNK
202	205	Spectrogram 1	1	883.094307069	883.151395437	355.6	1111.1	UNK
203	206	Spectrogram 1	1	900.770806315	902.435883722	300.0	2133.3	B
204	207	Spectrogram 1	1	913.833595187	915.146627656	400.0	1000.0	B
205	208	Spectrogram 1	1	916.221791924	917.125691088	477.8	1122.2	UNK
206	209	Spectrogram 1	1	923.433023053	930.434930166	100.0	1300.0	B
207	210	Spectrogram 1	1	930.815519287	931.43397661	300.0	1088.9	UNK
208	211	Spectrogram 1	1	937.179939621	938.778413931	200.0	1277.8	B
209	212	Spectrogram 1	1	939.929696024	940.081931672	466.7	1200.0	UNK
210	213	Spectrogram 1	1	940.414947154	940.52912389	444.4	1266.7	UNK
211	214	Spectrogram 1	1	947.217044977	949.57669753	288.9	2377.8	B
212	215	Spectrogram 1	1	964.493925646	964.86500004	422.2	1022.2	UNK
213	216	Spectrogram 1	1	968.585258702	968.842156359	411.1	1122.2	UNK
214	217	Spectrogram 1	1	968.870700543	969.346436945	0.0	288.9	UNK
215	218	Spectrogram 1	1	971.495832758	971.705156775	500.0	1055.6	UNK
216	219	Spectrogram 1	1	976.167564225	977.347390501	311.1	1277.8	B
217	220	Spectrogram 1	1	993.634739454	995.708950167	344.4	1877.8	B
218	221	Spectrogram 1	1	997.259850837	997.621410502	0.0	422.2	UNK
219	222	Spectrogram 1	1	1000.056248157	1001.188500793	577.8	1277.8	B
220	223	Spectrogram 1	1	1014.822173347	1015.221791924	0.0	1266.7	UNK
221	224	Spectrogram 1	1	1020.263665061	1020.587165814	33.3	1066.7	UNK
222	225	Spectrogram 1	1	1023.879261715	1025.078117448	0.0	1400.0	B
223	226	Spectrogram 1	1	1022.375934685	1022.604288158	88.9	1088.9	UNK
224	227	Spectrogram 1	1	1029.739401463	1035.580511755	422.2	911.1	UNK
225	228	Spectrogram 1	1	1043.077184725	1044.257011001	344.4	1244.4	B
226	229	Spectrogram 1	1	1046.026750416	1046.159956609	511.1	1200.0	UNK
227	230	Spectrogram 1	1	1046.426368994	1046.673751923	444.4	1188.9	UNK
228	231	Spectrogram 1	1	1048.367373513	1048.548153346	422.2	1155.6	UNK
229	232	Spectrogram 1	1	1049.375934685	1049.528170334	511.1	1266.7	UNK
230	233	Spectrogram 1	1	1060.526263222	1060.707043054	244.4	1000.0	UNK
231	234	Spectrogram 1	1	1051.582418867	1052.667097863	522.2	1211.1	UNK
232	236	Spectrogram 1	1	1061.29602347	1062.761291587	266.7	1044.4	B
233	237	Spectrogram 1	1	1063.37974891	1065.453959622	444.4	1122.2	B
234	238	Spectrogram 1	1	1066.119990584	1066.681359539	433.3	900.0	UNK
235	239	Spectrogram 1	1	1065.634739454	1065.967754936	422.2	955.6	UNK
236	240	Spectrogram 1	1	1071.494879202	1072.531984558	433.3	988.9	B
237	241	Spectrogram 1	1	1075.510094434	1075.690874267	444.4	1022.2	UNK
238	242	Spectrogram 1	1	1076.356905229	1076.556714518	377.8	1133.3	UNK
239	243	Spectrogram 1	1	1078.610963051	1080.904012508	333.3	1122.2	B
240	244	Spectrogram 1	1	1082.39782481	1083.796489831	344.4	1000.0	B
241	245	Spectrogram 1	1	1085.68992071	1087.09810046	377.8	1044.4	B
242	246	Spectrogram 1	1	1088.686127319	1088.7812746	344.4	944.4	UNK
243	247	Spectrogram 1	1	1089.390217194	1089.551967571	411.1	1055.6	UNK
244	248	Spectrogram 1	1	1091.407339538	1091.512001546	544.4	1155.6	UNK
245	249	Spectrogram 1	1	1093.462520794	1093.567182802	466.7	1088.9	UNK
246	250	Spectrogram 1	1	1096.1456741	1096.269365565	422.2	1066.7	UNK
247	251	Spectrogram 1	1	1096.734654516	1096.829801796	344.4	1122.2	UNK
248	252	Spectrogram 1	1	1097.24844983	1097.353111838	400.0	1122.2	UNK
249	253	Spectrogram 1	1	1107.333128826	1107.485364474	477.8	977.8	UNK
250	254	Spectrogram 1	1	1107.780321043	1107.923041964	577.8	1155.6	UNK
251	255	Spectrogram 1	1	1108.265572173	1108.398778366	488.9	1066.7	UNK
252	256	Spectrogram 1	1	1118.787928659	1118.940164308	633.3	1188.9	UNK
253	257	Spectrogram 1	1	1122.003906736	1122.574790418	411.1	1155.6	UNK
254	258	Spectrogram 1	1	1128.672798367	1128.891637111	366.7	1522.2	UNK
255	259	Spectrogram 1	1	1129.557668074	1129.690874267	466.7	1633.3	UNK
256	260	Spectrogram 1	1	1130.994392008	1131.17517184	500.0	1488.9	UNK
257	261	Spectrogram 1	1	1139.870700543	1140.308378033	388.9	1244.4	UNK
258	262	Spectrogram 1	1	1140.812658619	1141.079071004	411.1	1200.0	UNK
259	263	Spectrogram 1	1	1141.469174853	1141.659469414	577.8	1222.2	UNK
260	264	Spectrogram 1	1	1143.40924665	1145.550060458	244.4	2244.4	B
261	265	Spectrogram 1	1	1145.987737948	1146.206576693	300.0	2077.8	UNK
262	266	Spectrogram 1	1	1147.443491338	1148.147581212	211.1	2244.4	UNK
263	267	Spectrogram 1	1	1155.910666568	1159.288395021	377.8	1088.9	UNK
264	268	Spectrogram 1	1	1161.199922633	1161.36167301	266.7	1944.4	UNK
265	269	Spectrogram 1	1	1164.082885228	1164.853578199	411.1	1222.2	UNK
266	270	Spectrogram 1	1	1183.100961128	1183.224652593	522.2	1222.2	UNK
267	271	Spectrogram 1	1	1194.270319121	1194.422554769	411.1	1277.8	UNK
268	272	Spectrogram 1	1	1194.089539288	1194.241774937	422.2	1177.8	UNK
269	273	Spectrogram 1	1	1194.61284933	1194.898291171	422.2	1266.7	UNK
270	274	Spectrogram 1	1	1197.859165358	1198.078004103	377.8	1244.4	UNK
271	275	Spectrogram 1	1	1196.68885381	1196.841089458	400.0	1122.2	UNK
272	276	Spectrogram 1	1	1195.899131383	1196.098940672	411.1	1044.4	UNK
273	277	Spectrogram 1	1	1195.0903795	1195.195041508	400.0	1055.6	UNK
274	278	Spectrogram 1	1	1195.290188788	1195.413880253	400.0	1055.6	UNK
275	279	Spectrogram 1	1	1195.689807366	1195.823013559	333.3	1011.1	UNK
276	280	Spectrogram 1	1	1199.21025674	1199.30540402	400.0	1222.2	UNK
