	Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Type
32	34	Spectrogram 1	1	97.45955697	97.621307346	84.9	435.8	UNK
33	35	Spectrogram 1	1	97.155085672	97.440527513	243.4	334.0	UNK
34	36	Spectrogram 1	1	100.294013202	101.007617804	113.2	322.6	UNK
35	37	Spectrogram 1	1	102.406282826	102.939107596	209.4	356.6	UNK
36	38	Spectrogram 1	1	102.691724667	102.862989772	0.0	164.2	G
37	39	Spectrogram 1	1	107.333979226	107.990495461	209.4	384.9	UNK
38	40	Spectrogram 1	1	111.111326257	111.644151027	192.5	345.3	UNK
39	41	Spectrogram 1	1	114.983820568	115.583248434	220.8	345.3	UNK
40	42	Spectrogram 1	1	110.94957588	111.196958809	50.9	713.2	UNK
41	43	Spectrogram 1	1	109.094203913	109.274983746	90.6	334.0	UNK
42	44	Spectrogram 1	1	118.617513955	119.235971277	226.4	356.6	UNK
43	45	Spectrogram 1	1	122.632729186	123.108465588	34.0	560.4	UNK
44	46	Spectrogram 1	1	125.533788515	125.657479979	62.3	390.6	UNK
45	47	Spectrogram 1	1	126.42817295	127.265469018	113.2	328.3	UNK
46	48	Spectrogram 1	1	127.588969771	127.8363527	62.3	469.8	UNK
47	49	Spectrogram 1	1	133.316836049	134.13510266	147.2	356.6	UNK
48	50	Spectrogram 1	1	136.341586842	136.731690691	198.1	356.6	UNK
49	51	Spectrogram 1	1	138.977166508	139.148431613	62.3	367.9	UNK
50	52	Spectrogram 1	1	139.424358726	139.93815404	175.5	362.3	UNK
51	53	Spectrogram 1	1	140.803994291	141.498569438	101.9	905.7	UNK
52	54	Spectrogram 1	1	141.726922911	142.183629856	84.9	1081.1	UNK
53	55	Spectrogram 1	1	142.345380233	143.487147598	220.8	911.3	UNK
54	56	Spectrogram 1	1	151.55470425	151.716454627	0.0	240.1	G
55	57	Spectrogram 1	1	146.188397637	146.588016215	160.1	360.2	UNK
56	58	Spectrogram 1	1	148.833492031	149.280684249	224.1	344.2	UNK
57	59	Spectrogram 1	1	152.781171444	153.085642741	200.1	408.3	UNK
58	60	Spectrogram 1	1	155.426265838	155.568986759	40.0	728.5	UNK
59	61	Spectrogram 1	1	157.947668768	158.309228433	192.1	320.2	UNK
60	62	Spectrogram 1	1	156.463371194	156.577547931	24.0	448.3	UNK
61	63	Spectrogram 1	1	161.695538892	161.866803996	88.1	432.3	G
62	64	Spectrogram 1	1	163.998103076	164.350148014	0.0	448.3	UNK
63	65	Spectrogram 1	1	165.377738642	165.520459562	0.0	296.2	G
64	66	Spectrogram 1	1	162.77070316	163.465278306	32.0	469.319	UNK
65	67	Spectrogram 1	1	167.623214458	168.09895086	200.1	328.2	UNK
66	68	Spectrogram 1	1	171.256907846	171.86585044	168.1	360.2	UNK
67	69	Spectrogram 1	1	175.776403663	176.442434626	184.1	344.2	UNK
68	70	Spectrogram 1	1	180.980027176	181.370131026	72.0	384.2	UNK
69	71	Spectrogram 1	1	186.527113622	186.936246928	64.0	392.2	UNK
70	72	Spectrogram 1	1	181.49382249	181.712661235	16.0	936.6	UNK
71	73	Spectrogram 1	1	190.941014708	191.473839478	136.1	352.2	UNK
72	74	Spectrogram 1	1	195.48905471	195.688863999	0.0	360.2	UNK
73	75	Spectrogram 1	1	203.965744668	204.108465588	0.0	704.4	UNK
74	76	Spectrogram 1	1	206.343493954	207.038069101	0.0	408.3	UNK
75	77	Spectrogram 1	1	215.153199393	215.647965251	56.0	344.2	UNK
76	78	Spectrogram 1	1	240.612746174	240.764981823	0.0	424.3	UNK
77	79	Spectrogram 1	1	234.8182768	235.294013202	32.0	280.2	UNK
78	80	Spectrogram 1	1	245.530927846	249.251186509	360.2	1168.7	UNK
79	81	Spectrogram 1	1	251.600391611	252.038069101	184.1	328.2	UNK
80	82	Spectrogram 1	1	257.670788099	258.203612869	208.1	368.2	UNK
81	83	Spectrogram 1	1	259.668880986	260.430059229	216.1	384.2	UNK
82	84	Spectrogram 1	1	267.955276384	268.183629856	0.0	432.3	G
83	85	Spectrogram 1	1	268.469071698	268.64985153	0.0	816.5	UNK
84	86	Spectrogram 1	1	268.840146091	274.804947847	0.0	968.6	UNK
85	87	Spectrogram 1	1	275.337772617	278.344426677	0.0	552.3	UNK
86	88	Spectrogram 1	1	279.000010189	279.142731109	0.0	368.2	UNK
87	89	Spectrogram 1	1	279.608952783	280.008571361	400.2	600.4	UNK
88	90	Spectrogram 1	1	280.084689185	280.874411612	40.0	448.3	UNK
89	91	Spectrogram 1	1	281.435780566	281.568986759	0.0	384.2	UNK
90	92	Spectrogram 1	1	281.093250357	281.597530943	432.3	680.4	UNK
91	93	Spectrogram 1	1	284.813509019	284.984774124	0.0	472.3	UNK
92	94	Spectrogram 1	1	282.615606843	283.567079646	392.2	816.5	UNK
93	95	Spectrogram 1	1	289.208380649	290.055191445	208.1	344.2	UNK
94	96	Spectrogram 1	1	293.756420651	293.861082659	24.0	408.3	UNK
95	97	Spectrogram 1	1	294.298760149	295.345380233	0.0	840.5	UNK
96	98	Spectrogram 1	1	300.092296801	300.38725337	96.1	400.2	UNK
97	99	Spectrogram 1	1	300.843960316	301.148431613	96.1	408.3	UNK
98	100	Spectrogram 1	1	302.071360232	302.556611362	16.0	408.3	UNK
99	101	Spectrogram 1	1	303.156039229	303.831584919	168.1	360.2	UNK
100	102	Spectrogram 1	1	306.218848934	306.72312952	280.2	816.5	UNK
101	103	Spectrogram 1	1	306.761188432	307.341586842	256.2	824.5	UNK
102	104	Spectrogram 1	1	310.176975797	311.290198977	328.2	872.5	UNK
103	105	Spectrogram 1	1	321.327304333	321.450995798	40.0	200.1	G
104	106	Spectrogram 1	1	324.666041151	324.837306256	8.0	560.3	G
105	107	Spectrogram 1	1	325.845867428	326.074220901	344.2	872.5	UNK
106	108	Spectrogram 1	1	326.378692198	326.51189839	248.2	872.5	UNK
107	109	Spectrogram 1	1	329.252140065	330.298760149	472.3	1000.6	UNK
108	110	Spectrogram 1	1	329.214081153	329.851567931	152.1	312.2	UNK
109	111	Spectrogram 1	1	330.912454091	334.061829072	48.0	800.5	UNK
110	112	Spectrogram 1	1	328.348240902	328.471932366	8.0	256.2	G
111	113	Spectrogram 1	1	334.727860034	335.041846059	8.0	648.4	UNK
112	114	Spectrogram 1	1	336.782108567	336.972403128	0.0	600.4	G
113	115	Spectrogram 1	1	337.352992249	337.552801538	0.0	480.3	UNK
114	116	Spectrogram 1	1	345.772593839	345.91531476	216.1	464.3	UNK
115	117	Spectrogram 1	1	350.292089657	351.329195013	152.1	376.2	UNK
116	118	Spectrogram 1	1	363.020930324	363.38248999	56.0	856.5	UNK
117	119	Spectrogram 1	1	364.952420116	365.133199948	72.0	424.3	UNK
118	120	Spectrogram 1	1	366.665071162	367.235954845	136.1	344.2	UNK
119	121	Spectrogram 1	1	374.494759614	375.617497522	184.1	360.2	UNK
120	122	Spectrogram 1	1	379.375815097	379.708830578	88.1	312.2	UNK
121	123	Spectrogram 1	1	380.745935934	380.822053758	112.1	448.3	UNK
122	124	Spectrogram 1	1	382.514742626	382.724066643	88.1	280.2	UNK
123	125	Spectrogram 1	1	390.801138023	391.238815513	0.0	280.2	UNK
124	126	Spectrogram 1	1	395.273060201	396.138900452	192.1	344.2	UNK
125	127	Spectrogram 1	1	399.192195429	399.763079111	0.0	248.2	UNK
126	128	Spectrogram 1	1	404.444325305	405.662210494	144.1	368.2	UNK
127	129	Spectrogram 1	1	407.194081708	407.584185557	0.0	672.4	UNK
128	130	Spectrogram 1	1	403.426249405	403.616543966	8.0	352.2	G
129	131	Spectrogram 1	1	409.143668233	409.657463547	8.0	459.932	UNK
130	132	Spectrogram 1	1	412.664117606	414.186474092	88.1	744.5	UNK
131	133	Spectrogram 1	1	417.021863047	417.288275432	56.0	272.2	UNK
132	134	Spectrogram 1	1	417.943858944	418.876302291	168.1	392.2	UNK
133	135	Spectrogram 1	1	422.644134594	423.0532679	0.0	360.2	UNK
134	136	Spectrogram 1	1	425.23214062	426.012348319	160.1	376.2	UNK
135	137	Spectrogram 1	1	429.474776602	430.055175012	0.0	472.3	UNK
136	138	Spectrogram 1	1	434.831568486	435.78304129	504.3	1032.6	UNK
137	139	Spectrogram 1	1	436.40056589	436.904846476	496.3	920.6	UNK
138	140	Spectrogram 1	1	437.323494509	438.151275848	488.3	920.6	UNK
139	141	Spectrogram 1	1	438.940998275	439.616543966	176.1	376.2	UNK
140	142	Spectrogram 1	1	438.864880451	439.787809071	504.3	944.6	UNK
141	143	Spectrogram 1	1	440.273060201	442.252123632	432.3	992.6	UNK
142	145	Spectrogram 1	1	443.203596436	443.365346813	112.1	328.2	UNK
143	146	Spectrogram 1	1	445.238815513	445.952420116	504.3	1048.7	UNK
144	147	Spectrogram 1	1	448.274013757	449.111309824	184.1	392.2	UNK
145	148	Spectrogram 1	1	450.091326812	451.0713438	488.3	952.6	UNK
146	149	Spectrogram 1	1	446.523303798	446.808745639	384.2	984.6	UNK
147	150	Spectrogram 1	1	457.254984301	457.587999782	480.3	1160.7	UNK
148	151	Spectrogram 1	1	459.338709741	460.147461624	200.1	368.2	UNK
149	152	Spectrogram 1	1	456.493806058	456.902939363	40.0	768.5	UNK
150	153	Spectrogram 1	1	460.242608904	460.366300369	0.0	344.2	G
151	154	Spectrogram 1	1	466.978103631	467.958120619	176.1	392.2	UNK
152	155	Spectrogram 1	1	470.412920453	470.783994846	200.1	400.2	UNK
153	156	Spectrogram 1	1	472.514742626	473.780201455	104.1	848.5	UNK
154	157	Spectrogram 1	1	474.826821539	477.015208987	392.2	896.6	UNK
155	158	Spectrogram 1	1	477.338709741	477.862019783	176.1	328.2	UNK
156	159	Spectrogram 1	1	480.801138023	481.809699195	192.1	936.6	UNK
157	160	Spectrogram 1	1	482.9990402	483.912454091	56.0	872.5	UNK
158	161	Spectrogram 1	1	484.312072669	486.205503548	376.2	896.6	UNK
159	162	Spectrogram 1	1	488.527097189	489.021863047	176.1	392.2	UNK
160	163	Spectrogram 1	1	492.646041706	492.940998275	72.0	424.3	UNK
161	164	Spectrogram 1	1	493.407219949	493.759264887	64.0	456.3	UNK
162	165	Spectrogram 1	1	494.815399699	494.996179531	96.1	408.3	G
163	166	Spectrogram 1	1	493.835382711	494.444325305	448.3	960.6	UNK
164	167	Spectrogram 1	1	498.686961287	499.248330241	192.1	392.2	UNK
165	168	Spectrogram 1	1	498.458607814	499.10560932	48.0	648.4	UNK
166	169	Spectrogram 1	1	508.372021706	508.49571317	112.1	416.3	UNK
167	170	Spectrogram 1	1	512.434810577	512.606075682	40.0	784.5	UNK
168	171	Spectrogram 1	1	509.199803045	509.589906894	8.0	288.2	UNK
169	172	Spectrogram 1	1	514.204549992	514.718345306	0.0	416.3	UNK
170	173	Spectrogram 1	1	509.932437104	510.037099112	104.1	616.4	UNK
171	174	Spectrogram 1	1	510.769733171	510.902939363	192.1	824.5	UNK
172	175	Spectrogram 1	1	511.730720703	512.063736184	184.1	352.2	UNK
173	176	Spectrogram 1	1	516.705990743	517.333962793	16.0	568.4	UNK
174	177	Spectrogram 1	1	519.274967313	519.807792083	192.1	376.2	UNK
175	178	Spectrogram 1	1	524.755450662	525.278760704	184.1	360.2	UNK
176	179	Spectrogram 1	1	518.066596852	518.199803045	312.2	888.6	UNK
177	180	Spectrogram 1	1	533.156022796	533.555641373	160.1	376.2	UNK
178	181	Spectrogram 1	1	534.411966897	534.573717273	80.0	384.2	UNK
179	182	Spectrogram 1	1	528.818260367	529.332055681	176.1	352.2	UNK
180	183	Spectrogram 1	1	535.154136517	535.372975262	48.0	504.3	UNK
181	184	Spectrogram 1	1	538.67458589	539.426249405	72.0	520.3	UNK
182	185	Spectrogram 1	1	542.823007314	543.736421206	128.1	568.4	UNK
183	186	Spectrogram 1	1	544.430996353	544.811585474	128.1	376.2	UNK
184	187	Spectrogram 1	1	549.939091163	550.119870996	0.0	336.2	G
185	188	Spectrogram 1	1	552.23214062	552.66981811	0.0	1016.6	UNK
186	189	Spectrogram 1	1	556.57943861	557.264499029	160.1	288.2	UNK
187	190	Spectrogram 1	1	565.88484263	566.588932505	176.1	376.2	UNK
188	191	Spectrogram 1	1	577.386293728	578.356795988	344.2	888.6	UNK
189	192	Spectrogram 1	1	578.803988206	579.717402097	152.1	368.2	UNK
190	193	Spectrogram 1	1	583.922911889	584.64603122	424.3	848.5	UNK
191	194	Spectrogram 1	1	589.925772558	590.487141512	0.0	504.3	UNK
192	195	Spectrogram 1	1	595.251200523	595.89820203	189.3	323.3	UNK
193	196	Spectrogram 1	1	597.534735252	598.286398767	31.5	504.7	UNK
194	197	Spectrogram 1	1	600.06565291	600.807801697	173.5	386.4	UNK
195	198	Spectrogram 1	1	599.932446717	600.436727303	378.5	859.6	UNK
196	199	Spectrogram 1	1	599.551857596	599.799240525	7.9	339.1	UNK
197	200	Spectrogram 1	1	598.876311905	599.333018851	78.9	370.6	UNK
198	201	Spectrogram 1	1	607.039015838	607.172222031	118.3	433.7	UNK
199	202	Spectrogram 1	1	611.235010902	612.138910066	173.5	402.2	UNK
200	203	Spectrogram 1	1	613.213141611	614.212188055	394.3	867.5	UNK
201	204	Spectrogram 1	1	618.864890065	619.511891572	173.5	339.1	UNK
202	205	Spectrogram 1	1	619.549950484	619.911510149	0.0	347.0	UNK
203	206	Spectrogram 1	1	616.238825127	616.666987889	55.2	268.1	UNK
204	207	Spectrogram 1	1	617.856328893	617.980020358	31.5	402.2	UNK
205	208	Spectrogram 1	1	618.436727303	618.769742785	47.3	307.6	UNK
206	209	Spectrogram 1	1	629.510938015	630.548043371	181.4	386.4	UNK
207	210	Spectrogram 1	1	632.602291905	632.754527553	134.1	449.5	UNK
208	211	Spectrogram 1	1	646.074214082	646.22644973	23.7	481.0	UNK
209	212	Spectrogram 1	1	645.741198601	645.883919521	55.2	433.7	UNK
210	213	Spectrogram 1	1	650.107526047	650.982881026	189.3	354.9	UNK
211	214	Spectrogram 1	1	652.333972407	652.60989952	0.0	339.1	G
212	215	Spectrogram 1	1	656.920071321	657.062792242	0.0	244.5	G
213	216	Spectrogram 1	1	672.722169144	673.150331906	157.7	520.5	UNK
214	217	Spectrogram 1	1	678.915324374	679.286398767	323.3	1017.3	UNK
215	218	Spectrogram 1	1	679.600384792	679.819223537	402.2	993.6	UNK
216	219	Spectrogram 1	1	680.808755253	682.71170086	433.7	1040.9	UNK
217	220	Spectrogram 1	1	681.769742785	682.968598517	212.9	331.2	UNK
218	221	Spectrogram 1	1	686.783071737	688.733590985	449.5	1017.3	UNK
219	222	Spectrogram 1	1	689.304474667	690.274976927	504.7	1017.3	UNK
220	223	Spectrogram 1	1	690.864890065	692.929586049	378.5	1104.0	UNK
221	224	Spectrogram 1	1	700.911510149	701.05423107	228.7	1206.6	UNK
222	225	Spectrogram 1	1	698.666034332	699.446242031	181.4	354.9	UNK
223	226	Spectrogram 1	1	703.36537726	703.803054749	94.6	307.6	UNK
224	227	Spectrogram 1	1	707.00000337	707.494769228	71.0	410.1	UNK
225	228	Spectrogram 1	1	710.977159689	711.443381363	0.0	425.8	UNK
226	229	Spectrogram 1	1	713.345394248	714.163660859	220.8	378.5	UNK
227	230	Spectrogram 1	1	713.687924457	714.001910482	0.0	339.1	UNK
228	231	Spectrogram 1	1	724.410090232	726.084682366	173.5	386.4	UNK
229	232	Spectrogram 1	1	728.853468225	728.967644961	118.3	528.4	UNK
230	233	Spectrogram 1	1	727.854421781	728.035201614	126.2	757.1	UNK
231	234	Spectrogram 1	1	731.278791151	733.762135169	0.0	228.7	UNK
232	235	Spectrogram 1	1	731.583262448	732.629882533	260.2	812.3	UNK
233	236	Spectrogram 1	1	739.023779773	739.156985966	307.6	851.7	UNK
234	237	Spectrogram 1	1	739.650819101	739.955290398	94.6	488.9	UNK
235	238	Spectrogram 1	1	739.812569477	739.94577567	347.0	828.0	UNK
236	239	Spectrogram 1	1	742.181736759	742.333972407	181.4	875.3	UNK
237	240	Spectrogram 1	1	744.893434249	750.9448103	181.4	859.6	UNK
238	241	Spectrogram 1	1	741.211234499	741.430073244	0.0	299.7	UNK
239	242	Spectrogram 1	1	742.876311905	743.285445211	181.4	378.5	UNK
240	243	Spectrogram 1	1	749.165556157	749.384394902	0.0	386.4	UNK
241	244	Spectrogram 1	1	750.82970084	751.457672891	181.4	339.1	UNK
242	245	Spectrogram 1	1	753.122750297	753.579457243	39.4	276.0	UNK
243	246	Spectrogram 1	1	755.33968193	755.558520675	157.7	615.1	UNK
244	247	Spectrogram 1	1	758.574689462	759.193146785	197.1	339.1	UNK
245	248	Spectrogram 1	1	760.65748218	760.790688372	39.4	607.2	UNK
246	249	Spectrogram 1	1	761.827793728	762.075176657	212.9	867.5	UNK
247	250	Spectrogram 1	1	767.146526701	767.650807287	55.2	630.9	UNK
248	251	Spectrogram 1	1	768.002852224	768.107514232	39.4	370.6	UNK
249	252	Spectrogram 1	1	768.402470802	768.497618082	63.1	496.8	UNK
250	253	Spectrogram 1	1	768.088484776	768.202661513	615.1	938.4	UNK
251	254	Spectrogram 1	1	770.86585264	771.227412306	23.7	394.3	UNK
252	255	Spectrogram 1	1	769.857291468	770.542351887	15.8	607.2	UNK
253	256	Spectrogram 1	1	772.511900591	772.692680423	268.1	788.6	UNK
254	257	Spectrogram 1	1	773.044725361	773.263564106	315.4	820.1	UNK
255	258	Spectrogram 1	1	771.227412306	771.427221595	0.0	252.4	UNK
256	259	Spectrogram 1	1	774.253095821	774.586111303	370.6	733.4	UNK
257	260	Spectrogram 1	1	777.449111719	777.801156656	354.9	623.0	UNK
258	261	Spectrogram 1	1	779.72313172	779.941970465	496.8	843.8	UNK
259	262	Spectrogram 1	1	781.397723854	781.75928352	0.0	323.3	UNK
260	263	Spectrogram 1	1	788.685072808	789.037117745	354.9	835.9	UNK
261	264	Spectrogram 1	1	787.885835653	788.076130213	0.0	394.3	G
262	265	Spectrogram 1	1	793.594672475	793.870599588	0.0	575.7	UNK
263	266	Spectrogram 1	1	794.774498751	794.97430804	0.0	236.6	UNK
264	267	Spectrogram 1	1	789.39867741	789.665089795	0.0	370.6	UNK
265	268	Spectrogram 1	1	792.785920592	793.280686449	47.3	465.3	UNK
266	269	Spectrogram 1	1	797.970514649	798.636545611	31.5	323.3	UNK
267	270	Spectrogram 1	1	802.004759336	802.214083353	481.0	930.5	UNK
268	271	Spectrogram 1	1	802.670790299	802.794481763	394.3	962.1	UNK
269	272	Spectrogram 1	1	803.308277077	804.297808793	315.4	906.9	UNK
270	273	Spectrogram 1	1	800.120843185	800.311137746	0.0	733.4	UNK
271	274	Spectrogram 1	1	806.751675904	808.549959503	331.2	954.2	UNK
272	275	Spectrogram 1	1	809.901050884	810.98572988	189.3	402.2	UNK
273	276	Spectrogram 1	1	812.431968542	813.45955917	370.6	820.1	UNK
274	278	Spectrogram 1	1	806.095159669	806.256910046	654.5	1017.3	UNK
275	279	Spectrogram 1	1	805.486217075	805.724085276	315.4	764.9	UNK
276	280	Spectrogram 1	1	814.086598497	814.238834146	31.5	623.0	G
277	281	Spectrogram 1	1	815.894396824	816.056147201	402.2	701.8	UNK
278	282	Spectrogram 1	1	818.120843185	818.273078834	354.9	757.1	UNK
279	283	Spectrogram 1	1	824.000012389	824.133218582	425.8	741.3	UNK
280	284	Spectrogram 1	1	825.294015402	826.588018415	378.5	828.0	UNK
281	285	Spectrogram 1	1	827.463373394	827.663182683	433.7	891.1	UNK
282	286	Spectrogram 1	1	828.595626031	828.8905826	78.9	386.4	UNK
283	287	Spectrogram 1	1	829.233112809	829.394863186	386.4	859.6	UNK
284	288	Spectrogram 1	1	831.649853731	831.811604107	347.0	843.8	UNK
285	289	Spectrogram 1	1	831.859177747	832.020928124	15.8	276.0	G
286	290	Spectrogram 1	1	832.238834146	832.343496154	410.1	812.3	UNK
287	291	Spectrogram 1	1	832.448158163	832.714570548	31.5	512.6	UNK
288	292	Spectrogram 1	1	832.923894565	833.38060151	197.1	386.4	UNK
289	293	Spectrogram 1	1	833.513807703	833.647013895	15.8	386.4	G
290	294	Spectrogram 1	1	837.091345445	837.662229127	71.0	796.5	UNK
291	295	Spectrogram 1	1	836.520461763	836.939109796	94.6	315.4	UNK
292	296	Spectrogram 1	1	838.442436826	838.575643019	394.3	670.3	UNK
293	297	Spectrogram 1	1	845.368226114	846.053286533	441.6	828.0	UNK
294	298	Spectrogram 1	1	844.664136239	845.158902097	694.0	1017.3	UNK
295	299	Spectrogram 1	1	849.859177747	849.99238394	47.3	331.2	G
296	300	Spectrogram 1	1	851.28545423	851.704102264	0.0	496.8	UNK
297	301	Spectrogram 1	1	852.779266532	853.730739336	481.0	804.4	UNK
298	302	Spectrogram 1	1	859.790688372	860.685072808	591.4	1009.4	UNK
299	303	Spectrogram 1	1	862.055193645	862.36917967	544.1	914.8	UNK
300	304	Spectrogram 1	1	860.780220088	861.008573561	0.0	197.1	UNK
301	305	Spectrogram 1	1	869.647013895	870.018088289	354.9	859.6	UNK
302	306	Spectrogram 1	1	871.483356407	872.568035403	362.8	772.8	UNK
303	307	Spectrogram 1	1	872.311137746	872.48240285	0.0	212.9	G
304	308	Spectrogram 1	1	872.767844692	872.986683436	0.0	276.0	G
305	309	Spectrogram 1	1	873.862038416	875.041864692	323.3	812.3	UNK
306	310	Spectrogram 1	1	876.943877577	877.838262012	307.6	812.3	UNK
307	311	Spectrogram 1	1	880.264517662	880.397723854	433.7	891.1	UNK
308	312	Spectrogram 1	1	880.825886616	880.997151721	331.2	914.8	UNK
309	313	Spectrogram 1	1	886.162716322	886.257863602	110.4	441.6	UNK
310	314	Spectrogram 1	1	889.673650967	890.139872641	0.0	930.5	UNK
311	315	Spectrogram 1	1	892.404377914	892.575643019	0.0	378.5	G
312	316	Spectrogram 1	1	895.790688372	897.484309963	449.5	875.3	UNK
313	317	Spectrogram 1	1	895.210289962	895.381555067	0.0	236.6	G
314	318	Spectrogram 1	1	897.608001427	897.74120762	0.0	291.8	G
315	319	Spectrogram 1	1	901.651760843	902.022835236	47.3	512.6	UNK
316	320	Spectrogram 1	1	905.418660423	905.656528624	0.0	197.1	G
317	321	Spectrogram 1	1	907.245488206	907.445297494	0.0	244.5	G
318	322	Spectrogram 1	1	908.158902097	908.805903604	205.0	410.1	UNK
319	323	Spectrogram 1	1	911.336821261	911.450997998	512.6	843.8	UNK
320	324	Spectrogram 1	1	914.637499167	914.799249544	31.5	307.6	G
321	325	Spectrogram 1	1	923.342542598	923.437689879	268.1	481.0	UNK
322	326	Spectrogram 1	1	923.513807703	923.637499167	0.0	197.1	G
323	327	Spectrogram 1	1	925.940063352	926.006666449	323.3	954.2	UNK
324	328	Spectrogram 1	1	926.843962516	926.92008034	15.8	496.8	UNK
325	329	Spectrogram 1	1	929.9267344	930.316838249	149.8	347.0	UNK
326	330	Spectrogram 1	1	933.094206113	933.25595649	78.9	591.4	UNK
327	331	Spectrogram 1	1	937.366319002	937.537584106	55.2	457.4	UNK
328	332	Spectrogram 1	1	938.098953061	938.213129797	0.0	323.3	G
329	333	Spectrogram 1	1	941.323513142	941.456719335	0.0	323.3	G
330	334	Spectrogram 1	1	945.776405863	946.252142265	236.6	370.6	UNK
331	335	Spectrogram 1	1	947.517601094	948.583250634	378.5	1001.5	UNK
332	336	Spectrogram 1	1	946.613701931	946.737393395	465.3	1025.2	UNK
333	337	Spectrogram 1	1	952.8544308	953.006666449	0.0	315.4	G
334	338	Spectrogram 1	1	955.613701931	955.765937579	23.7	544.1	UNK
335	339	Spectrogram 1	1	959.627984439	959.780220088	47.3	457.4	UNK
336	340	Spectrogram 1	1	961.987636993	962.596579587	126.2	465.3	UNK
337	341	Spectrogram 1	1	963.728832223	964.604187203	189.3	370.6	UNK
338	342	Spectrogram 1	1	965.203615069	965.308277077	15.8	370.6	G
339	343	Spectrogram 1	1	966.840148291	967.163649045	0.0	283.9	G
340	344	Spectrogram 1	1	969.436736323	969.579457243	347.0	701.8	UNK
341	345	Spectrogram 1	1	970.873460256	971.235019922	378.5	875.3	UNK
342	346	Spectrogram 1	1	971.653667955	972.024742349	157.7	859.6	UNK
343	347	Spectrogram 1	1	972.719317495	972.833494232	276.0	828.0	UNK
344	348	Spectrogram 1	1	973.290201177	973.585157747	39.4	630.9	UNK
345	349	Spectrogram 1	1	974.194100341	974.34633599	339.1	914.8	UNK
346	350	Spectrogram 1	1	973.9086585	974.079923605	205.0	741.3	UNK
347	351	Spectrogram 1	1	969.969561093	970.055193645	252.4	701.8	UNK
348	352	Spectrogram 1	1	977.218851134	977.494778247	7.9	433.7	UNK
349	353	Spectrogram 1	1	977.542351887	978.322559586	441.6	867.5	UNK
350	354	Spectrogram 1	1	981.186492725	981.567081847	47.3	575.7	UNK
351	355	Spectrogram 1	1	978.522368875	979.017134733	528.4	930.5	UNK
352	356	Spectrogram 1	1	979.892489712	980.101813729	0.0	607.2	UNK
353	357	Spectrogram 1	1	985.029510129	985.181745778	126.2	638.8	UNK
354	358	Spectrogram 1	1	986.294968958	987.246441762	0.0	205.0	UNK
355	359	Spectrogram 1	1	988.749768792	989.320652474	126.2	299.7	UNK
356	360	Spectrogram 1	1	992.108467789	993.107514232	157.7	402.2	UNK
